"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
3.152199200E-2,5.323086050E1,1.040418700E1,0.000000000E0,0.000000000E0,0.000000000E0,1.399999023E3,0.000000000E0
2.050937268E0,5.322948127E1,1.040153134E1,3.308413044E1,0.000000000E0,0.000000000E0,8.000000000E0,1.576309204E1
3.077552421E0,5.322932147E1,1.040137242E1,5.798453428E1,0.000000000E0,0.000000000E0,1.200000000E1,1.014280167E2
4.095884266E0,5.322935317E1,1.040145393E1,6.897628522E1,0.000000000E0,0.000000000E0,6.000000000E0,1.217851715E2
5.105864381E0,5.322939421E1,1.040146467E1,7.708101132E1,0.000000000E0,0.000000000E0,4.000000000E0,3.822918320E1
6.104235957E0,5.322938642E1,1.040146397E1,6.095889262E1,0.000000000E0,0.000000000E0,6.000000000E0,3.814850998E1
7.121831879E0,5.322938933E1,1.040147829E1,6.702571984E1,0.000000000E0,0.000000000E0,1.200000000E1,1.125443420E2
8.120708648E0,5.322936794E1,1.040147920E1,4.214160113E1,0.000000000E0,0.000000000E0,1.200000000E1,2.681726265E1
9.126583763E0,5.322936805E1,1.040148354E1,4.143715339E1,0.000000000E0,0.000000000E0,1.200000000E1,1.968461037E1
1.038719026E1,5.322936719E1,1.040148951E1,4.270322099E1,0.000000000E0,0.000000000E0,1.200000000E1,1.627275658E1
1.140065265E1,5.322936719E1,1.040148939E1,4.327427074E1,0.000000000E0,0.000000000E0,8.000000000E0,1.402025223E1
1.240238553E1,5.322936731E1,1.040148943E1,4.202845709E1,0.000000000E0,0.000000000E0,8.000000000E0,1.242741108E1
1.340940061E1,5.322936745E1,1.040148936E1,4.070327894E1,0.000000000E0,0.000000000E0,8.000000000E0,1.131402493E1
1.439726607E1,5.322936767E1,1.040148907E1,3.929543317E1,0.000000000E0,0.000000000E0,8.000000000E0,1.053823948E1
1.541736107E1,5.322937018E1,1.040148074E1,3.926655535E1,0.000000000E0,0.000000000E0,6.000000000E0,9.891802788E0
1.639292506E1,5.322937332E1,1.040147542E1,3.924801864E1,0.000000000E0,0.000000000E0,6.000000000E0,9.346411705E0
1.741725283E1,5.322937413E1,1.040147174E1,3.912734390E1,0.000000000E0,0.000000000E0,6.000000000E0,8.897987366E0
1.841787399E1,5.322937507E1,1.040147062E1,3.895457278E1,0.000000000E0,0.000000000E0,6.000000000E0,8.523633957E0
1.941203626E1,5.322937562E1,1.040146845E1,3.878329598E1,0.000000000E0,0.000000000E0,6.000000000E0,8.173999786E0
2.041393568E1,5.322937855E1,1.040146692E1,3.839061167E1,0.000000000E0,0.000000000E0,6.000000000E0,7.836531639E0
2.139928545E1,5.322937934E1,1.040146489E1,3.855580927E1,0.000000000E0,0.000000000E0,6.000000000E0,7.542798519E0
2.241170341E1,5.322937968E1,1.040146414E1,3.923018352E1,0.000000000E0,0.000000000E0,6.000000000E0,7.260098457E0
2.341562614E1,5.322938122E1,1.040146417E1,3.901915253E1,0.000000000E0,0.000000000E0,6.000000000E0,7.080515862E0
2.441425610E1,5.322938248E1,1.040146561E1,3.888759108E1,0.000000000E0,0.000000000E0,6.000000000E0,6.911090374E0
2.542012225E1,5.322938294E1,1.040146492E1,3.852010744E1,0.000000000E0,0.000000000E0,6.000000000E0,6.751302719E0
2.640763552E1,5.322938211E1,1.040146749E1,3.853711443E1,0.000000000E0,0.000000000E0,6.000000000E0,6.640519142E0
2.741393079E1,5.322938264E1,1.040147230E1,3.864478252E1,0.000000000E0,0.000000000E0,6.000000000E0,6.514874458E0
2.841736386E1,5.322938404E1,1.040147975E1,3.891491907E1,0.000000000E0,0.000000000E0,6.000000000E0,6.400739670E0
2.941708629E1,5.322938414E1,1.040147989E1,3.907367141E1,0.000000000E0,0.000000000E0,6.000000000E0,6.291120529E0
3.042228609E1,5.322938420E1,1.040148000E1,3.922378804E1,0.000000000E0,0.000000000E0,6.000000000E0,6.183240414E0
3.141214971E1,5.322938420E1,1.040148000E1,3.920920913E1,0.000000000E0,0.000000000E0,6.000000000E0,6.074329853E0
3.242908921E1,5.322938420E1,1.040148000E1,3.944354302E1,0.000000000E0,0.000000000E0,6.000000000E0,5.968336105E0
3.342719801E1,5.322938420E1,1.040148000E1,3.958589305E1,0.000000000E0,0.000000000E0,6.000000000E0,5.864936829E0
3.442622051E1,5.322938420E1,1.040148000E1,3.976791029E1,0.000000000E0,0.000000000E0,6.000000000E0,5.769984245E0
3.543384405E1,5.322938420E1,1.040148000E1,3.983814541E1,0.000000000E0,0.000000000E0,6.000000000E0,5.679021358E0
3.642114767E1,5.322938420E1,1.040148000E1,3.981063521E1,0.000000000E0,0.000000000E0,6.000000000E0,5.592595577E0
3.742713836E1,5.322938420E1,1.040148000E1,3.983811659E1,0.000000000E0,0.000000000E0,6.000000000E0,5.509111881E0
3.841954359E1,5.322938420E1,1.040148000E1,3.981761193E1,0.000000000E0,0.000000000E0,6.000000000E0,5.441026688E0
3.941806413E1,5.322938420E1,1.040148000E1,3.988660859E1,0.000000000E0,0.000000000E0,6.000000000E0,5.374081135E0
4.041976770E1,5.322938420E1,1.040148000E1,3.992878916E1,0.000000000E0,0.000000000E0,6.000000000E0,5.305190086E0
4.141353339E1,5.322938420E1,1.040148000E1,3.988859975E1,0.000000000E0,0.000000000E0,6.000000000E0,5.237140656E0
4.243404893E1,5.322938420E1,1.040148000E1,4.001222421E1,0.000000000E0,0.000000000E0,6.000000000E0,5.168944359E0
4.341653816E1,5.322938420E1,1.040148000E1,3.951296927E1,0.000000000E0,0.000000000E0,6.000000000E0,5.077763081E0
4.442084724E1,5.322938420E1,1.040148000E1,3.894113001E1,0.000000000E0,0.000000000E0,6.000000000E0,4.972493172E0
4.542835393E1,5.322938420E1,1.040148000E1,3.846926225E1,0.000000000E0,0.000000000E0,6.000000000E0,4.882886410E0
4.642607177E1,5.322938420E1,1.040148000E1,3.813101809E1,0.000000000E0,0.000000000E0,6.000000000E0,4.796998978E0
4.742769654E1,5.322938420E1,1.040148000E1,3.775776071E1,0.000000000E0,0.000000000E0,6.000000000E0,4.721455097E0
4.842983096E1,5.322938420E1,1.040148000E1,3.778230869E1,0.000000000E0,0.000000000E0,6.000000000E0,4.673356533E0
4.941864177E1,5.322938420E1,1.040148000E1,3.775960840E1,0.000000000E0,0.000000000E0,6.000000000E0,4.646277428E0
5.042981143E1,5.322938420E1,1.040148000E1,3.760187856E1,0.000000000E0,0.000000000E0,6.000000000E0,4.620826721E0
5.142486943E1,5.322938420E1,1.040148000E1,3.747153037E1,0.000000000E0,0.000000000E0,6.000000000E0,4.602205276E0
5.243148973E1,5.322938420E1,1.040148000E1,3.760916468E1,0.000000000E0,0.000000000E0,6.000000000E0,4.541854858E0
