"event","experiment time","system time","system time text"
"START",0.000000000E0,1686656547.526,"2023-06-13 13:42:27.526 UTC+02:00"
"PAUSE",5.949806373E1,1686656607.024,"2023-06-13 13:43:27.024 UTC+02:00"
