"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686656571733456E9,"2023-06-13 13:42:51.733 UTC+02:00"
"PAUSE",5.969461004168261E1,1.686656631428481E9,"2023-06-13 13:43:51.428 UTC+02:00"
