"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.985903900E-2,5.323081130E1,1.040087850E1,0.000000000E0,0.000000000E0,0.000000000E0,1.200000000E3,0.000000000E0
2.037369373E0,5.322944434E1,1.040156605E1,4.402283066E1,0.000000000E0,0.000000000E0,1.850496483E1,2.466090584E1
3.034506503E0,5.322944340E1,1.040156560E1,4.394122537E1,0.000000000E0,0.000000000E0,1.125823689E1,1.887849045E1
4.034739572E0,5.322944193E1,1.040156503E1,4.371459977E1,0.000000000E0,0.000000000E0,8.591841698E0,1.552089310E1
5.034732171E0,5.322944085E1,1.040156434E1,4.360558955E1,0.000000000E0,0.000000000E0,7.450124264E0,1.362577629E1
6.035580031E0,5.322944019E1,1.040156414E1,4.347741478E1,0.000000000E0,0.000000000E0,6.832118034E0,1.264583778E1
7.035644193E0,5.322943973E1,1.040156447E1,4.306524356E1,0.000000000E0,0.000000000E0,6.601105213E0,1.181700134E1
8.035096949E0,5.322943908E1,1.040156446E1,4.299224453E1,0.000000000E0,0.000000000E0,6.108327389E0,1.050053024E1
9.035419757E0,5.322943873E1,1.040156413E1,4.272588667E1,0.000000000E0,0.000000000E0,6.057420731E0,9.710623741E0
1.003601439E1,5.322943759E1,1.040156440E1,4.272557968E1,0.000000000E0,0.000000000E0,5.881802082E0,8.859695435E0
1.103623365E1,5.322943669E1,1.040156475E1,4.263091267E1,0.000000000E0,0.000000000E0,5.409364700E0,7.938060284E0
1.203601334E1,5.322943596E1,1.040156549E1,4.233446357E1,0.000000000E0,0.000000000E0,4.618355751E0,7.265018940E0
1.303611792E1,5.322943565E1,1.040156646E1,4.243071524E1,0.000000000E0,0.000000000E0,4.398923397E0,6.881905079E0
1.403862781E1,5.322943517E1,1.040156715E1,4.254826800E1,0.000000000E0,0.000000000E0,4.327596664E0,6.750774384E0
1.503538655E1,5.322943516E1,1.040156704E1,4.249889058E1,0.000000000E0,0.000000000E0,4.314226151E0,6.562025070E0
1.603435832E1,5.322943532E1,1.040156791E1,4.256651750E1,0.000000000E0,0.000000000E0,4.723279953E0,6.917356014E0
1.703593899E1,5.322943530E1,1.040156800E1,4.258421764E1,0.000000000E0,0.000000000E0,4.829749107E0,6.685694695E0
1.803607951E1,5.322943525E1,1.040156791E1,4.258391242E1,0.000000000E0,0.000000000E0,5.037894726E0,6.576343536E0
1.903482877E1,5.322943516E1,1.040156834E1,4.264891459E1,0.000000000E0,0.000000000E0,5.004779816E0,6.210051537E0
2.003512492E1,5.322943507E1,1.040156846E1,4.267924888E1,0.000000000E0,0.000000000E0,4.376438141E0,5.867930412E0
2.103619767E1,5.322943518E1,1.040156884E1,4.277684415E1,0.000000000E0,0.000000000E0,4.277088642E0,5.774152756E0
2.203419996E1,5.322943518E1,1.040156884E1,4.277617276E1,0.000000000E0,0.000000000E0,4.202062607E0,5.722079277E0
2.303676542E1,5.322943521E1,1.040156856E1,4.274242045E1,0.000000000E0,0.000000000E0,4.106434822E0,5.615328789E0
2.403613974E1,5.322943509E1,1.040156901E1,4.279045480E1,0.000000000E0,0.000000000E0,4.014374733E0,5.528536797E0
2.503732297E1,5.322943500E1,1.040156922E1,4.279881641E1,0.000000000E0,0.000000000E0,4.144309521E0,5.756263733E0
2.603627932E1,5.322943491E1,1.040156965E1,4.285228294E1,0.000000000E0,0.000000000E0,4.187826633E0,5.841238022E0
2.703689509E1,5.322943495E1,1.040156956E1,4.284636262E1,0.000000000E0,0.000000000E0,4.191529751E0,5.913272858E0
2.803574978E1,5.322943470E1,1.040157004E1,4.293345925E1,0.000000000E0,0.000000000E0,4.125795841E0,5.867698193E0
2.903600935E1,5.322943464E1,1.040157023E1,4.294066125E1,0.000000000E0,0.000000000E0,4.265933990E0,6.100917339E0
3.003673956E1,5.322943464E1,1.040157022E1,4.293803674E1,0.000000000E0,0.000000000E0,4.187817097E0,6.047826290E0
3.103587122E1,5.322943464E1,1.040157025E1,4.293510705E1,0.000000000E0,0.000000000E0,4.131959915E0,5.980197430E0
3.203666814E1,5.322943460E1,1.040157017E1,4.296605183E1,0.000000000E0,0.000000000E0,4.094304085E0,5.847265720E0
3.303469527E1,5.322943460E1,1.040157015E1,4.296513631E1,0.000000000E0,0.000000000E0,3.832159281E0,5.467365265E0
3.403666048E1,5.322943464E1,1.040157024E1,4.295866662E1,0.000000000E0,0.000000000E0,3.790092468E0,5.377531052E0
3.503657323E1,5.322943462E1,1.040157024E1,4.295860555E1,0.000000000E0,0.000000000E0,3.790092468E0,5.404596329E0
3.603676964E1,5.322943463E1,1.040157042E1,4.296354936E1,0.000000000E0,0.000000000E0,3.790092468E0,5.365583897E0
3.703641869E1,5.322943463E1,1.040157041E1,4.296592974E1,0.000000000E0,0.000000000E0,3.902570963E0,5.566574097E0
3.803538801E1,5.322943460E1,1.040157041E1,4.295695752E1,0.000000000E0,0.000000000E0,3.809709549E0,5.418932915E0
3.903619598E1,5.322943460E1,1.040157043E1,4.296049755E1,0.000000000E0,0.000000000E0,3.799177408E0,5.382647038E0
4.003378592E1,5.322943460E1,1.040157048E1,4.296702830E1,0.000000000E0,0.000000000E0,3.790092468E0,5.014757633E0
4.103540779E1,5.322943460E1,1.040157052E1,4.296757760E1,0.000000000E0,0.000000000E0,3.790092468E0,4.874394417E0
4.203362304E1,5.322943470E1,1.040157072E1,4.302006793E1,0.000000000E0,0.000000000E0,3.790092468E0,4.901933670E0
4.303695471E1,5.322943468E1,1.040157076E1,4.300090285E1,0.000000000E0,0.000000000E0,3.790092468E0,4.856470585E0
4.403680710E1,5.322943469E1,1.040157078E1,4.300828811E1,0.000000000E0,0.000000000E0,3.790092468E0,4.623248577E0
4.503639131E1,5.322943469E1,1.040157079E1,4.300877639E1,0.000000000E0,0.000000000E0,3.790092468E0,4.375106335E0
4.603477652E1,5.322943468E1,1.040157078E1,4.300920362E1,0.000000000E0,0.000000000E0,3.790092468E0,4.319621563E0
4.703385729E1,5.322943467E1,1.040157078E1,4.300828808E1,0.000000000E0,0.000000000E0,3.790092468E0,4.325740814E0
4.803372083E1,5.322943474E1,1.040157092E1,4.303978228E1,0.000000000E0,0.000000000E0,3.790092468E0,4.345560074E0
4.903438301E1,5.322943491E1,1.040157103E1,4.300633524E1,0.000000000E0,0.000000000E0,3.790092468E0,4.429730892E0
5.003585895E1,5.322943509E1,1.040157112E1,4.295140385E1,0.000000000E0,0.000000000E0,3.790092468E0,4.565750122E0
5.103420394E1,5.322943509E1,1.040157111E1,4.295201420E1,0.000000000E0,0.000000000E0,3.819089890E0,5.053574085E0
5.203434446E1,5.322943503E1,1.040157123E1,4.297441398E1,0.000000000E0,0.000000000E0,3.836262941E0,5.153815746E0
