"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685961747248963E9,"2023-06-05 12:42:27.249 UTC+02:00"
"PAUSE",6.685747441666717E1,1.685961814106136E9,"2023-06-05 12:43:34.106 UTC+02:00"
