"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.445896200E-2,1.950000048E0,-4.087500095E0,-4.792500305E1
5.445896200E-2,1.443750024E0,-3.731250048E0,-4.807500076E1
6.445896200E-2,9.937500358E-1,-4.237500191E0,-4.828125381E1
7.445896200E-2,9.562500119E-1,-4.575000286E0,-4.860000229E1
8.445896200E-2,8.625000119E-1,-4.425000191E0,-4.845000076E1
9.445896200E-2,9.187500477E-1,-4.200000286E0,-4.854375076E1
1.044589620E-1,9.375000596E-1,-4.125000000E0,-4.869375229E1
1.144589620E-1,7.875000238E-1,-4.125000000E0,-4.873125076E1
1.244589620E-1,5.812500119E-1,-4.106250286E0,-4.891875076E1
1.344589620E-1,5.062500238E-1,-4.350000381E0,-4.890000153E1
1.444589620E-1,5.250000358E-1,-4.368750095E0,-4.882500076E1
1.544589620E-1,5.625000000E-1,-4.293750286E0,-4.886250305E1
1.644589620E-1,4.125000238E-1,-4.350000381E0,-4.906875229E1
1.744589620E-1,3.000000119E-1,-4.687500000E0,-4.908750153E1
1.844589620E-1,1.500000060E-1,-4.856250286E0,-4.895625305E1
1.944589620E-1,3.187500238E-1,-5.100000381E0,-4.884375381E1
2.044589620E-1,1.687500030E-1,-5.325000286E0,-4.884375381E1
2.144589620E-1,1.125000045E-1,-5.250000000E0,-4.905000305E1
2.244589620E-1,2.250000089E-1,-5.268750191E0,-4.923750305E1
2.344589620E-1,-3.750000149E-2,-5.568750381E0,-4.908750153E1
2.444589620E-1,-3.750000149E-2,-5.737500191E0,-4.899375153E1
2.544589620E-1,-3.000000119E-1,-5.962500095E0,-4.878750229E1
2.644589620E-1,-3.750000000E-1,-6.243750095E0,-4.882500076E1
2.744589620E-1,-6.937500238E-1,-6.412500381E0,-4.893750381E1
2.844589620E-1,-8.062500358E-1,-6.562500477E0,-4.901250076E1
2.944589620E-1,-8.437500596E-1,-6.975000381E0,-4.878750229E1
3.044589620E-1,-1.012500048E0,-7.218750477E0,-4.863750076E1
3.144589620E-1,-1.350000024E0,-7.200000286E0,-4.878750229E1
3.244589620E-1,-1.331250072E0,-7.612500191E0,-4.860000229E1
3.344589620E-1,-1.350000024E0,-7.743750095E0,-4.882500076E1
3.444589620E-1,-1.500000000E0,-7.875000477E0,-4.869375229E1
3.544589620E-1,-1.612500072E0,-7.987500191E0,-4.876875305E1
3.644589620E-1,-1.818750024E0,-8.137500763E0,-4.861875153E1
3.744589620E-1,-2.250000000E0,-8.418750763E0,-4.848750305E1
3.844589620E-1,-2.643750191E0,-8.625000000E0,-4.848750305E1
3.944589620E-1,-2.831250191E0,-8.831250191E0,-4.824375153E1
4.044589620E-1,-3.375000238E0,-8.812500000E0,-4.841250229E1
4.144589620E-1,-3.712500095E0,-8.887500763E0,-4.820625305E1
4.244589620E-1,-4.275000095E0,-9.206250191E0,-4.807500076E1
4.344589620E-1,-4.687500000E0,-9.412500381E0,-4.781250000E1
4.444589620E-1,-5.287500381E0,-9.693750381E0,-4.775625229E1
4.544589620E-1,-5.700000286E0,-9.918750763E0,-4.790625000E1
4.644589620E-1,-6.506250381E0,-1.006875038E1,-4.792500305E1
4.744589620E-1,-7.181250095E0,-1.053750038E1,-4.783125305E1
4.844589620E-1,-8.100000381E0,-1.081875038E1,-4.760625076E1
4.944589620E-1,-9.168750763E0,-1.113750076E1,-4.738125229E1
5.044589620E-1,-1.005000019E1,-1.145625019E1,-4.730625153E1
5.144589620E-1,-1.111875057E1,-1.177500057E1,-4.695000076E1
5.244589620E-1,-1.209375095E1,-1.215000057E1,-4.678125000E1
5.344589620E-1,-1.348125076E1,-1.245000076E1,-4.638750076E1
5.444589620E-1,-1.455000019E1,-1.290000057E1,-4.569375229E1
