"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.769281600E-2,-4.276053607E-2,2.546542585E-1,-2.662606835E-1
2.254229500E-2,-8.552107215E-2,3.413970470E-1,-2.723693252E-1
2.739177400E-2,-1.197294965E-1,3.792706728E-1,-2.693150043E-1
3.224120100E-2,-1.478292793E-1,4.171442986E-1,-2.662606835E-1
3.709068000E-2,-1.728747338E-1,4.635699987E-1,-2.717584670E-1
4.194010700E-2,-1.997527778E-1,4.990001619E-1,-2.900844216E-1
4.678958700E-2,-2.211330533E-1,4.922806621E-1,-3.071886301E-1
5.163901400E-2,-2.290742993E-1,4.556287527E-1,-3.126864135E-1
5.648849300E-2,-2.211330533E-1,4.147008359E-1,-3.053560257E-1
6.133792000E-2,-2.028071135E-1,3.688859642E-1,-2.894735336E-1
6.618739900E-2,-1.753181964E-1,3.181841969E-1,-2.735910714E-1
7.103682600E-2,-1.356119812E-1,2.552651167E-1,-2.632063627E-1
7.588630500E-2,-8.246674389E-2,1.691331863E-1,-2.509890795E-1
8.073573200E-2,-3.604102135E-2,9.521854669E-2,-2.454912812E-1
8.558521200E-2,1.221729536E-2,4.146244749E-2,-2.583194375E-1
9.043469100E-2,6.902772188E-2,-6.185005885E-3,-3.047451675E-1
9.528411800E-2,1.325576603E-1,-5.749764666E-2,-3.456731141E-1
1.001335970E-1,2.015853822E-1,-9.537126124E-2,-3.615556061E-1
1.049830240E-1,2.583957911E-1,-1.405752599E-1,-3.542252183E-1
1.098325030E-1,3.005454838E-1,-2.108247131E-1,-3.334558010E-1
1.146819300E-1,3.286452591E-1,-2.829067409E-1,-3.090212345E-1
1.195314100E-1,3.475820720E-1,-3.549887836E-1,-2.723693252E-1
1.243808370E-1,3.659079969E-1,-4.063014388E-1,-2.369391769E-1
1.292303160E-1,3.976729810E-1,-4.050796926E-1,-2.070067972E-1
1.340797430E-1,4.208858311E-1,-3.672060966E-1,-1.941786408E-1
1.389292220E-1,4.331031144E-1,-3.348302543E-1,-1.984546930E-1
