"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.861060143E-1,5.325074744E1,1.043888224E1,3.898387643E1,4.758751711E-1,9.090993487E1,4.860574373E0,4.860574373E0
1.886102080E0,5.325075000E1,1.043887662E1,3.900146727E1,0.000000000E0,9.165990810E1,4.866956152E0,4.866956152E0
2.886097312E0,5.325074812E1,1.043887861E1,3.876718812E1,0.000000000E0,9.165990991E1,4.922965943E0,4.922965943E0
3.886092901E0,5.325075390E1,1.043889324E1,3.908174514E1,1.062593858E0,7.118890209E1,5.012727526E0,5.012727526E0
4.886087894E0,5.325076351E1,1.043891257E1,3.865326676E1,1.364955355E0,6.333331547E1,5.053526085E0,5.053526085E0
5.886084080E0,5.325075271E1,1.043895630E1,3.895540156E1,1.770157123E0,8.691756955E1,5.044801489E0,5.044801489E0
6.886079431E0,5.325075074E1,1.043897810E1,3.896602674E1,1.589793821E0,8.762851112E1,5.017449346E0,5.017449346E0
7.886074781E0,5.325074378E1,1.043900170E1,3.895329855E1,1.655896874E0,9.731230329E1,5.012122959E0,5.012122959E0
8.886070132E0,5.325073973E1,1.043903130E1,3.930198363E1,1.649042526E0,9.787119674E1,5.025942246E0,5.025942246E0
9.886065245E0,5.325073645E1,1.043906412E1,3.903092587E1,1.906628797E0,9.893767092E1,5.041593303E0,5.041593303E0
1.088606060E1,5.325073943E1,1.043909312E1,3.930514442E1,1.628087962E0,9.254561773E1,5.036710721E0,5.036710721E0
1.188605630E1,5.325074109E1,1.043912129E1,3.900933758E1,1.770819968E0,8.989892414E1,5.020613244E0,5.020613244E0
1.288605225E1,5.325073042E1,1.043916014E1,3.918727184E1,2.060413732E0,1.022431154E2,5.010034847E0,5.010034847E0
1.388604736E1,5.325072927E1,1.043918754E1,3.938028380E1,1.671488787E0,1.011230634E2,5.017854341E0,5.017854341E0
1.488604224E1,5.325072435E1,1.043922010E1,3.852457656E1,1.694391791E0,1.029757429E2,5.030058901E0,5.030058901E0
1.588603771E1,5.325072184E1,1.043924974E1,3.868782075E1,1.780838985E0,1.031087830E2,5.037037978E0,5.037037978E0
1.688603377E1,5.325071809E1,1.043928197E1,3.889462399E1,1.707811083E0,1.047672826E2,5.026740199E0,5.026740199E0
1.788602936E1,5.325072405E1,1.043931782E1,3.882665534E1,1.883911513E0,8.937634003E1,5.005577709E0,5.005577709E0
1.888602471E1,5.325072466E1,1.043936097E1,3.917724593E1,2.322622766E0,8.710081386E1,5.002722763E0,5.002722763E0
1.988601995E1,5.325072264E1,1.043940864E1,3.904101176E1,2.528896000E0,8.970618510E1,5.007311795E0,5.007311795E0
2.088601494E1,5.325071656E1,1.043945699E1,3.910014998E1,2.734975513E0,9.534637943E1,5.009142356E0,5.009142356E0
2.188601112E1,5.325071968E1,1.043950105E1,3.911814137E1,2.790644930E0,9.314156215E1,5.015282762E0,5.015282762E0
2.288600659E1,5.325070903E1,1.043953792E1,3.918553609E1,2.740235835E0,1.018148763E2,5.027275683E0,5.027275683E0
2.388600159E1,5.325070454E1,1.043957755E1,3.902040721E1,2.650922819E0,9.989112179E1,5.033281501E0,5.033281501E0
2.488599753E1,5.325070742E1,1.043961741E1,3.976019439E1,2.575180486E0,9.371132587E1,5.048741884E0,5.048741884E0
2.588599241E1,5.325070685E1,1.043966354E1,3.862918070E1,2.715884418E0,9.497748008E1,5.071519570E0,5.071519570E0
2.688598788E1,5.325070664E1,1.043970926E1,3.907058187E1,2.806028095E0,9.525835913E1,5.081895867E0,5.081895867E0
2.788598359E1,5.325069871E1,1.043975094E1,3.849039809E1,2.821971682E0,1.025832856E2,5.096200208E0,5.096200208E0
2.888597941E1,5.325070703E1,1.043979085E1,3.938021283E1,2.657266748E0,9.180084744E1,5.109835830E0,5.109835830E0
2.988597393E1,5.325069791E1,1.043983102E1,3.899749223E1,2.651139967E0,9.647683455E1,5.100268830E0,5.100268830E0
3.088596940E1,5.325070081E1,1.043986861E1,3.944435206E1,2.646158690E0,8.948830638E1,5.081314822E0,5.081314822E0
3.188596582E1,5.325069261E1,1.043991210E1,3.946680642E1,2.785575338E0,9.339798856E1,5.079661861E0,5.079661861E0
3.288596082E1,5.325068878E1,1.043995750E1,3.956060184E1,2.815363231E0,9.548310249E1,5.074740065E0,5.074740065E0
3.388595593E1,5.325069467E1,1.043999583E1,3.874661020E1,2.617296306E0,9.053242152E1,5.045949233E0,5.045949233E0
3.488595128E1,5.325069096E1,1.044002863E1,3.914155795E1,2.460367815E0,9.676165974E1,5.029563734E0,5.029563734E0
3.588594711E1,5.325068691E1,1.044007772E1,3.899758996E1,2.776686511E0,9.785516214E1,5.022648652E0,5.022648652E0
3.688594294E1,5.325068551E1,1.044012407E1,3.868707140E1,3.026777494E0,9.731366372E1,5.014966102E0,5.014966102E0
3.788593757E1,5.325067909E1,1.044015515E1,3.875825367E1,2.744065288E0,1.079569302E2,5.002418778E0,5.002418778E0
3.888593364E1,5.325067968E1,1.044018210E1,3.884865055E1,2.261391605E0,1.072406353E2,4.995872403E0,4.995872403E0
3.988592923E1,5.325067232E1,1.044022715E1,3.946027795E1,2.534198446E0,1.098625993E2,4.986511959E0,4.986511959E0
4.088592398E1,5.325066822E1,1.044027568E1,3.917215924E1,2.795605759E0,1.040674404E2,5.002566288E0,5.002566288E0
4.188591993E1,5.325067160E1,1.044032129E1,3.901445795E1,2.771877268E0,9.538019648E1,5.016165912E0,5.016165912E0
4.288591564E1,5.325066952E1,1.044036080E1,3.905302868E1,2.593645577E0,9.197031893E1,5.012446290E0,5.012446290E0
4.388591063E1,5.325066471E1,1.044040289E1,3.881462895E1,2.728724852E0,9.581220755E1,5.015835993E0,5.015835993E0
4.488590598E1,5.325065813E1,1.044044321E1,3.823593881E1,2.800986788E0,1.050224331E2,5.028229045E0,5.028229045E0
4.588590181E1,5.325065620E1,1.044048683E1,3.892614310E1,2.872548163E0,1.086656448E2,5.039987425E0,5.039987425E0
4.688543057E1,5.325064943E1,1.044052057E1,3.954050556E1,2.821583298E0,1.162990060E2,5.061906185E0,5.061906185E0
4.788504183E1,5.325064709E1,1.044056231E1,3.892193331E1,2.824861958E0,1.174287649E2,5.040204574E0,5.040204574E0
4.888503683E1,5.325064996E1,1.044059905E1,3.863239992E1,2.597629961E0,1.134652748E2,5.028191428E0,5.028191428E0
4.988587046E1,5.325064851E1,1.044065077E1,3.879784039E1,2.886806351E0,1.070473180E2,5.031970352E0,5.031970352E0
5.088596404E1,5.325064218E1,1.044067806E1,3.848377096E1,2.426858865E0,1.144459172E2,5.021282105E0,5.021282105E0
5.188595867E1,5.325063588E1,1.044072115E1,3.870740326E1,2.624572489E0,1.053372921E2,5.028691199E0,5.028691199E0
5.288527715E1,5.325063386E1,1.044076563E1,3.976969992E1,2.788966154E0,9.958286708E1,5.034866728E0,5.034866728E0
5.388487709E1,5.325063356E1,1.044081845E1,3.937914433E1,3.122077838E0,9.806941124E1,5.039533857E0,5.039533857E0
5.488487196E1,5.325062827E1,1.044084421E1,3.929150787E1,2.612334980E0,1.132074569E2,5.029439439E0,5.029439439E0
5.588541687E1,5.325062871E1,1.044088630E1,3.943776968E1,2.756615467E0,1.140317554E2,5.012338886E0,5.012338886E0
