"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
-3.322619478E1,5.324219000E1,1.040384620E1,2.106217447E1,0.000000000E0,0.000000000E0,2.373200035E1,1.000000000E0
1.846302166E0,5.324240010E1,1.040427674E1,1.193687049E1,1.090000033E0,8.659999847E1,1.072759247E1,9.849605560E0
2.846911902E0,5.324239924E1,1.040424982E1,1.123234887E1,0.000000000E0,0.000000000E0,1.035852909E1,9.791049004E0
3.845372470E0,5.324240192E1,1.040425932E1,1.273839243E1,0.000000000E0,0.000000000E0,8.369502068E0,8.216699600E0
4.846344497E0,5.324240158E1,1.040426301E1,1.288939173E1,0.000000000E0,0.000000000E0,9.312674522E0,9.165062904E0
5.846124336E0,5.324240164E1,1.040426392E1,1.290898382E1,0.000000000E0,0.000000000E0,8.986034393E0,8.839510918E0
6.847035425E0,5.324240801E1,1.040427323E1,1.425890513E1,8.299999833E-1,3.509999847E1,8.081361771E0,8.043183327E0
7.847463129E0,5.324242058E1,1.040428341E1,1.598884051E1,9.300000072E-1,5.579999924E1,7.030260086E0,6.934978008E0
8.846993437E0,5.324242903E1,1.040429428E1,1.496419175E1,1.019999981E0,5.659999847E1,6.147201538E0,5.976532459E0
9.847552182E0,5.324243563E1,1.040431296E1,1.558431310E1,1.230000019E0,3.800000000E1,5.600034237E0,5.488717556E0
1.084707056E1,5.324244273E1,1.040432750E1,1.420266650E1,1.139999986E0,2.850000000E1,5.179312706E0,4.972012997E0
1.184722999E1,5.324245441E1,1.040433884E1,1.481577886E1,1.059999943E0,2.950000000E1,5.013592243E0,4.956060886E0
1.284835727E1,5.324246541E1,1.040435932E1,1.487157529E1,1.159999967E0,3.160000038E1,4.704951286E0,4.656530857E0
1.384897503E1,5.324247611E1,1.040437480E1,1.425183574E1,1.139999986E0,2.650000000E1,4.628326893E0,4.543443680E0
1.484844221E1,5.324248898E1,1.040438672E1,1.343166116E1,1.159999967E0,2.689999962E1,4.698316097E0,4.482472420E0
1.584649278E1,5.324250077E1,1.040439704E1,1.370084090E1,1.149999976E0,2.929999924E1,4.774635792E0,4.511308670E0
1.684860184E1,5.324251164E1,1.040440897E1,1.369932782E1,1.169999957E0,3.720000076E1,4.494580746E0,4.370302200E0
1.784552501E1,5.324251895E1,1.040441586E1,1.393603112E1,1.210000038E0,5.829999924E1,4.238232613E0,4.223577023E0
1.884600620E1,5.324252803E1,1.040442190E1,1.554285458E1,1.409999967E0,1.939999962E1,4.105617046E0,4.112864017E0
1.984644719E1,5.324253229E1,1.040443630E1,1.552271492E1,1.340000033E0,5.359999847E1,4.105263710E0,4.078542233E0
2.084748729E1,5.324253560E1,1.040444715E1,1.595624925E1,1.110000014E0,4.320000076E1,3.985896349E0,3.962390661E0
2.185171265E1,5.324253958E1,1.040445788E1,1.554273875E1,1.120000005E0,5.259999847E1,3.992936134E0,3.995697498E0
2.284829624E1,5.324254496E1,1.040446935E1,1.564247477E1,1.100000024E0,4.970000076E1,4.018554688E0,4.223477840E0
