"event","experiment time","system time","system time text"
"START",0.000000000E0,1686653568.586,"2023-06-13 12:52:48.586 UTC+02:00"
"PAUSE",2.403459260E1,1686653592.620,"2023-06-13 12:53:12.620 UTC+02:00"
