"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686221602956168E9,"2023-06-08 12:53:22.956 UTC+02:00"
"PAUSE",3.044000249999226E1,1.686221633396373E9,"2023-06-08 12:53:53.396 UTC+02:00"
