"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.272984274E0,5.322943180E1,1.040111760E1,4.294358268E1,0.000000000E0,0.000000000E0,2.096500015E1,5.369378090E0
3.091905767E0,5.322913913E1,1.040154383E1,1.499163983E2,0.000000000E0,0.000000000E0,4.800000000E1,9.605128479E1
4.098275343E0,5.322914913E1,1.040152186E1,1.362832049E2,0.000000000E0,0.000000000E0,4.800000000E1,1.016054306E2
5.109047150E0,5.322918825E1,1.040144361E1,7.702305166E1,0.000000000E0,0.000000000E0,1.600000000E1,2.640545464E1
6.119439034E0,5.322919374E1,1.040145586E1,7.660396245E1,0.000000000E0,0.000000000E0,4.800000000E1,1.685666351E2
7.133852918E0,5.322920629E1,1.040145030E1,7.449718453E1,0.000000000E0,0.000000000E0,4.800000000E1,1.018949280E2
8.134494801E0,5.322941186E1,1.040148112E1,3.554102528E1,0.000000000E0,0.000000000E0,1.600000000E1,2.631578636E1
9.143583147E0,5.322941851E1,1.040150144E1,3.669259928E1,0.000000000E0,0.000000000E0,1.600000000E1,1.911445045E1
1.004169699E1,5.322943345E1,1.040150256E1,3.404946566E1,0.000000000E0,0.000000000E0,1.200000000E1,1.573056221E1
1.103646853E1,5.322943856E1,1.040150657E1,3.339591469E1,0.000000000E0,0.000000000E0,1.200000000E1,1.381598091E1
1.205047141E1,5.322944162E1,1.040150922E1,3.302106193E1,0.000000000E0,0.000000000E0,8.000000000E0,1.243580437E1
1.305725776E1,5.322944175E1,1.040150927E1,3.340396463E1,0.000000000E0,0.000000000E0,8.000000000E0,1.132450199E1
1.404850887E1,5.322944171E1,1.040150923E1,3.340684960E1,0.000000000E0,0.000000000E0,8.000000000E0,1.041329479E1
1.505986222E1,5.322944164E1,1.040150919E1,3.354622938E1,0.000000000E0,0.000000000E0,8.000000000E0,9.737466812E0
1.604697387E1,5.322944169E1,1.040150920E1,3.333305490E1,0.000000000E0,0.000000000E0,6.000000000E0,9.189717293E0
1.706666545E1,5.322944197E1,1.040150937E1,3.310521942E1,0.000000000E0,0.000000000E0,6.000000000E0,8.605748177E0
1.806137579E1,5.322944206E1,1.040150935E1,3.268099198E1,0.000000000E0,0.000000000E0,6.000000000E0,8.131406784E0
1.905106356E1,5.322944213E1,1.040150935E1,3.219946611E1,0.000000000E0,0.000000000E0,6.000000000E0,7.683649540E0
2.006594995E1,5.322944221E1,1.040150937E1,3.181727352E1,0.000000000E0,0.000000000E0,6.000000000E0,7.314774990E0
2.106468249E1,5.322944218E1,1.040150924E1,3.145769726E1,0.000000000E0,0.000000000E0,6.000000000E0,6.995319843E0
2.206819760E1,5.322944212E1,1.040150906E1,3.099717546E1,0.000000000E0,0.000000000E0,6.000000000E0,6.716958523E0
2.307298233E1,5.322944215E1,1.040150910E1,3.073084625E1,0.000000000E0,0.000000000E0,6.000000000E0,6.496268272E0
2.405305352E1,5.322944215E1,1.040150909E1,3.051971331E1,0.000000000E0,0.000000000E0,6.000000000E0,6.303233624E0
2.506345291E1,5.322944212E1,1.040150904E1,3.040889477E1,0.000000000E0,0.000000000E0,6.000000000E0,6.132194042E0
2.606586914E1,5.322944210E1,1.040150902E1,3.048613303E1,0.000000000E0,0.000000000E0,6.000000000E0,5.982720852E0
2.706131471E1,5.322944210E1,1.040150904E1,3.042149517E1,0.000000000E0,0.000000000E0,6.000000000E0,5.845255375E0
2.806868848E1,5.322944210E1,1.040150910E1,3.041707858E1,0.000000000E0,0.000000000E0,6.000000000E0,5.715159893E0
2.906150529E1,5.322944207E1,1.040150913E1,3.043860953E1,0.000000000E0,0.000000000E0,6.000000000E0,5.595274925E0
3.005753075E1,5.322944206E1,1.040150924E1,3.034581444E1,0.000000000E0,0.000000000E0,6.000000000E0,5.485712528E0
3.106288555E1,5.322944206E1,1.040150924E1,3.028990868E1,0.000000000E0,0.000000000E0,6.000000000E0,5.388300896E0
3.205744813E1,5.322944206E1,1.040150924E1,3.020475936E1,0.000000000E0,0.000000000E0,6.000000000E0,5.287410259E0
3.304120251E1,5.322944206E1,1.040150924E1,3.014175846E1,0.000000000E0,0.000000000E0,6.000000000E0,5.190910339E0
3.406516017E1,5.322944206E1,1.040150924E1,3.015189543E1,0.000000000E0,0.000000000E0,6.000000000E0,5.110355377E0
3.505505628E1,5.322944206E1,1.040150924E1,3.027972123E1,0.000000000E0,0.000000000E0,6.000000000E0,5.034613132E0
3.606074020E1,5.322944206E1,1.040150924E1,3.035212603E1,0.000000000E0,0.000000000E0,6.000000000E0,4.971457958E0
3.706055232E1,5.322944206E1,1.040150924E1,3.031500093E1,0.000000000E0,0.000000000E0,6.000000000E0,4.931433678E0
3.805066305E1,5.322943563E1,1.040152363E1,3.049286100E1,0.000000000E0,0.000000000E0,6.000000000E0,4.879899025E0
3.906614782E1,5.322943563E1,1.040152363E1,3.037316642E1,0.000000000E0,0.000000000E0,6.000000000E0,4.826972008E0
