"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.404591665E-2,-2.387235718E0,2.682870941E0,9.433233490E0
3.397191665E-2,-2.012265472E0,2.557282104E0,9.480684814E0
4.389691667E-2,-1.690883789E0,2.562970276E0,9.451196136E0
5.382191666E-2,-1.461261292E0,2.587818604E0,9.447902985E0
6.374791666E-2,-1.410666504E0,2.607577515E0,9.474397888E0
7.367291665E-2,-1.370250549E0,2.481389923E0,9.605375519E0
8.359791667E-2,-1.462009735E0,2.427801361E0,9.565558319E0
9.352291666E-2,-1.651365967E0,2.470013580E0,9.695188751E0
1.034489167E-1,-1.678759003E0,2.389481049E0,9.915829926E0
1.133739167E-1,-1.500928802E0,2.219434662E0,9.679321747E0
1.232989166E-1,-1.377585297E0,2.141895905E0,9.729168091E0
1.332249166E-1,-1.315165100E0,2.147584076E0,9.818382568E0
1.431499167E-1,-1.436562653E0,2.290087738E0,9.778864746E0
1.530749167E-1,-1.680555267E0,2.378703461E0,9.881700897E0
1.630009167E-1,-1.747915192E0,2.363734589E0,9.770182800E0
1.729259166E-1,-1.780697021E0,2.343077545E0,9.656119995E0
1.828509167E-1,-1.731898499E0,2.231559448E0,9.651928711E0
1.927759167E-1,-1.596430206E0,2.146087189E0,9.640851746E0
2.027019167E-1,-1.444346466E0,2.228266296E0,9.679920502E0
2.126269166E-1,-1.537901917E0,2.256407776E0,9.732161865E0
2.225519167E-1,-1.626367950E0,2.240241394E0,9.672286377E0
2.324779167E-1,-1.629960480E0,2.158810730E0,9.668544159E0
2.424029167E-1,-1.572779388E0,2.096839600E0,9.617799683E0
2.523279166E-1,-1.527124329E0,2.151475983E0,9.532477112E0
2.622539166E-1,-1.579365692E0,2.268382874E0,9.595346375E0
2.721789167E-1,-1.597777405E0,2.270927582E0,9.552236023E0
2.821039167E-1,-1.629212036E0,2.243384857E0,9.580078125E0
2.920289167E-1,-1.636247406E0,2.275717621E0,9.675130463E0
3.019549166E-1,-1.521885223E0,2.258204041E0,9.736203461E0
3.118799167E-1,-1.326541443E0,2.168390808E0,9.688602448E0
3.218049167E-1,-1.267115021E0,2.159559174E0,9.724078674E0
3.317309167E-1,-1.282982025E0,2.185605011E0,9.722132721E0
3.416559167E-1,-1.368154907E0,2.207609253E0,9.655371552E0
3.515809167E-1,-1.545536041E0,2.265538788E0,9.658515015E0
3.615069167E-1,-1.595083008E0,2.219584351E0,9.682764587E0
3.714319167E-1,-1.501078491E0,2.114502869E0,9.666448517E0
3.813569167E-1,-1.368753662E0,2.083966370E0,9.684860229E0
3.912819167E-1,-1.335223389E0,2.084565125E0,9.652976532E0
4.012079167E-1,-1.382525024E0,2.050436096E0,9.590406647E0
4.111329167E-1,-1.467099152E0,2.053429871E0,9.615105286E0
4.210579167E-1,-1.447040863E0,2.075434113E0,9.574539642E0
4.309839167E-1,-1.436712341E0,2.092348938E0,9.542955322E0
4.409089167E-1,-1.501078491E0,2.071841583E0,9.557475128E0
4.508339167E-1,-1.494342499E0,2.048939209E0,9.536818085E0
4.607589167E-1,-1.486259308E0,2.065854034E0,9.538764038E0
4.706849167E-1,-1.489702148E0,2.083217926E0,9.594747620E0
4.806099166E-1,-1.459315338E0,2.036664734E0,9.601184235E0
4.905349167E-1,-1.496138763E0,1.993853760E0,9.623637543E0
5.004609167E-1,-1.508712616E0,1.997595978E0,9.623038788E0
5.103859167E-1,-1.470392303E0,2.027234344E0,9.661209412E0
5.203109166E-1,-1.481169891E0,2.050286407E0,9.614207153E0
5.302369166E-1,-1.579216003E0,2.063758392E0,9.542356567E0
5.401619167E-1,-1.575473785E0,2.123783569E0,9.438921661E0
5.500869167E-1,-1.558858337E0,2.111060028E0,9.362879791E0
5.600119166E-1,-1.626367950E0,1.904788971E0,9.418713684E0
5.699379166E-1,-1.807491302E0,1.562301178E0,9.711055756E0
5.798629167E-1,-2.041754150E0,1.478325806E0,9.826914825E0
5.897879167E-1,-2.321522369E0,1.377285919E0,1.019410126E1
5.997139167E-1,-3.145409088E0,1.361269226E0,1.156599838E1
6.096389166E-1,-4.008214874E0,1.711989899E0,1.108714417E1
6.195639167E-1,-2.130818939E0,2.118993530E0,1.135808075E1
6.294899167E-1,-1.884281616E0,1.433568878E0,1.213900681E1
6.394149167E-1,-1.164578247E0,8.629554749E-1,1.128697861E1
6.493399167E-1,4.385879517E-2,6.545887756E-1,1.018826340E1
6.592649167E-1,1.213526459E0,5.243595886E-1,9.646390228E0
6.691909167E-1,1.945055237E0,1.249002686E0,9.449100494E0
6.791159167E-1,2.475851440E0,1.729054413E0,9.392518158E0
6.890409167E-1,2.068997498E0,1.146765289E0,9.527986450E0
6.989669167E-1,4.376898193E-1,-7.095245361E-2,9.214089203E0
7.088919167E-1,-8.975335693E-1,-1.072369995E0,8.890611877E0
7.188169167E-1,-7.608677673E-1,-1.573378143E0,9.284742279E0
7.287429167E-1,5.920188904E-1,-1.482068024E0,9.870773621E0
7.386679167E-1,1.846110992E0,-7.979905701E-1,1.022299118E1
7.485929167E-1,1.594334564E0,-1.863624573E-1,1.003318588E1
7.585184167E-1,1.660347290E0,-5.840853882E-1,1.075288925E1
7.684434167E-1,2.851420441E0,-7.491920471E-1,1.005504044E1
7.783684166E-1,3.435356140E0,-3.824546814E-1,8.559350739E0
7.882934167E-1,3.894601135E0,-3.513194275E-1,7.516020355E0
7.982194167E-1,4.300556946E0,-2.200424194E-1,6.885381775E0
8.081444167E-1,4.903353424E0,1.073268127E-1,6.910529480E0
8.180694167E-1,5.350174255E0,8.192463684E-1,6.356381836E0
8.279954167E-1,5.581443329E0,1.601669312E0,5.493276672E0
8.379204167E-1,4.946014709E0,1.191971283E0,4.341571655E0
8.478454167E-1,3.604654083E0,5.237608337E-1,2.737956390E0
8.577714167E-1,1.380429382E0,-8.707392883E-1,1.426683197E0
8.676964167E-1,-3.076701965E0,-5.274431763E0,-6.536906433E-1
8.776214167E-1,-4.053720245E0,-8.339757385E0,5.714217224E0
8.875474167E-1,1.316961365E0,-4.241429901E0,1.181193695E1
8.974724167E-1,3.933220825E0,-1.759740601E0,8.779093781E0
9.073974167E-1,4.824317780E0,-2.846929779E0,4.996759186E0
9.173224167E-1,5.376220093E0,-3.741469574E0,2.950214996E0
9.272484167E-1,4.436324615E0,-4.216581573E0,3.323538666E0
9.371734167E-1,3.059936829E0,-4.478237457E0,3.502117310E0
9.470984167E-1,3.076851654E0,-4.458628235E0,3.562441864E0
9.570244167E-1,4.069736938E0,-4.655768280E0,3.210972748E0
9.669494166E-1,4.655618591E0,-5.302124176E0,2.433339844E0
9.768744167E-1,5.484445038E0,-5.348677368E0,2.467169495E0
9.868004167E-1,5.908513184E0,-5.830824738E0,2.666105804E0
9.967254167E-1,6.144422607E0,-6.436315613E0,2.671195221E0
1.006650417E0,6.985523529E0,-6.820117493E0,2.629432068E0
1.016576417E0,7.947423248E0,-6.986721039E0,2.204914856E0
1.026501417E0,8.860374756E0,-6.954238586E0,1.889371033E0
1.036426417E0,9.943522339E0,-7.149282990E0,1.745969238E0
1.046351417E0,1.078716797E1,-7.016060028E0,1.731000366E0
1.056277417E0,1.118953125E1,-7.407496033E0,2.258204041E0
1.066202417E0,1.173275162E1,-8.045020294E0,2.918630676E0
1.076127417E0,1.232222580E1,-7.741750946E0,2.967878265E0
1.086053417E0,1.313787964E1,-7.184609528E0,3.236419830E0
1.095978417E0,1.379980316E1,-6.565047913E0,2.821333008E0
1.105903417E0,1.379800690E1,-6.342610474E0,9.647438049E-1
1.115829417E0,1.401071457E1,-5.972579956E0,2.133064270E-1
1.125754417E0,1.423225388E1,-5.977369995E0,3.794609070E-1
1.135679417E0,1.392718826E1,-6.266418915E0,9.827064514E-1
1.145605417E0,1.361239288E1,-6.447093201E0,9.059161377E-1
1.155530417E0,1.328188019E1,-6.368506622E0,-3.376977539E-1
1.165455417E0,1.308653641E1,-6.202052765E0,-1.853745117E0
1.175381417E0,1.322709412E1,-6.040987701E0,-2.258204041E0
1.185306417E0,1.329056213E1,-6.012696533E0,-1.663790131E0
1.195231417E0,1.311243256E1,-6.314319305E0,-6.768923950E-1
1.205157417E0,1.312740143E1,-6.797813873E0,-4.644841003E-1
1.215082417E0,1.327604233E1,-6.911577301E0,-1.289268951E0
1.225007417E0,1.257115814E1,-6.683900757E0,-2.382894745E0
1.234932417E0,1.177855637E1,-6.248007202E0,-2.666255493E0
1.244858417E0,1.138083344E1,-5.958958282E0,-2.019001465E0
1.254783417E0,1.124147324E1,-5.936954041E0,-1.228794708E0
1.264708417E0,1.092383377E1,-5.967640228E0,-1.135239258E0
1.274634417E0,1.054272629E1,-6.029311981E0,-1.494941254E0
1.284559417E0,1.058718384E1,-5.886359253E0,-2.803969116E0
1.294484417E0,1.149878815E1,-5.246290283E0,-3.957021332E0
1.304410417E0,1.120794296E1,-5.554499359E0,-2.131866760E0
1.314335417E0,9.848769379E0,-6.145320740E0,-6.900650024E-1
1.324260417E0,9.211394806E0,-6.180647278E0,-6.909631348E-1
1.334186417E0,8.901090088E0,-5.776188354E0,-8.668473816E-1
1.344111417E0,8.778045959E0,-5.700146484E0,-2.598596191E-1
1.354036417E0,8.855285339E0,-6.048322449E0,-3.143463135E-3
1.363962417E0,8.649313660E0,-5.416935425E0,-1.719324646E0
1.373887417E0,9.581275635E0,-4.442012787E0,-4.605921936E-1
1.383812417E0,1.012225067E1,-3.273392944E0,-2.558180237E-1
1.393738417E0,9.882748718E0,-2.385888519E0,-6.113287354E-1
1.403663417E0,9.631271667E0,-2.002685394E0,-8.882528687E-1
1.413588417E0,9.274563446E0,-2.309098206E0,-8.906478882E-1
1.423513417E0,8.598569183E0,-3.705244904E0,-5.577401733E-1
1.433439417E0,7.923173676E0,-4.717290344E0,-1.197509766E-1
1.443364417E0,7.638914795E0,-4.382137299E0,-3.649411011E-1
1.453289417E0,7.557484131E0,-3.497177582E0,-1.454974365E-1
1.463215417E0,7.767347717E0,-2.334994354E0,-1.469943237E-1
1.473140417E0,8.133486328E0,-1.637594604E0,1.637594604E-1
1.483065417E0,7.975265350E0,-1.766177216E0,-3.008743286E-1
1.492991417E0,7.824977875E0,-1.705104218E0,-6.623725891E-1
1.502916417E0,7.552394714E0,-1.630409546E0,-7.667056274E-1
1.512841417E0,7.545958099E0,-1.602567444E0,-1.297202454E0
1.522767417E0,7.022346954E0,-1.787732391E0,-1.913470917E0
1.532692417E0,6.080655212E0,-2.442021790E0,-1.166973267E0
1.542617417E0,6.044580231E0,-2.763403473E0,6.005511475E-1
1.552543417E0,6.834337921E0,-2.450254669E0,1.895807648E0
1.562468417E0,7.385192413E0,-1.790127411E0,1.791324921E0
1.572393417E0,6.844816132E0,-2.583028564E0,6.436614990E-2
1.582319417E0,7.610923004E0,-4.385280762E0,-1.559756470E-1
1.592244417E0,9.345366211E0,-4.326004028E0,2.402204590E0
1.602169417E0,9.304501190E0,-5.172793121E0,3.738026733E0
1.612094417E0,8.580756226E0,-6.746620331E0,3.768563232E0
1.622020417E0,7.834258575E0,-6.466852112E0,3.586092682E0
1.631945417E0,7.616910553E0,-5.174589386E0,3.129093018E0
1.641870417E0,7.897127838E0,-4.012106781E0,2.828069000E0
1.651796417E0,8.287815399E0,-3.716172180E0,2.108964386E0
1.661721417E0,8.881929932E0,-3.355272675E0,1.489552460E0
1.671646417E0,9.292526093E0,-3.239114227E0,5.599855042E-1
1.681572417E0,9.682614899E0,-3.255430298E0,2.679428101E-1
1.691497417E0,9.932894440E0,-2.599943390E0,1.187779999E0
1.701422417E0,9.434880066E0,-2.097288666E0,1.322649536E0
1.711348417E0,8.892557831E0,-1.246158600E0,3.134481812E-1
1.721273417E0,8.491092682E0,-8.485853577E-1,-6.863227844E-1
1.731198417E0,8.388106842E0,-1.033450928E0,-5.414241028E-1
1.741124417E0,8.373137970E0,-1.741478577E0,-4.939727783E-3
1.751049417E0,8.597371674E0,-1.873953094E0,-1.586700439E-2
1.760974917E0,8.311915283E0,-1.505120087E0,-4.219725037E-1
1.770900917E0,7.823181610E0,-9.744735718E-2,-1.458417206E0
1.780825917E0,8.677305450E0,7.717950439E-1,-2.315983887E0
1.790750917E0,9.123976593E0,-4.887336731E-1,-2.741997986E0
1.800676917E0,9.152267761E0,-1.182690582E0,-2.947370911E0
