"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221536.207,"2023-06-08 12:52:16.207 UTC+02:00"
"PAUSE",4.284463778E1,1686221579.051,"2023-06-08 12:52:59.051 UTC+02:00"
