"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654582.652,"2023-06-13 13:09:42.652 UTC+02:00"
"PAUSE",6.423760738E1,1686654646.890,"2023-06-13 13:10:46.890 UTC+02:00"
