"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.316403389E-2,5.325121611E1,1.043132854E1,3.373797798E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
2.316403389E-2,5.325121435E1,1.043133083E1,3.393560219E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
3.171654463E0,5.325128707E1,1.043128893E1,3.380310173E1,3.199349940E-1,3.489798768E2,2.282846574E1,2.282846574E1
4.171644568E0,5.325128707E1,1.043128893E1,3.380310179E1,3.199349940E-1,-1.000000000E0,2.282846574E1,2.282846574E1
5.171634197E0,5.325138219E1,1.043119786E1,3.414741159E1,2.826296091E-1,-1.000000000E0,1.865120878E1,1.865120878E1
6.171624541E0,5.325138219E1,1.043119786E1,3.414741159E1,0.000000000E0,-1.000000000E0,1.396944861E1,1.396944861E1
7.171615124E0,5.325146453E1,1.043110173E1,3.463785271E1,2.166385502E-1,-1.000000000E0,1.146701435E1,1.146701435E1
8.171552062E0,5.325148162E1,1.043107859E1,3.468884679E1,4.593170881E-1,3.370225110E1,9.837083010E0,9.837083010E0
9.147451043E0,5.325149657E1,1.043105849E1,3.471871265E1,7.391501665E-1,3.577548151E2,8.637935232E0,8.637935232E0
1.014880466E1,5.325150342E1,1.043106576E1,3.471844471E1,7.391501665E-1,1.397271138E1,8.205571227E0,8.205571227E0
1.115037882E1,5.325151272E1,1.043107236E1,3.470782640E1,8.443276882E-1,2.496709737E1,7.634138113E0,7.634138113E0
1.215182137E1,5.325153313E1,1.043105909E1,3.461265102E1,1.161772609E0,2.027023958E1,6.916395749E0,6.916395749E0
1.315322089E1,5.325154331E1,1.043103677E1,3.461532664E1,1.281619906E0,1.511866332E1,6.100148497E0,6.100148497E0
1.415457535E1,5.325155811E1,1.043103930E1,3.458129990E1,1.281619906E0,1.798911211E1,6.464340237E0,6.464340237E0
1.515548873E1,5.325156987E1,1.043105073E1,3.455882054E1,1.281619906E0,2.163995292E1,1.225486293E1,1.225486293E1
1.615666080E1,5.325158074E1,1.043106757E1,3.457881389E1,1.197777033E0,3.136351726E1,9.111019074E0,9.111019074E0
1.715776908E1,5.325159235E1,1.043107130E1,3.452513872E1,1.284529924E0,2.102455278E1,8.620716415E0,8.620716415E0
1.815878344E1,5.325160601E1,1.043107738E1,3.454756623E1,1.333688140E0,2.032867781E1,8.331559284E0,8.331559284E0
1.915974891E1,5.325161858E1,1.043107635E1,3.460762816E1,1.284529924E0,2.282871961E1,7.845517747E0,7.845517747E0
2.016064930E1,5.325163093E1,1.043107139E1,3.461041780E1,1.221823215E0,1.558734255E1,9.236189208E0,9.236189208E0
2.116147447E1,5.325164762E1,1.043106705E1,3.463608539E1,1.346343517E0,9.579532736E0,9.295503218E0,9.295503218E0
2.216226196E1,5.325166340E1,1.043106345E1,3.462033671E1,1.352490664E0,1.150324983E1,7.284871123E0,7.284871123E0
2.316298103E1,5.325167733E1,1.043106086E1,3.462865110E1,1.346343517E0,1.358351558E1,5.548355386E0,5.548355386E0
2.416365635E1,5.325169640E1,1.043106500E1,3.450858324E1,1.189158224E0,2.955493562E1,5.118586657E0,5.118586657E0
2.516428864E1,5.325170273E1,1.043107284E1,3.513826700E1,1.048094525E0,5.162826303E1,5.083661277E0,5.083661277E0
2.616488171E1,5.325171389E1,1.043108464E1,3.485875650E1,1.273230367E0,4.361664435E1,5.072533181E0,5.072533181E0
2.716543698E1,5.325172205E1,1.043109457E1,3.484679803E1,1.063524627E0,3.994491331E1,5.043878842E0,5.043878842E0
2.816595590E1,5.325173130E1,1.043110752E1,3.466309503E1,1.045455522E0,5.438564647E1,5.015466773E0,5.015466773E0
2.916644251E1,5.325173774E1,1.043112427E1,3.472446931E1,1.078118249E0,4.864610320E1,4.971103936E0,4.971103936E0
3.016689992E1,5.325174551E1,1.043113738E1,3.482793966E1,1.085963149E0,5.207419432E1,4.952361719E0,4.952361719E0
3.116732657E1,5.325175695E1,1.043114577E1,3.507923388E1,1.081320027E0,4.315195932E1,4.945761044E0,4.945761044E0
3.216772473E1,5.325176755E1,1.043115359E1,3.464431000E1,1.127244667E0,3.829239990E1,4.928528487E0,4.928528487E0
3.316809809E1,5.325177653E1,1.043117399E1,3.506680605E1,1.305773709E0,4.345845127E1,4.932999856E0,4.932999856E0
3.416845083E1,5.325179279E1,1.043118218E1,3.581432232E1,1.459585790E0,3.260986253E1,4.920216813E0,4.920216813E0
3.516877818E1,5.325179978E1,1.043117844E1,3.528672174E1,1.141217989E0,1.989511573E1,4.904623620E0,4.904623620E0
3.616908550E1,5.325181115E1,1.043118529E1,3.474897828E1,1.285513734E0,1.875777225E1,4.895015751E0,4.895015751E0
3.716937315E1,5.325182294E1,1.043120193E1,3.473743943E1,1.456304139E0,2.715653675E1,4.881028950E0,4.881028950E0
3.816964340E1,5.325182956E1,1.043121715E1,3.508543591E1,1.381218106E0,3.677587143E1,4.874494725E0,4.874494725E0
3.916989470E1,5.325184305E1,1.043123637E1,3.531631835E1,1.457971320E0,3.866823257E1,4.870826395E0,4.870826395E0
4.017013013E1,5.325185850E1,1.043125035E1,3.512799041E1,1.548793656E0,3.633821219E1,4.867755715E0,4.867755715E0
4.117035091E1,5.325186667E1,1.043126322E1,3.511664497E1,1.137327303E0,3.573771495E1,4.846325198E0,4.846325198E0
4.217055786E1,5.325187801E1,1.043127084E1,3.538266065E1,1.165667453E0,3.151011202E1,4.838147545E0,4.838147545E0
4.317074990E1,5.325189124E1,1.043127969E1,3.522732493E1,1.269566188E0,2.751120427E1,4.846270979E0,4.846270979E0
4.417093003E1,5.325190457E1,1.043129435E1,3.532825307E1,1.295513865E0,3.106911553E1,4.848646948E0,4.848646948E0
4.517109966E1,5.325192216E1,1.043131230E1,3.569973554E1,1.578692419E0,3.428140304E1,4.848703408E0,4.848703408E0
4.617125773E1,5.325192962E1,1.043131451E1,3.571847009E1,1.120889919E0,3.221721941E1,4.824574629E0,4.824574629E0
4.717140472E1,5.325194424E1,1.043132578E1,3.552774412E1,1.398897841E0,3.060620744E1,4.829118564E0,4.829118564E0
4.817154229E1,5.325195892E1,1.043133320E1,3.524469972E1,1.402724631E0,2.498028043E1,4.831648509E0,4.831648509E0
4.917167199E1,5.325196933E1,1.043132801E1,3.523563642E1,1.039330261E0,1.120471172E1,4.836996262E0,4.836996262E0
5.017179155E1,5.325198512E1,1.043132507E1,3.482673696E1,1.022857333E0,9.220671716E-1,4.833774716E0,4.833774716E0
5.117190456E1,5.325200340E1,1.043132118E1,3.576295448E1,1.287191233E0,3.553259232E2,4.829628929E0,4.829628929E0
5.217200923E1,5.325201903E1,1.043132401E1,3.572072843E1,1.339960307E0,1.973522747E0,4.822609572E0,4.822609572E0
5.317210710E1,5.325202871E1,1.043132223E1,3.576838048E1,9.553017800E-1,1.221461920E0,4.816935524E0,4.816935524E0
5.417219865E1,5.325204142E1,1.043132926E1,3.634192521E1,1.021978614E0,8.655511353E0,4.809428031E0,4.809428031E0
5.517228389E1,5.325205114E1,1.043134566E1,3.490376098E1,1.157268756E0,2.428441645E1,4.805730934E0,4.805730934E0
5.617236364E1,5.325205246E1,1.043136801E1,3.502879376E1,1.090111723E0,5.093235600E1,4.804089146E0,4.804089146E0
5.717243719E1,5.325206151E1,1.043138857E1,3.488393669E1,1.481394318E0,5.317570265E1,4.803542562E0,4.803542562E0
5.817250609E1,5.325205945E1,1.043140789E1,3.521506503E1,1.094492948E0,6.798589408E1,4.794463373E0,4.794463373E0
5.917257047E1,5.325206535E1,1.043143167E1,3.544457294E1,1.225324743E0,6.764758218E1,4.793748874E0,4.793748874E0
6.017263055E1,5.325207033E1,1.043145565E1,3.547256434E1,1.297431871E0,6.703529616E1,4.792843564E0,4.792843564E0
6.117268562E1,5.325207875E1,1.043147528E1,3.506335959E1,1.262889767E0,5.839996076E1,4.789265242E0,4.789265242E0
6.217273736E1,5.325208373E1,1.043149336E1,3.562927866E1,1.196697299E0,5.529686706E1,4.787339542E0,4.787339542E0
6.317278481E1,5.325208404E1,1.043151597E1,3.573154281E1,1.102942232E0,6.826298604E1,4.776203545E0,4.776203545E0
6.417282975E1,5.325208638E1,1.043153537E1,3.629016963E1,1.098538269E0,7.162594808E1,4.778792246E0,4.778792246E0
6.517287302E1,5.325208927E1,1.043156527E1,3.637606547E1,1.431305032E0,7.511710070E1,4.778179228E0,4.778179228E0
6.617290974E1,5.325209215E1,1.043158381E1,3.579710454E1,1.345944788E0,7.322301685E1,4.779607053E0,4.779607053E0
6.717294514E1,5.325209700E1,1.043160447E1,3.591626792E1,1.353066772E0,6.959972742E1,4.783052689E0,4.783052689E0
6.817297792E1,5.325210171E1,1.043161763E1,3.559600108E1,1.186441845E0,6.332358269E1,4.782381274E0,4.782381274E0
6.917300808E1,5.325210518E1,1.043164353E1,3.520396648E1,1.317615591E0,6.793212972E1,4.781781266E0,4.781781266E0
7.017303646E1,5.325211545E1,1.043166482E1,3.515580611E1,1.424694142E0,5.937444807E1,4.781830602E0,4.781830602E0
7.117306292E1,5.325212351E1,1.043168247E1,3.552317549E1,1.316201140E0,5.525664623E1,4.779621180E0,4.779621180E0
7.217308605E1,5.325212906E1,1.043170437E1,3.555620673E1,1.356623376E0,5.893641897E1,4.777736089E0,4.777736089E0
7.317310798E1,5.325213794E1,1.043172362E1,3.542977408E1,1.441080501E0,5.469527095E1,4.777059696E0,4.777059696E0
7.417312849E1,5.325214314E1,1.043173650E1,3.508683356E1,1.172584337E0,5.497557388E1,4.775513112E0,4.775513112E0
7.517314637E1,5.325214963E1,1.043175666E1,3.606918527E1,1.178921495E0,5.718761585E1,4.774026892E0,4.774026892E0
7.617316318E1,5.325215512E1,1.043178211E1,3.601722530E1,1.308734515E0,6.213846413E1,4.770757127E0,4.770757127E0
7.717317891E1,5.325216234E1,1.043180598E1,3.655302741E1,1.565048079E0,6.131203521E1,4.768008890E0,4.768008890E0
7.817319214E1,5.325216721E1,1.043181922E1,3.540322334E1,1.155208148E0,5.943773249E1,4.767081203E0,4.767081203E0
7.917320442E1,5.325217584E1,1.043183719E1,3.459583248E1,1.431945414E0,5.495842863E1,4.767790301E0,4.767790301E0
8.017321575E1,5.325218476E1,1.043184626E1,3.503985444E1,1.125252102E0,4.836707299E1,4.764185923E0,4.764185923E0
8.117322636E1,5.325219411E1,1.043186141E1,3.487656319E1,1.210448680E0,4.969649695E1,4.764788025E0,4.764788025E0
