"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.270735000E-3,1.934150606E-1,1.082757786E-1,-1.603520010E-3
1.312042300E-2,1.402698308E-1,1.931859851E-1,8.781181648E-3
1.797011000E-2,1.931859925E-2,2.432768941E-1,-3.459021822E-2
2.281969400E-2,-3.871355578E-2,2.322813272E-1,-6.268999726E-2
2.766932900E-2,-8.880446851E-2,1.834121495E-1,-7.002037764E-2
3.251891200E-2,-1.266780794E-1,1.601992846E-1,-3.642281145E-2
3.736849600E-2,-1.358410567E-1,1.693622619E-1,2.832885459E-2
4.221813100E-2,-1.388953775E-1,2.200640440E-1,7.841976732E-2
4.706771400E-2,-1.303432733E-1,2.719875574E-1,1.120173261E-1
5.191729800E-2,-1.101847365E-1,2.988655865E-1,1.297324002E-1
5.676693300E-2,-8.147408813E-2,3.214675784E-1,1.346193254E-1
6.161651700E-2,-5.031998456E-2,3.275762498E-1,1.291215420E-1
6.646610000E-2,-1.366809942E-2,3.275762498E-1,1.156825200E-1
7.131568300E-2,2.909243479E-2,3.251327872E-1,9.308052063E-2
7.616531900E-2,7.002037764E-2,3.245218992E-1,6.498073786E-2
8.101490200E-2,1.109483168E-1,3.263545036E-1,3.016144782E-2
8.586448500E-2,1.463784724E-1,3.104720116E-1,-1.259908639E-2
9.071412100E-2,1.750891209E-1,2.872591615E-1,-6.085740402E-2
9.556370400E-2,1.983019859E-1,2.536616027E-1,-1.103374511E-1
1.004132870E-1,2.092975378E-1,2.182314396E-1,-1.592066288E-1
1.052629230E-1,2.160170525E-1,1.656970680E-1,-1.976911128E-1
1.101125060E-1,2.196822464E-1,1.168278903E-1,-2.239582986E-1
1.149620890E-1,2.239582986E-1,6.979130208E-2,-2.447277009E-1
1.198117250E-1,2.349538654E-1,1.847865991E-2,-2.569449842E-1
1.246613080E-1,2.465602905E-1,-3.283398226E-2,-2.661079764E-1
1.295108920E-1,2.599993348E-1,-7.192932814E-2,-2.740492225E-1
1.343604750E-1,2.789361179E-1,-1.201876476E-1,-2.752709389E-1
1.392101100E-1,2.935968935E-1,-1.635590494E-1,-2.764926851E-1
1.440596940E-1,2.972620726E-1,-1.831067204E-1,-2.862665057E-1
1.489092770E-1,2.935968935E-1,-1.892153621E-1,-3.039815724E-1
1.537589120E-1,2.868773639E-1,-1.916588247E-1,-3.259727061E-1
1.586084960E-1,2.801578641E-1,-1.837175786E-1,-3.504073024E-1
1.634580790E-1,2.746600807E-1,-1.672242284E-1,-3.711767197E-1
1.683077140E-1,2.667188346E-1,-1.556178033E-1,-3.882809281E-1
1.731572980E-1,2.587775886E-1,-1.391244531E-1,-4.011090994E-1
1.780068810E-1,2.551124096E-1,-1.049160287E-1,-4.114937782E-1
1.828565170E-1,2.514472008E-1,-6.032289565E-2,-4.200458825E-1
1.877061000E-1,2.465602905E-1,-1.572976820E-2,-4.347066581E-1
1.925556830E-1,2.392299175E-1,9.926552884E-3,-4.487565458E-1
1.974053190E-1,2.325104028E-1,2.092211880E-2,-4.621955752E-1
2.022549020E-1,2.294560820E-1,2.092211880E-2,-4.713585377E-1
2.071044850E-1,2.276234925E-1,8.093958721E-3,-4.731911421E-1
2.119541210E-1,2.264017612E-1,-5.345067009E-3,-4.713585377E-1
2.168037040E-1,2.251800299E-1,-2.000582218E-2,-4.689150751E-1
2.216532870E-1,2.239582986E-1,-3.222311661E-2,-4.719693959E-1
2.265028710E-1,2.245691717E-1,-3.527744114E-2,-4.878518879E-1
2.313525060E-1,2.264017612E-1,-5.360338464E-2,-5.019017458E-1
2.362020890E-1,2.282343507E-1,-1.024725661E-1,-4.939605296E-1
2.410516730E-1,2.361755967E-1,-1.379027218E-1,-4.811323583E-1
2.459013080E-1,2.538906634E-1,-1.391244531E-1,-4.713585377E-1
2.506574020E-1,2.777144015E-1,-1.317940801E-1,-4.689150751E-1
2.554119330E-1,3.064250350E-1,-1.244636998E-1,-4.768563211E-1
2.601665170E-1,3.400225937E-1,-1.244636998E-1,-4.872410297E-1
2.649210480E-1,3.809505403E-1,-1.275180280E-1,-4.964039922E-1
2.696755790E-1,4.182133079E-1,-1.220202371E-1,-5.122864842E-1
2.744301620E-1,4.463130832E-1,-1.079703495E-1,-5.324450135E-1
2.791846940E-1,4.774671793E-1,-9.392046183E-2,-5.581013560E-1
2.839392250E-1,4.994583130E-1,-1.085812151E-1,-5.892554522E-1
2.886938080E-1,5.135082006E-1,-1.366809905E-1,-6.307942271E-1
2.934483390E-1,5.183951259E-1,-1.702785641E-1,-6.753873825E-1
2.982028710E-1,5.098429918E-1,-2.240346521E-1,-7.169261575E-1
3.029574020E-1,4.964039922E-1,-2.680169344E-1,-7.541889548E-1
3.077119850E-1,4.927388132E-1,-2.588539422E-1,-7.774018049E-1
3.124665170E-1,4.841867089E-1,-2.405280024E-1,-7.969494462E-1
