"event","experiment time","system time","system time text"
"START",0.000000000E0,1686820486.224,"2023-06-15 11:14:46.224 UTC+02:00"
"PAUSE",1.010204627E1,1686820496.326,"2023-06-15 11:14:56.326 UTC+02:00"
