"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685599505799490E9,"2023-06-01 08:05:05.799 UTC+02:00"
"PAUSE",7.594000037500518E1,1.685599581739124E9,"2023-06-01 08:06:21.739 UTC+02:00"
