"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686220167253201E9,"2023-06-08 12:29:27.253 UTC+02:00"
"PAUSE",5.725207462499384E1,1.686220224505731E9,"2023-06-08 12:30:24.506 UTC+02:00"
