"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.897354400E-2,-4.110356271E-1,-6.829468012E-1,1.934914142E-1
2.372880500E-2,-4.867828786E-1,-7.238747478E-1,1.873827726E-1
2.848411700E-2,-5.393172503E-1,-7.507528067E-1,1.794415265E-1
3.323937800E-2,-5.741365552E-1,-7.586940527E-1,1.678351015E-1
3.799469000E-2,-5.930733681E-1,-7.501419783E-1,1.568395346E-1
4.274995100E-2,-6.022363305E-1,-7.214313149E-1,1.470656991E-1
4.750521100E-2,-6.022363305E-1,-6.908880472E-1,1.452330947E-1
5.226052400E-2,-5.967385173E-1,-6.719512343E-1,1.568395346E-1
5.701578400E-2,-5.924624801E-1,-6.444623470E-1,1.739437431E-1
6.177109600E-2,-5.875755548E-1,-6.029235125E-1,1.941022873E-1
6.652635700E-2,-5.753582716E-1,-5.497782826E-1,2.167042792E-1
7.128161700E-2,-5.527562499E-1,-4.886918366E-1,2.423606068E-1
7.603693000E-2,-5.173261166E-1,-4.282162189E-1,2.643517256E-1
8.079219000E-2,-4.660134614E-1,-3.848448098E-1,2.838993967E-1
8.554750300E-2,-4.000400603E-1,-3.567450345E-1,3.022253513E-1
9.030276300E-2,-3.218493760E-1,-3.255909383E-1,3.199404180E-1
9.505807600E-2,-2.338848561E-1,-2.864955962E-1,3.358229101E-1
9.981333600E-2,-1.404225379E-1,-2.577849329E-1,3.523162603E-1
1.045685960E-1,-5.123628303E-2,-2.357937992E-1,3.688096106E-1
1.093239090E-1,2.512181364E-2,-2.089157552E-1,3.810268939E-1
1.140791690E-1,8.743002266E-2,-1.838703007E-1,3.889681399E-1
1.188344820E-1,1.344666034E-1,-1.710421443E-1,3.920224607E-1
1.235897420E-1,1.637881249E-1,-1.667660922E-1,3.920224607E-1
1.283450550E-1,1.778380126E-1,-1.698204130E-1,3.871355653E-1
1.331003150E-1,1.760054082E-1,-1.789833754E-1,3.767508566E-1
1.378555760E-1,1.582903415E-1,-1.966984570E-1,3.602575064E-1
1.426108880E-1,1.253036410E-1,-2.217439115E-1,3.382663727E-1
1.473661490E-1,7.826705277E-2,-2.522871494E-1,3.107774556E-1
1.521214610E-1,2.145662531E-2,-2.901607752E-1,2.808450758E-1
1.568767210E-1,-4.207331315E-2,-3.347539008E-1,2.515235841E-1
1.616319820E-1,-1.049923822E-1,-4.043924809E-1,2.338084877E-1
1.663872940E-1,-1.654679924E-1,-4.905244112E-1,2.258672565E-1
1.711425550E-1,-2.381609082E-1,-5.387827158E-1,2.087630332E-1
1.758978670E-1,-3.096320927E-1,-5.790998340E-1,1.861610413E-1
1.806531280E-1,-3.737728894E-1,-6.090322137E-1,1.739437431E-1
1.854083880E-1,-4.183660150E-1,-6.346884966E-1,1.800523996E-1
1.901637010E-1,-4.507418573E-1,-6.560688019E-1,1.996000707E-1
1.949189610E-1,-4.794524908E-1,-6.731730103E-1,2.270889878E-1
1.996742210E-1,-5.038870573E-1,-6.902772188E-1,2.600756884E-1
2.044295340E-1,-5.179370046E-1,-7.049379349E-1,2.942841053E-1
2.091847940E-1,-5.228238702E-1,-7.092140317E-1,3.272708058E-1
