"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.210557600E-2,-1.835625076E1,-1.441875076E1,3.750000238E0
5.210557600E-2,-1.876875114E1,-1.305000019E1,4.087500095E0
6.210557600E-2,-1.843125153E1,-1.355625057E1,3.918750048E0
7.210557600E-2,-1.830000114E1,-1.383750057E1,4.331250191E0
8.210557600E-2,-1.818750000E1,-1.383750057E1,4.350000381E0
9.210557600E-2,-1.833750153E1,-1.365000057E1,4.256250381E0
1.021055760E-1,-1.822500038E1,-1.365000057E1,4.181250095E0
1.121055760E-1,-1.816875076E1,-1.353750038E1,4.031250000E0
1.221055760E-1,-1.798125076E1,-1.372500038E1,4.106250286E0
1.321055760E-1,-1.768125153E1,-1.426875019E1,4.106250286E0
1.421055760E-1,-1.781250000E1,-1.432500076E1,4.143750191E0
1.521055760E-1,-1.771875000E1,-1.402500057E1,3.956250191E0
1.621055760E-1,-1.760625076E1,-1.419375038E1,4.087500095E0
1.721055760E-1,-1.762500000E1,-1.415625095E1,4.106250286E0
1.821055760E-1,-1.766250038E1,-1.410000038E1,4.500000000E0
1.921055760E-1,-1.777500153E1,-1.425000095E1,4.837500095E0
2.021055760E-1,-1.798125076E1,-1.389375019E1,4.743750095E0
2.121055760E-1,-1.828125000E1,-1.351875019E1,4.875000000E0
2.221055760E-1,-1.798125076E1,-1.329375076E1,4.856250286E0
2.321055760E-1,-1.826250076E1,-1.338750076E1,5.006250381E0
2.421055760E-1,-1.845000076E1,-1.327500057E1,4.931250095E0
2.521055760E-1,-1.837500000E1,-1.333125019E1,5.081250191E0
2.621055760E-1,-1.856250000E1,-1.327500057E1,4.725000381E0
2.721055760E-1,-1.854375076E1,-1.325625038E1,4.668750286E0
2.821055760E-1,-1.854375076E1,-1.331250095E1,4.800000191E0
2.921055760E-1,-1.846875000E1,-1.359375095E1,4.837500095E0
3.021055760E-1,-1.873125076E1,-1.359375095E1,4.875000000E0
3.121055760E-1,-1.861875153E1,-1.357500076E1,4.743750095E0
3.221055760E-1,-1.854375076E1,-1.340625095E1,4.537500381E0
3.321055760E-1,-1.856250000E1,-1.342500019E1,4.668750286E0
3.421055760E-1,-1.843125153E1,-1.365000057E1,4.706250191E0
3.521055760E-1,-1.865625000E1,-1.359375095E1,4.706250191E0
3.621055760E-1,-1.858125114E1,-1.333125019E1,4.800000191E0
3.721055760E-1,-1.858125114E1,-1.288125038E1,4.575000286E0
3.821055760E-1,-1.865625000E1,-1.286250019E1,4.650000095E0
3.921055760E-1,-1.873125076E1,-1.284375095E1,4.612500191E0
4.021055760E-1,-1.893750000E1,-1.265625095E1,4.800000191E0
