"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.822569600E-2,-5.456250191E0,-1.781250119E0,-4.764375305E1
4.822569600E-2,-6.018750191E0,-9.937500358E-1,-4.824375153E1
5.822569600E-2,-5.568750381E0,-1.162500024E0,-4.830000305E1
6.822569600E-2,-5.512500286E0,-1.462500095E0,-4.837500381E1
7.822569600E-2,-5.587500095E0,-1.500000000E0,-4.824375153E1
8.822569600E-2,-5.868750095E0,-1.537500024E0,-4.796250153E1
9.822569600E-2,-5.943750381E0,-1.500000000E0,-4.809375381E1
1.082256960E-1,-6.075000286E0,-1.537500024E0,-4.807500076E1
1.182256960E-1,-6.225000381E0,-1.518750072E0,-4.796250153E1
1.282256960E-1,-6.225000381E0,-1.706250072E0,-4.770000076E1
1.382256960E-1,-6.300000191E0,-1.762500048E0,-4.758750153E1
1.482256960E-1,-6.562500477E0,-1.668750048E0,-4.743750000E1
1.582256960E-1,-6.675000191E0,-1.762500048E0,-4.758750153E1
1.682256960E-1,-6.656250477E0,-1.725000024E0,-4.785000229E1
1.782256960E-1,-6.843750477E0,-1.650000095E0,-4.762500000E1
1.882256960E-1,-7.031250477E0,-1.650000095E0,-4.745625305E1
1.982256960E-1,-6.993750095E0,-1.875000119E0,-4.781250000E1
2.082256960E-1,-6.956250191E0,-1.818750024E0,-4.800000000E1
2.182256960E-1,-7.162500381E0,-2.100000143E0,-4.779375076E1
2.282256960E-1,-7.256250381E0,-2.400000095E0,-4.775625229E1
2.382256960E-1,-7.256250381E0,-2.493750095E0,-4.758750153E1
2.482256960E-1,-7.368750095E0,-2.737500191E0,-4.717500305E1
2.582256960E-1,-7.237500191E0,-3.131250143E0,-4.708125305E1
2.682256960E-1,-7.256250381E0,-3.393750191E0,-4.734375000E1
2.782256960E-1,-7.725000381E0,-3.525000095E0,-4.691250229E1
2.882256960E-1,-8.268750191E0,-3.787500143E0,-4.666875076E1
2.982256960E-1,-8.643750191E0,-3.768750191E0,-4.659375000E1
3.082256960E-1,-8.943750381E0,-3.750000238E0,-4.631250000E1
3.182256960E-1,-9.356250763E0,-4.050000191E0,-4.610625076E1
3.282256960E-1,-9.993750572E0,-4.350000381E0,-4.618125153E1
3.382256960E-1,-1.081875038E1,-4.593750000E0,-4.599375153E1
3.482256960E-1,-1.158750057E1,-4.950000286E0,-4.565625000E1
3.582256960E-1,-1.215000057E1,-5.381250381E0,-4.561875153E1
3.682256960E-1,-1.260000038E1,-5.793750286E0,-4.561875153E1
3.782256960E-1,-1.340625095E1,-6.337500095E0,-4.539375305E1
3.882256960E-1,-1.410000038E1,-6.843750477E0,-4.511250305E1
3.982256960E-1,-1.490625095E1,-7.500000477E0,-4.460625076E1
4.082256960E-1,-1.535625076E1,-7.893750191E0,-4.430625153E1
4.182256960E-1,-1.582500076E1,-8.381250381E0,-4.413750076E1
4.282256960E-1,-1.633125114E1,-8.831250191E0,-4.389375305E1
4.382256960E-1,-1.678125000E1,-9.150000572E0,-4.348125076E1
4.482256960E-1,-1.719375038E1,-9.843750000E0,-4.301250076E1
4.582256960E-1,-1.783125114E1,-1.027500057E1,-4.263750076E1
4.682256960E-1,-1.841250038E1,-1.087500000E1,-4.246875000E1
4.782256960E-1,-1.906875038E1,-1.102500057E1,-4.233750153E1
4.882256960E-1,-1.968750000E1,-1.149375057E1,-4.181250000E1
4.982256960E-1,-2.056875038E1,-1.147500038E1,-4.132500076E1
5.082256960E-1,-2.139375114E1,-1.173750019E1,-4.078125000E1
5.182256960E-1,-2.214375114E1,-1.196250057E1,-4.012500000E1
5.282256960E-1,-2.338125038E1,-1.194375038E1,-3.982500076E1
5.382256960E-1,-2.386875153E1,-1.186875057E1,-3.935625076E1
5.482256960E-1,-2.491875076E1,-1.156875038E1,-3.883125305E1
5.582256960E-1,-2.565000153E1,-1.147500038E1,-3.825000000E1
5.682256960E-1,-2.658750153E1,-1.123125076E1,-3.795000076E1
5.782256960E-1,-2.743125153E1,-1.132500076E1,-3.757500076E1
5.882256960E-1,-2.816250038E1,-1.098750019E1,-3.686250305E1
5.982256960E-1,-2.900625038E1,-1.085625076E1,-3.654375076E1
6.082256960E-1,-2.973750114E1,-1.051875019E1,-3.577500153E1
6.182256960E-1,-3.084375191E1,-1.038750076E1,-3.525000000E1
6.282256960E-1,-3.140625191E1,-1.042500019E1,-3.468750000E1
6.382256960E-1,-3.228750229E1,-1.055625057E1,-3.410625076E1
6.482256960E-1,-3.292500305E1,-1.044375038E1,-3.365625000E1
6.582256960E-1,-3.335625076E1,-9.993750572E0,-3.303750229E1
6.682256960E-1,-3.384375000E1,-9.937500000E0,-3.260625076E1
6.782256960E-1,-3.436875153E1,-9.712500572E0,-3.198750114E1
6.882256960E-1,-3.476250076E1,-9.825000763E0,-3.174375153E1
6.982256960E-1,-3.489375305E1,-9.600000381E0,-3.153750038E1
7.082256960E-1,-3.506250000E1,-9.487500191E0,-3.121875191E1
7.182256960E-1,-3.519375229E1,-9.168750763E0,-3.127500153E1
7.282256960E-1,-3.553125000E1,-8.981250763E0,-3.086250114E1
7.382256960E-1,-3.596250153E1,-9.093750000E0,-3.046875191E1
7.482256960E-1,-3.618750000E1,-8.643750191E0,-3.045000076E1
7.582256960E-1,-3.641250229E1,-8.456250191E0,-3.058125114E1
7.682256960E-1,-3.641250229E1,-7.950000286E0,-3.022500038E1
7.782256960E-1,-3.671250153E1,-7.706250191E0,-3.000000191E1
7.882256960E-1,-3.718125153E1,-7.218750477E0,-2.996250153E1
7.982256960E-1,-3.761250305E1,-6.787500381E0,-2.949375153E1
8.082256960E-1,-3.783750153E1,-6.506250381E0,-2.925000191E1
8.182256960E-1,-3.808125305E1,-6.262500286E0,-2.911875153E1
8.282256960E-1,-3.834375000E1,-6.225000381E0,-2.904375076E1
8.382256960E-1,-3.885000229E1,-5.775000095E0,-2.876250076E1
8.482256960E-1,-3.928125000E1,-5.700000286E0,-2.881875038E1
8.582256960E-1,-3.943125153E1,-5.568750381E0,-2.842500114E1
8.682256960E-1,-3.948750305E1,-5.362500191E0,-2.793750191E1
8.782256960E-1,-3.935625076E1,-4.968750000E0,-2.788125038E1
8.882256960E-1,-3.945000076E1,-4.631250381E0,-2.776875114E1
8.982256960E-1,-3.952500153E1,-4.181250095E0,-2.786250114E1
9.082256960E-1,-3.976875305E1,-4.050000191E0,-2.752500153E1
9.182256960E-1,-3.986250305E1,-3.900000095E0,-2.731875038E1
9.282256960E-1,-3.993750000E1,-3.450000048E0,-2.688750076E1
9.382256960E-1,-4.031250000E1,-3.093750238E0,-2.685000038E1
9.482256960E-1,-4.055625153E1,-2.643750191E0,-2.707500076E1
9.582256960E-1,-4.095000076E1,-2.493750095E0,-2.677500153E1
9.682256960E-1,-4.113750076E1,-2.193750143E0,-2.653125191E1
9.782256960E-1,-4.123125076E1,-2.193750143E0,-2.591250038E1
9.882256960E-1,-4.153125000E1,-1.518750072E0,-2.555625153E1
9.982256960E-1,-4.153125000E1,-1.275000095E0,-2.506875038E1
1.008225696E0,-4.177500153E1,-1.162500024E0,-2.473125076E1
1.018225696E0,-4.190625000E1,-7.312500477E-1,-2.437500191E1
1.028225696E0,-4.213125229E1,-8.812500238E-1,-2.368125153E1
1.038225696E0,-4.239375305E1,-5.250000358E-1,-2.328750038E1
1.048225696E0,-4.248750305E1,-3.375000060E-1,-2.308125114E1
1.058225696E0,-4.280625153E1,-3.750000149E-2,-2.283750153E1
1.068225696E0,-4.288125229E1,-9.375000000E-2,-2.276250076E1
1.078225696E0,-4.310625076E1,-9.375000000E-2,-2.244375038E1
1.088225696E0,-4.323750305E1,2.812500000E-1,-2.231250000E1
1.098225696E0,-4.327500153E1,5.437500477E-1,-2.206875038E1
1.108225696E0,-4.333125305E1,1.050000072E0,-2.214375114E1
1.118225696E0,-4.323750305E1,1.087500095E0,-2.223750114E1
1.128225696E0,-4.370625305E1,1.368750095E0,-2.197500038E1
1.138225696E0,-4.410000229E1,1.575000048E0,-2.197500038E1
1.148225696E0,-4.421250153E1,1.781250119E0,-2.146875000E1
1.158225696E0,-4.443750000E1,2.400000095E0,-2.109375000E1
1.168225696E0,-4.460625076E1,2.531250000E0,-2.077500153E1
1.178225696E0,-4.475625229E1,2.775000095E0,-2.064375114E1
1.188225696E0,-4.500000000E1,2.943750143E0,-1.976250076E1
1.198225696E0,-4.543125153E1,3.281250238E0,-1.886250114E1
1.208225696E0,-4.543125153E1,3.600000143E0,-1.822500038E1
1.218225696E0,-4.515000153E1,3.937500238E0,-1.764375114E1
1.228225696E0,-4.531875229E1,4.200000286E0,-1.717500114E1
1.238225696E0,-4.535625076E1,4.443750381E0,-1.685625076E1
1.248225696E0,-4.552500153E1,4.875000000E0,-1.638750076E1
1.258225696E0,-4.605000305E1,4.837500095E0,-1.584375095E1
1.268225696E0,-4.614375305E1,4.931250095E0,-1.571250057E1
1.278225696E0,-4.653750229E1,5.325000286E0,-1.560000038E1
1.288225696E0,-4.674375153E1,5.306250095E0,-1.530000019E1
1.298225696E0,-4.715625000E1,5.812500000E0,-1.501875019E1
1.308225696E0,-4.747500229E1,6.281250477E0,-1.473750019E1
1.318225696E0,-4.779375076E1,6.675000191E0,-1.456875038E1
1.328225696E0,-4.800000000E1,7.256250381E0,-1.396875095E1
1.338225696E0,-4.820625305E1,8.006250381E0,-1.353750038E1
1.348225696E0,-4.852500153E1,8.981250763E0,-1.265625095E1
1.358225696E0,-4.860000229E1,9.487500191E0,-1.177500057E1
1.368225696E0,-4.890000153E1,1.063125038E1,-1.068750000E1
1.378225696E0,-4.908750153E1,1.113750076E1,-9.862500191E0
1.388225696E0,-4.908750153E1,1.200000000E1,-8.962500572E0
1.398225696E0,-4.927500153E1,1.286250019E1,-7.968750477E0
1.408225696E0,-4.912500381E1,1.380000019E1,-7.125000477E0
1.418225696E0,-4.893750381E1,1.468125057E1,-6.131250381E0
1.428225696E0,-4.910625076E1,1.526250076E1,-5.606250286E0
1.438225696E0,-4.875000381E1,1.653750038E1,-4.837500095E0
1.448225696E0,-4.856250381E1,1.736250114E1,-4.256250381E0
1.458225696E0,-4.826250076E1,1.845000076E1,-2.981250048E0
1.468225696E0,-4.790625000E1,1.957500076E1,-1.856250048E0
1.478225696E0,-4.745625305E1,2.045625114E1,-6.375000477E-1
1.488225696E0,-4.711875153E1,2.130000114E1,4.500000179E-1
1.498225696E0,-4.670625305E1,2.238750076E1,1.518750072E0
1.508225696E0,-4.608750153E1,2.351250076E1,2.287500143E0
1.518225696E0,-4.573125076E1,2.450625038E1,2.943750143E0
