"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.136186838E-1,5.324984408E1,1.041872579E1,1.695081013E1,1.286811829E-1,2.611759047E2,1.603801721E1,1.603801721E1
1.412819386E0,5.324982030E1,1.041872203E1,1.690464164E1,2.003071457E-1,1.775603864E2,2.798777610E1,2.798777610E1
2.411764503E0,5.324974026E1,1.041872894E1,1.678905025E1,1.363169849E-1,1.346995142E2,1.895608606E1,1.895608606E1
3.411070466E0,5.324974168E1,1.041872916E1,1.680746218E1,1.388677955E-1,1.276333503E2,2.081598733E1,2.081598733E1
4.410735607E0,5.324974168E1,1.041872916E1,1.680746225E1,1.388677955E-1,-1.000000000E0,2.081598733E1,2.081598733E1
5.409820080E0,5.324974174E1,1.041874034E1,1.681768100E1,1.388677955E-1,-1.000000000E0,2.637583868E1,2.637583868E1
6.409252644E0,5.324974802E1,1.041875878E1,1.682819615E1,2.950861156E-1,-1.000000000E0,2.245772373E1,2.245772373E1
7.408718824E0,5.324977090E1,1.041881103E1,1.688754874E1,8.537246585E-1,1.052462227E1,2.369204603E1,2.369204603E1
8.408246875E0,5.324979187E1,1.041885476E1,1.687761479E1,1.328747392E0,3.576563843E2,2.129056952E1,2.129056952E1
9.407793880E0,5.324979711E1,1.041891380E1,1.687169757E1,9.288913012E-1,1.369857424E1,2.301106570E1,2.301106570E1
1.040736926E1,5.324980747E1,1.041895024E1,1.685732529E1,9.288913012E-1,1.364419231E0,3.039583967E1,3.039583967E1
1.140722442E1,5.324981905E1,1.041897965E1,1.682679868E1,7.491372824E-1,2.088268018E0,2.246575673E1,2.246575673E1
1.240685689E1,5.324982409E1,1.041899340E1,1.681445083E1,6.199109554E-1,3.260358844E2,1.012816449E1,1.012816449E1
1.340652299E1,5.324983574E1,1.041900564E1,1.679324249E1,6.799691319E-1,3.390301177E2,8.970892698E0,8.970892698E0
1.440620780E1,5.324985162E1,1.041901772E1,1.674922726E1,6.799691319E-1,3.573128575E2,1.081673761E1,1.081673761E1
1.540591335E1,5.324986699E1,1.041902706E1,1.673837370E1,6.879528761E-1,3.497751513E2,1.069817208E1,1.069817208E1
1.640563464E1,5.324988206E1,1.041904262E1,1.672328643E1,7.498234510E-1,3.585445920E2,1.129098291E1,1.129098291E1
1.740537477E1,5.324990079E1,1.041905351E1,1.672571103E1,9.395093918E-1,5.943723819E0,1.656860835E1,1.656860835E1
