"event","experiment time","system time","system time text"
"START",0.000000000E0,1686654377.125,"2023-06-13 13:06:17.125 UTC+02:00"
"PAUSE",6.747369411E1,1686654444.599,"2023-06-13 13:07:24.599 UTC+02:00"
