"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686652986912855E9,"2023-06-13 12:43:06.913 UTC+02:00"
"PAUSE",2.691130966664059E1,1.686653013824314E9,"2023-06-13 12:43:33.824 UTC+02:00"
