"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.380911744E0,5.343095360E1,9.982779800E0,1.990600881E1,0.000000000E0,0.000000000E0,8.759999847E1,6.113020420E0
6.097741265E0,5.343045903E1,9.982699719E0,2.774019856E1,8.132203102E0,1.910760498E2,4.800000000E1,8.511136627E1
7.090720534E0,5.343037376E1,9.982668519E0,2.795460030E1,5.362661839E0,1.933605652E2,4.800000000E1,1.442236481E2
8.109424341E0,5.343030359E1,9.982642090E0,2.560870166E1,5.318058491E0,1.920795593E2,4.800000000E1,7.977447510E1
9.114900224E0,5.343022632E1,9.982619897E0,3.128308513E1,5.716903687E0,1.928569641E2,1.200000000E1,2.606038094E1
1.013788072E1,5.343012063E1,9.982610161E0,2.737514920E1,6.598306656E0,1.898151245E2,1.200000000E1,1.861316681E1
1.114587511E1,5.343004704E1,9.982605085E0,2.516803618E1,7.112638474E0,1.906796417E2,1.200000000E1,1.533801174E1
1.207548345E1,5.342998913E1,9.982598973E0,2.593278189E1,7.036285400E0,1.909319611E2,1.200000000E1,1.315769482E1
1.309202761E1,5.342992805E1,9.982584050E0,2.536244689E1,6.974020958E0,1.910988312E2,8.000000000E0,1.151725006E1
1.407984426E1,5.342986704E1,9.982570516E0,2.417344782E1,6.996342182E0,1.907951355E2,8.000000000E0,1.041996574E1
1.508199249E1,5.342980264E1,9.982549193E0,2.383477461E1,6.934411526E0,1.906128693E2,8.000000000E0,9.419805527E0
1.608455468E1,5.342973949E1,9.982532421E0,2.333880193E1,6.851729393E0,1.904197693E2,8.000000000E0,8.627935410E0
1.708861133E1,5.342967799E1,9.982515998E0,2.230836726E1,6.812227249E0,1.905402985E2,8.000000000E0,8.058907509E0
1.807994449E1,5.342961711E1,9.982498655E0,2.191473489E1,6.742668152E0,1.907040558E2,8.000000000E0,7.569055557E0
1.909229679E1,5.342955863E1,9.982480181E0,2.135135693E1,6.439443588E0,1.907478333E2,8.000000000E0,7.230366707E0
2.007649402E1,5.342950248E1,9.982461616E0,2.116262545E1,6.165685654E0,1.909241943E2,8.000000000E0,6.963767529E0
2.108110510E1,5.342944914E1,9.982439497E0,2.057094323E1,5.530401707E0,1.908946228E2,8.000000000E0,6.817632198E0
2.210155187E1,5.342940386E1,9.982423724E0,2.069319006E1,5.239298820E0,1.908266296E2,8.000000000E0,6.718337059E0
2.309022175E1,5.342935899E1,9.982405853E0,2.039272878E1,4.915732861E0,1.905778656E2,8.000000000E0,6.634111881E0
2.408646002E1,5.342931852E1,9.982386292E0,2.001094628E1,4.664919853E0,1.909058533E2,8.000000000E0,6.569207191E0
2.506769760E1,5.342928014E1,9.982369614E0,2.000894183E1,4.571218967E0,1.911692352E2,8.000000000E0,6.356393814E0
2.607275621E1,5.342923959E1,9.982349182E0,1.985003438E1,4.340962410E0,1.910050507E2,8.000000000E0,6.389108181E0
2.709165494E1,5.342919969E1,9.982330482E0,1.984364540E1,3.945032358E0,1.909802551E2,8.000000000E0,6.418159008E0
2.807767683E1,5.342916178E1,9.982313869E0,1.966561302E1,3.737973690E0,1.915525665E2,8.000000000E0,6.464360237E0
2.908337233E1,5.342912560E1,9.982299943E0,1.992481945E1,3.782283783E0,1.914336090E2,8.000000000E0,6.313258171E0
3.009613021E1,5.342909305E1,9.982294969E0,2.070065984E1,3.969311476E0,1.913816223E2,8.000000000E0,6.337539673E0
3.108351186E1,5.342905698E1,9.982284127E0,2.066847206E1,4.446436405E0,1.913422241E2,8.000000000E0,6.191617012E0
3.208052667E1,5.342902066E1,9.982276266E0,2.108889935E1,4.677202225E0,1.912654114E2,8.000000000E0,6.206530094E0
3.307350509E1,5.342897554E1,9.982263008E0,2.164855973E1,5.783242702E0,1.922233734E2,6.000000000E0,5.988486767E0
3.408252132E1,5.342891990E1,9.982247098E0,2.155045966E1,6.328366756E0,1.919765015E2,6.000000000E0,5.830509186E0
3.508720413E1,5.342885878E1,9.982229511E0,2.200854335E1,6.811480045E0,1.922458191E2,6.000000000E0,5.640511036E0
3.608796140E1,5.342879506E1,9.982207752E0,2.220549127E1,7.302193165E0,1.920547180E2,6.000000000E0,5.493038654E0
3.707639417E1,5.342872801E1,9.982184101E0,2.276545753E1,7.693453789E0,1.920633698E2,6.000000000E0,5.568855286E0
3.808218855E1,5.342865856E1,9.982160139E0,2.285229533E1,7.919324875E0,1.920155945E2,6.000000000E0,5.394211769E0
3.907689428E1,5.342859349E1,9.982132547E0,2.277313465E1,7.676255703E0,1.928069305E2,6.000000000E0,5.211065769E0
4.007106955E1,5.342852674E1,9.982108527E0,2.315433212E1,7.387565613E0,1.927635498E2,6.000000000E0,5.265960693E0
4.107695801E1,5.342846718E1,9.982088931E0,2.349423592E1,7.131278038E0,1.928670044E2,6.000000000E0,5.058599949E0
