"event","experiment time","system time","system time text"
"START",0.000000000E0,1686582067.528,"2023-06-12 17:01:07.528 UTC+02:00"
"PAUSE",8.319619190E1,1686582150.724,"2023-06-12 17:02:30.724 UTC+02:00"
