Mean X,Mean Y,Mean Z,Standardabweichung X,Standardabweichung Y,Standardabweichung Z,Min X,Max X,Min Y,Max Y,Min Z,Max Z,Lokale Peaks X,Lokale Peaks Y,Lokale Peaks Z,Label
0.13000239781636194,-9.815249114555762,-1.533415849681282,2.712467952170973,5.630973441637694,3.3192341261645466,-12.2051897,13.03490162,-46.52783966,2.078166485,-20.51486588,10.55234814,3,3,1,TreppeHoch
1.6601653709379673,-9.708445660363813,-1.6206476001784613,3.273284069777155,5.626390946788233,3.165964075091774,-10.72343445,31.5619297,-41.51128387,3.617349625,-24.50489616,13.59302711,2,1,1,TreppeHoch
2.347059348345315,-9.447153680943767,-1.5906485218802822,3.2033919920804395,4.917668108335317,3.081258044592079,-12.76511097,19.20838356,-39.50011826,1.310070395,-22.20898247,10.55533886,1,2,3,TreppeHoch
2.6474424314316862,-8.283154361286273,-2.360315440965263,2.6974672755505407,4.024075644177811,2.788265039954362,-2.152942181,12.49591827,-23.01416779,-2.52682066,-10.89811039,3.121437073,0,0,0,TreppeHoch
1.2757718994386018,-9.396184021906555,2.3553352742017766,2.252420474775099,3.5112592606098634,3.0166077966421314,-8.291419983,20.12625885,-28.90848923,1.22583127,-9.675268173,30.69935226,3,2,2,TreppeHoch
1.3577982157141038,-9.75997231275775,2.2365405378234318,2.9767690357577,4.749776116434836,3.2637105228277914,-10.8220911,18.31624222,-34.69318008,3.847482204,-11.41106415,19.78149223,2,1,1,TreppeHoch
3.545619854150966,-9.498067540515057,1.3121870500356365,3.5931778483284593,3.965503549671943,2.8918439785469148,-5.297709465,19.58525276,-30.86501884,-0.5407779217,-20.45863342,12.70349503,2,2,2,TreppeHoch
3.36035394932808,-9.444385995423636,1.3370256544800232,3.475363252735971,3.938655949029865,2.5479082677972538,-5.355136871,21.1716938,-32.58546066,-0.1627119333,-24.91167641,16.59183311,3,2,2,TreppeHoch
1.299412240171509,-9.646641478843438,1.9403332417564978,2.4048931001426586,4.194977419316671,3.031732986096314,-14.36790371,9.842862129,-30.74723625,3.655946016,-10.77420712,34.59741211,1,1,2,TreppeHoch
1.3317968666028472,-9.525429535345072,1.810518406923091,1.9409056799981002,3.1017083195691515,3.01079513325669,-7.671321392,11.97130775,-25.23578453,0.1915361285,-10.5467577,22.89395523,3,3,2,TreppeHoch
