Mean X,Mean Y,Mean Z,Standardabweichung X,Standardabweichung Y,Standardabweichung Z,Min X,Max X,Min Y,Max Y,Min Z,Max Z,Lokale Peaks X,Lokale Peaks Y,Lokale Peaks Z,Label
-0.7335021638790543,3.915859290402093,9.03391539783284,1.2600085446888218,1.1325289985540383,1.1023779462344954,-5.678168297,3.828516245,-0.007178467698,10.85862923,4.232903481,16.04387665,4,3,2,TreppeRunter
5.742186673558908,-1.2106843714827862,-7.860110452836765,0.4475560951186717,0.6743589278023964,0.5370387538560453,2.923431158,18.1340065,-12.12981606,11.88574791,-12.0915308,-3.996612072,8,8,6,TreppeRunter
-0.2554163454197002,1.12195436540338,9.893411709590602,1.3822450881677917,0.6400304057987853,0.6270975049113823,-4.906945953,4.963079224,-1.01444046,3.663930817,6.820267181,13.5962265,2,2,2,TreppeRunter
-1.2087040361079364,0.7330852363569834,9.886203105610448,1.5923195221908382,0.6899030347786788,0.5600109918856221,-9.459728394,4.271367645,-1.428030396,3.190315704,7.262148285,15.34878204,0,0,1,TreppeRunter
-0.0417392716767531,1.2782097632916345,9.714070733519655,0.1364067133477504,0.4463151474187243,0.3151660872775296,-0.6129156351,0.6009446383,0.1508347094,2.607285738,8.33930397,11.54514027,3,3,4,TreppeRunter
2.0439710248467216,-9.192924388452576,2.624990716877955,0.8697115503830483,1.07405596243624,0.6216996670389937,-2.652775526,7.446266651,-17.63389397,-3.086126089,-1.249773264,5.552453041,4,4,4,TreppeRunter
-1.5133893592223528,1.3910849828143397,9.80387750265399,0.6055771313593022,0.2930374529058803,0.5421567818928089,-2.538571014,1.867965546,-0.04969665527,2.532433777,7.621251526,12.19813385,1,0,1,TreppeRunter
0.672422372499332,0.8036221496634506,9.908174189382787,1.1429978732083388,1.0362892472081753,0.498725547810868,-2.922971649,5.584137726,-3.002007294,4.476141815,7.555987244,13.07920166,2,3,3,TreppeRunter
5.867769680237708,-1.0092780992410373,-7.772844450918334,0.8158532408401797,0.7785134009061287,0.940329616155532,2.909074068,11.46760273,-14.43709564,0.94277215,-13.34237862,-3.722035646,5,6,6,TreppeRunter
1.8284177568351303,-9.194900883116055,2.788983546897745,0.6498369201329494,0.3701198172731116,0.2407433126675726,-0.988805294,5.18614006,-13.7430172,-5.15022707,1.010353088,4.333505154,5,7,7,TreppeRunter
1.788142099592539,1.2583002358892568,9.531383147651628,0.1888705631722391,0.4345450914733907,0.3027859377313001,1.096544385,2.578555346,0.08858546615,2.272097349,6.608295918,12.69675064,2,2,3,TreppeRunter
-0.9184027258979222,3.425053659524456,9.220995295954753,0.9953802314166956,0.9789981243683928,0.9955853914863604,-5.477170944,1.777867198,0.7250252366,6.577869415,4.331008911,14.12722492,4,4,4,TreppeRunter
-0.4348406081574434,3.915481273391575,9.09261034111119,0.8661083824592065,0.7298961340343131,1.106389758043736,-4.14197588,2.457428932,1.964507341,7.216753006,4.912465096,13.16052437,3,4,4,TreppeRunter
0.751030684358857,3.0523999015294803,9.271768318078976,1.4065279998021567,1.2889861656860313,1.1633066342918648,-6.137589931,8.463413239,-0.2105683982,11.07159042,3.684946775,14.5890398,5,4,5,TreppeRunter
-0.5570885540397975,4.074688026414828,9.016580549549678,0.9157739009935424,0.8496494073080225,0.6787140046982055,-5.005784988,2.68713975,-0.3062812984,6.958328247,6.104090691,14.1559391,3,3,2,TreppeRunter
-0.2474139829456352,4.500135355179977,8.812001130466475,0.7973612772723024,0.8095677464494306,1.0401023912776033,-2.447857618,4.039084435,1.141376376,8.298309326,3.893122435,14.73021603,2,2,2,TreppeRunter
1.301723436984013,0.8033688944973012,9.871280577059292,1.1066673089515042,0.9144590441814164,1.0255618605140249,-4.862638092,4.675377502,-1.693877563,5.212011566,5.663472748,15.88347015,0,1,2,TreppeRunter
1.6125983195624751,-9.42372757007088,2.0473980074810387,0.6919004322171248,0.6455714171681499,0.4830781143867456,-2.379836559,3.933673382,-15.71613884,-4.685452938,-0.4429273009,5.178957462,4,5,7,TreppeRunter
-0.1457788308747735,1.4302516785093062,9.69696654950423,0.1923264991548231,0.50759597823925,0.4309003205131514,-1.501164436,0.7613561153,-0.0718260482,3.184288263,6.541258335,13.89624596,4,3,4,TreppeRunter
0.7452929761296205,1.0521866274807825,9.707480009680484,0.2897590452582793,0.3650225567002707,0.4149466443227511,-0.3184288144,1.874659896,-0.004788403399,2.114080191,7.793426037,11.73667622,0,1,2,TreppeRunter
6.698952517850132,-1.8884657586894789,-6.913699954754343,0.4353523416859205,0.5864832731834392,0.4188379583582476,4.920839787,10.14796066,-12.11904812,0.8697910309,-8.588438988,-4.404588223,4,3,3,TreppeRunter
1.1190304610917057,0.3335505488478987,9.915321963942096,0.9494492994493996,1.1386582998156984,0.6801735654383941,-2.989882507,5.739963684,-3.382366333,5.055437164,6.597979431,14.42625046,2,3,2,TreppeRunter
0.577122360671507,1.3181933214667412,9.851650928721297,1.4665592500180842,0.7095190855935605,0.6529727713897021,-5.672154694,8.066725159,-1.257534943,4.686903534,6.329138489,13.99784134,2,2,2,TreppeRunter
-0.0496993443078546,0.9828472172391924,9.754289264146829,0.2871610104427637,0.538730518481298,0.5228807524818079,-1.45088625,1.036689281,-0.5339069963,3.095702887,6.222829342,12.20833397,5,3,5,TreppeRunter
