Mean X,Mean Y,Mean Z,Standardabweichung X,Standardabweichung Y,Standardabweichung Z,Min X,Max X,Min Y,Max Y,Min Z,Max Z,Lokale Peaks X,Lokale Peaks Y,Lokale Peaks Z,Label,Person_Name
0.006537541724656,-0.0024220936746202,0.0025174787274637,0.4160820742267668,0.4324051137835689,0.3239370207658186,-2.6620761181610924,2.37625454107751,-3.0459795435603185,1.9393030616728493,-1.3836481125221791,1.7416066604571676,21,20,21,Auto fahren,Alex
0.000724254851381,0.0036994645117388,-0.0006677894395454,0.3691439373763973,0.4005197125063902,0.4556799471504251,-1.2900162061357654,1.3145082976626896,-1.6545179947085962,1.7944206168891534,-2.863696936877365,2.6998200447913394,16,16,16,Auto fahren,Alex
-0.0030640067875751,0.0046625476891859,-0.0227621891599509,0.4672530273378519,0.4476375145832893,0.4063880941809873,-1.8815568039127983,2.952944797946056,-1.9872749492430408,1.4479619767124796,-2.42737692138304,1.1993324406153496,10,8,9,Auto fahren,Mika
-0.0027861877401186,0.0011272223676397,-0.0010956776721058,0.1843020947946579,0.1947643277989398,0.1418511089979998,-2.08737457904505,1.4380936415915626,-1.126616285802351,1.2118318328240394,-0.8304550702966564,0.6111835857721534,47,49,48,Auto fahren,jonte
0.0004892654778098,0.0009237046611107,-0.0009799414990008,0.098636173119538,0.147750545897401,0.0952881565124407,-0.6781288896596716,0.5674009827635424,-1.6938602764512791,0.970613281850396,-0.4920639968210913,0.4425095192142371,29,28,29,Auto fahren,jonte
-0.0030854579176399,0.0007237929020507,-0.0050917379614072,0.0991013297548567,0.0902949244166044,0.1383582907817337,-0.471770746344096,0.3552832411334211,-0.397359466704054,0.5244869772358713,-0.8300254362726259,0.4442651378384992,16,14,14,Auto fahren,jonte
-0.0002029297674708,-1.5370492599028937e-05,0.0001530247949586,0.0781357948435309,0.0997046274693825,0.0822251833323935,-0.328713881555577,0.3343665160232572,-0.6974979247667521,0.5145541225503192,-0.4688341103860948,0.3656987968563845,22,21,22,Auto fahren,Fergan
-0.0005756063387786,-0.0008630885350734,0.0028993103898135,0.3859283639198155,0.4489501348862383,0.1812244418480761,-1.5051644521338243,2.1659005924972656,-2.4063686158512634,1.7097917360508954,-0.5876276395965634,0.7674981366311167,15,16,15,Auto fahren,Mika
-0.0001639608848736,-0.0013457868989677,-3.942866894447109e-05,0.4357930852259761,0.335017808685543,0.1910887547341488,-2.0469975354862617,1.9564931793389373,-2.200128030534908,1.0977652150812034,-1.1149282595486598,0.6753025052717094,16,18,18,Auto fahren,Mika
-0.0024345321053437,0.0002802554618144,0.0033789946997496,0.0915259152106331,0.1017851879199089,0.1424125169680684,-0.7268003454750533,0.4254202735012225,-0.9514844848258358,0.5534952671843989,-0.8808121936939641,1.0411029380448191,33,29,31,Auto fahren,jonte
0.0002914589036618,-0.000151507391694,0.0012226993769695,0.1155505388084582,0.1323130582050135,0.2072092267872663,-0.4154780631564512,0.5148258872001003,-1.3446789210199892,0.7176060319175399,-0.9898564582361644,1.2254909192459018,26,24,25,Auto fahren,jonte
-0.009480982777851,0.0001845753321791,-0.0002156363273575,0.2998880608138524,0.2206147039879591,0.240545570688928,-2.260108123796172,1.5334756758434662,-0.8684220158445118,0.9787518379649612,-0.9464018138188413,1.2076744428612114,17,14,18,Auto fahren,Mika
-0.000204187145804,0.0012351213991618,0.0002748586441141,0.4017898730107734,0.2932480846590679,0.2795244724523811,-3.196202899288917,2.789345668833421,-1.9490080930724123,1.08565460586044,-1.4188453100503962,1.482982941034359,14,14,13,Auto fahren,Mika
-0.001050314855959,0.0017145721136622,-0.0047624161576598,0.2532527904125733,0.316949323172878,0.2026233419859069,-1.0074445807637529,1.4536630717169603,-1.3604444581547506,1.2502506521359182,-0.7343985546422753,0.9122466993971488,10,13,12,Auto fahren,Mika
0.0005188017573684,0.0002394855519794,0.0031141952806163,0.5194557793898568,0.5236275884956878,0.6367352992520581,-2.658693710387894,2.241060879984789,-3.3764019009168686,4.104029737897165,-3.7007601408451167,4.018809230499916,28,28,29,Auto fahren,Alex
-0.000195240931411,0.0005878754756023,0.0002416942280021,0.3974388187447157,0.4454407098879045,0.4439266913706393,-1.6715868549363884,2.4110583723019388,-3.1314425762468625,2.674450202308771,-1.977519393450568,2.484485201818068,29,29,29,Auto fahren,Alex
0.0001634986699268,-0.000447103414436,0.0002603821526751,0.0944749448762174,0.0928725346847494,0.1547073248322509,-0.3277306503615054,0.4248075987091657,-0.6746616484373835,0.3382410397751459,-0.5850813265782694,0.6028501717569978,28,28,29,Auto fahren,jonte
-0.0015396414948923,-0.003930562181931,0.0078451453101652,0.505449396569065,0.5861438628166106,0.4596939797409394,-2.3044735556412608,1.814535677786025,-3.369877120717657,3.399191168370044,-1.8362788551956224,1.8394303139214976,24,24,26,Auto fahren,Alex
-0.0025712684482678,0.0050153866785874,0.0109240603027012,0.3712896506220535,0.3639493222456035,0.7100919868916454,-1.762352022456236,2.679057750004254,-2.0169303856399257,2.6889964890805644,-3.0355677153424305,3.2699464441221147,28,26,27,Auto fahren,Alex
0.0044661983621659,0.0239212417189894,0.006033326620663,3.6518126056440434,15.455818475819669,3.620669668266112,-11.882729312346273,10.103187422357369,-41.66551494700521,24.515999973044536,-11.063909562741758,7.982224264693134,67,67,67,Laufen,Alex
-0.0018911739468141,0.0092424977851667,0.0121463089264148,4.233616219610656,16.12532617598213,3.7078410732737783,-10.138913033093951,11.486219466865997,-44.6336671178808,26.5647301172616,-10.693133703398331,10.255497773612449,70,71,70,Laufen,Alex
-0.0104698095647367,-0.0414177605038515,0.0070513399687789,3.5092793040676424,11.80669374067465,5.447575792305391,-10.481294827885083,8.719549772275869,-32.95525999816535,18.00284490682216,-16.48037600454467,12.370769047054942,62,69,70,Laufen,Fergan
-0.0034751883829835,0.017953009248523,-0.0045829888056664,3.7061895721808256,11.69815780894358,5.22092073800528,-11.326423974479091,8.955639397156663,-32.67421244332947,16.097359371378374,-14.609114215229628,12.014405279015952,57,61,60,Laufen,Fergan
-0.0085593143541182,0.0158722642686605,0.0145239556060053,3.651394946953189,16.055834791035146,4.15808298332164,-10.038629131164612,10.164719365774053,-42.52691497306584,28.36598212269392,-12.855881778963065,14.573372221148263,84,86,86,Laufen,Alex
-0.0049925474619635,0.0054793727326699,0.004020966376014,3.725775424094446,15.772219707454454,3.6790581602106807,-9.765753499333783,11.128822585884429,-43.96763712549455,28.52322880813088,-11.179635615764417,8.108762952236155,99,100,100,Laufen,Alex
0.0366969520149283,0.0279259913209459,0.0122269360750612,4.336882935786107,9.864489239911313,5.088001613454297,-13.15690411786631,13.748224669957878,-28.50061768630745,16.228375110264338,-16.489867469620833,11.754337822107226,54,54,55,Laufen,Fergan
0.0303470752561659,0.0025628994441283,0.0569941578728486,3.583201438063004,11.154020925425495,5.328675362045727,-10.9164290760484,10.65238916504368,-29.946218989271284,15.491250534676546,-15.438557885271107,21.324239209822967,50,55,55,Laufen,Fergan
0.0028089177308503,-0.0019732925476933,0.0024568876004536,4.300784290446937,11.33083100601931,4.895954649777942,-13.5257586522728,11.072368427720155,-31.06865506426672,16.357468735756292,-15.695460856802228,12.349987260705031,58,58,59,Laufen,Fergan
0.0094109527013056,0.0122114131906619,0.0156950946788454,5.252208190173136,17.228859982789213,8.296802894304822,-16.09928905966632,13.782593664005756,-38.50156436542718,27.090313426211942,-26.51410634614161,25.942576984485942,49,57,51,Laufen,Jonte
0.0173437080692042,0.0361046164488431,-0.0596279890571082,3.964148841838748,16.605684468348116,7.469522579695498,-10.625546091460537,8.550071366799116,-38.77797245177072,23.85076139787063,-21.138179729654528,22.083714619459546,35,41,40,Laufen,Jonte
0.0146832308294595,0.0056765271144162,-0.0009079717813275,5.12937259020002,14.318455062407914,5.298625093761699,-16.234579281664587,11.626240297201074,-35.71049351716047,20.961498179751658,-17.646072715768142,16.017804161823832,67,68,68,Laufen,Jonte
0.0220311960345747,0.1112234152295113,0.0367465722576846,4.112062759514026,17.6000178735291,7.565131402853355,-11.39213381922972,9.850943244474603,-39.67878215582147,24.227687028427106,-20.18751259882201,22.434480569511845,36,38,38,Laufen,Jonte
-0.0089371421360666,0.0094033208133281,0.00104123730856,3.539607372478793,11.419301706446456,5.789671805409563,-11.365023323322832,10.104153332489954,-32.84305983976225,17.258152025755713,-18.35263490801315,12.732103854188294,94,104,104,Laufen,Fergan
0.0235047385765314,-0.0925231320817409,0.0034393660989827,5.834039091720548,15.909923152771858,7.307767451658406,-11.77707926501946,20.20538790112713,-36.01890923372459,23.20756903700383,-23.55886557586045,19.892264032551697,49,51,51,Laufen,Jonte
0.0222900907300361,0.0153072329490709,0.015824519228396,6.559405782977448,16.203034645347593,7.172911323247709,-16.450613195976597,23.63605714330004,-43.46974732559746,35.233751231961534,-20.418861562612424,19.968359946372424,34,38,31,Laufen,Jonte
0.0008917134479341,-0.0016726381901147,-0.0166276235690702,6.11577594971051,14.916389907709592,8.590492913357119,-14.156470421980323,18.77860169352337,-34.86777543785418,23.888944551763164,-23.343098933518966,22.13209532417624,56,56,56,Laufen,Jonte
0.0235047385765314,-0.0925231320817409,0.0034393660989827,5.834039091720548,15.909923152771858,7.307767451658406,-11.77707926501946,20.20538790112713,-36.01890923372459,23.20756903700383,-23.55886557586045,19.892264032551697,49,51,51,Laufen,Jonte
-0.0056279214699161,-0.0396311200470977,-0.0008711782683752,7.922930398954988,15.256515293455005,1.74597023680188,-15.194063124673166,19.133693496138868,-35.01527279816687,27.113370899565155,-5.600400110523876,6.050007572268365,74,70,74,Laufen,mika
0.0205340506250711,0.0027621691999107,-0.007708824615457,10.8404100882402,10.924984475469742,4.401687913925559,-26.15869893697232,17.193878776125537,-20.86443604582568,22.01527682266808,-10.398968913097454,10.354512720339324,105,104,104,Laufen,mika
0.0116839646043438,0.072797114377976,-0.0124690970004166,8.286454340585324,14.67126612912758,1.9280803922603145,-13.012050546799207,18.187694526040897,-25.724917184883736,29.207419665592703,-6.100818511771052,5.652874261564454,65,64,64,Laufen,mika
-0.0015305337167242,-0.0361477608435144,-0.0005100583096222,2.5978799197623195,10.666915609998387,1.8263289873990711,-6.558711568630616,4.884244042581501,-23.169445319621268,20.63560221413445,-4.295495096994001,3.817085885537278,71,71,71,Laufen,mika
0.0302608790634482,0.049962558269961,0.0118506397344617,11.02676173352432,15.740236633843724,2.0709840919061264,-23.126858669502987,21.060246603592,-29.52366265078456,31.085498456425647,-6.010258130862429,5.190318357111895,31,30,27,Laufen,mika
0.0103062866923688,-0.0749263342932079,0.0444715641497014,7.315593234076058,14.84034871107736,1.9080414422478895,-13.447395194440444,14.999606140458908,-34.281291215098854,26.28068009156403,-5.49674013932298,11.235232150407017,42,42,40,Laufen,mika
0.0013269874006325,0.0147072948879934,-0.0124446329275418,3.669706042674617,12.737204496962264,1.5846727687016111,-8.40179590290854,8.389648922308856,-23.26165464441559,23.913541614359016,-9.376140920845351,4.47316424979462,108,108,108,Laufen,mika
0.01517319727405,-0.0100352106375838,-0.0120572581803021,13.516060509094732,13.900543260206854,3.9921441300759737,-22.8584702979804,33.462403424401614,-25.30885514661835,24.68172676723613,-11.307061146130293,8.67231032380745,55,54,54,Laufen,mika
0.0230250230015711,0.0504952505610921,0.0163827191940568,6.729579892445742,14.91476391767939,1.5123761805515568,-14.42847977795753,14.589484381127344,-25.22807293178595,30.35243723195593,-3.603790260822724,9.17425912919889,89,88,88,Laufen,mika
-0.0028616900946968,-0.0282515578330321,-0.0055018974276992,7.406275586266386,13.335612232415771,1.8901204714484097,-16.9667614457205,13.933044980369218,-23.328949057083868,25.58604411210874,-4.901637395270454,4.482066725667584,55,54,54,Laufen,mika
-0.0038007039000087,0.0012540280215854,0.0047834490748393,6.674479099511885,14.302196124469416,2.834279677729509,-13.273294247574118,14.003876207348304,-23.54000219302376,26.35174837370296,-7.1364827099628725,6.65638839641184,131,130,131,Laufen,mika
-0.0263565033857276,-0.0575244544484686,0.0061935007838416,4.046567841532737,12.828984256946448,5.624469551267769,-14.070902381063346,9.86551972858553,-34.05091772584396,18.745806527608234,-17.14674675780789,12.866651410881971,50,51,52,Laufen,Fergan
-8.653744935102716e-05,-0.0154875802414988,0.0010232137501747,3.946187528531993,7.22736055792929,4.892938866537112,-10.63378168734777,12.859620086860632,-23.38973325770128,15.419949208722912,-16.777027753639675,12.292307938952362,39,39,39,Laufen,Fergan
0.007466244748018,0.0293005639762196,-0.0233100012607598,3.9961559830200986,16.69754804135097,3.9820911021996,-9.792896618041748,10.93538632570803,-46.81803531147933,27.65993139666186,-11.983674188872742,14.19357797655636,65,66,66,Laufen,Alex
-0.0111530688101734,0.0013700580355873,0.0112675613802576,4.18583699438016,13.07690705253864,3.388964842844223,-9.29217759453992,13.283289886442086,-38.530706403816296,23.642096967857068,-11.603291370904806,10.55948404735515,90,91,90,Laufen,Alex
0.0066603989916019,-0.0808201866910502,-0.0016443998521861,3.780877807399891,16.373810561127172,4.015543032883673,-9.181523668155084,11.016025084241218,-48.134054795095,26.63260901847781,-14.176297763617743,10.729261979356693,75,75,75,Laufen,Alex
-0.0077031670963456,-0.0034907552210279,-0.0119868704667417,4.718879086523461,8.07900628368209,5.70127398095052,-13.976260763282683,16.456525041330444,-23.654213332576223,16.004406041568988,-18.30789678314429,14.46578093849912,36,36,34,Laufen,Fergan
-0.0015664442707564,0.0269270869614099,0.0009763846419124,5.517030710333863,11.82018967362971,3.9220663115115046,-17.239765658225103,10.618681619654929,-33.64023426115462,16.987910787953822,-13.074953768541306,11.409847078835876,51,52,52,Laufen,Fergan
0.0093798742757552,-0.0238407100576661,0.0029202760414638,3.85378621442442,16.09290861653661,4.032626719571776,-11.631211541899347,12.194135629087208,-43.49157994635145,25.65942771472011,-11.40335946387503,10.508919826202083,106,106,107,Laufen,Alex
0.011097693487001,0.0649461717804133,-0.0136153768777295,3.7849307267545536,16.12906602535638,3.9428933528393992,-8.138411501780558,11.567838362176946,-43.41728322623303,29.173635694020494,-13.6407469260502,10.520385519292995,82,82,82,Laufen,Alex
-0.0090372046210509,0.0121822914570225,-0.0046407467512006,7.167248067430869,16.479023934429442,7.953735098217933,-15.77111884226322,21.834349807674403,-37.51853521875736,27.721253850905395,-20.52860733537877,22.48931215068612,52,52,51,Laufen,Jonte
0.0004183544555171,0.0148249148592904,-0.0119139377933592,7.547860479035955,16.89121731079953,8.615501887562111,-20.43306961372016,22.49056373454493,-39.8047081821729,37.372759847697104,-25.06288945226505,24.248512421930453,62,66,54,Laufen,Jonte
0.0076859168902527,-0.0931448261516365,-0.0141467134762862,7.776159248105541,17.218011733139676,8.98350174173711,-20.30031860932643,26.16509064651164,-40.08588917113708,30.50179978756153,-24.360227717423893,24.017612731544016,54,55,50,Laufen,Jonte
-0.0200589148691288,-0.0021657328276965,-0.0042869818342561,8.88825508108084,9.416683407754478,2.6762542730039267,-19.456551731631425,19.401441810567764,-23.29286444202967,16.457496150219857,-7.489907372099624,7.786430690283323,47,47,47,Laufen,Jonte
0.0004723290394953,-0.0050591787247774,0.0116318953185104,7.61697504799943,15.46510359960351,7.762255089342688,-13.173068215131815,21.743392923795668,-35.13117872498656,24.40113578382242,-24.87358051123319,23.43497831881487,42,42,42,Laufen,Jonte
-0.0057719115898862,0.0102768027990547,0.0017048119152465,7.195804007200554,17.00158874830404,7.770542983824644,-15.481459708896203,20.051355927507828,-41.94221461283803,38.28364491096354,-22.61264084727877,22.66777107375777,60,64,58,Laufen,Jonte
-0.002950562960535,0.002407470662773,0.0079007309245128,7.443004588449216,14.914520893670494,7.513761912212602,-15.585856923597314,19.6334489886014,-36.05905168708127,25.720182437171346,-21.78615571684271,20.61493650376285,64,65,64,Laufen,Jonte
-0.0048671971605724,0.0297516510872028,0.0096425667499667,7.407444830637687,16.59148823957495,9.913836838355742,-13.74168081192818,22.37620468031324,-36.67505254905984,29.41851591801781,-33.71173184531251,26.622922613600977,42,42,41,Laufen,Jonte
0.000877333467625,-0.1808991790772233,0.0254012984732466,4.088907929954658,16.048705316088423,8.968324647841897,-12.397948442345696,8.86661586916386,-38.671121946061454,23.102628469405527,-24.553113120638848,22.28538228284389,28,29,30,Laufen,Jonte
0.014899806018929,-0.0074418053970003,0.0030474110255082,7.329827737170454,13.984394764698443,7.071313916729245,-11.730972557277498,18.70667709703105,-34.330275272756154,22.580930428138487,-21.95337951093828,17.638921481077194,40,40,41,Laufen,Jonte
0.0048070889573722,0.0316589009508056,0.008728820284921,7.151997878801598,16.452690562320544,7.890831873445202,-13.841762864100271,23.000620885816275,-36.31291867515623,26.63074595265719,-27.023943325112445,25.255531492736697,55,59,56,Laufen,Jonte
-0.0033752967442174,0.008237736735686,0.0001226667652314,6.83368852202451,14.737409030278831,7.253080365566199,-17.603945155219467,20.97197350303719,-37.50667425398654,24.149353598159067,-24.34374305766147,22.079346561079685,50,50,50,Laufen,Jonte
0.0037934255615126,-0.0289723619071512,0.0065530309608859,6.804246685743098,11.067711169214167,3.884739471300209,-17.21640930341411,11.465109148677955,-19.214409749007192,22.81400342974606,-7.939696332942394,7.475674988089873,55,55,54,Laufen,mika
-0.0100431112164463,0.0102531950334556,0.03587724735979,12.505548818584307,12.352400418369378,3.801526343017252,-29.570286701631105,19.911987218234422,-23.51076863838944,22.964091241598585,-8.444337645057798,14.343414290776249,79,79,78,Laufen,mika
-0.0352941844221391,0.0008461268950991,0.0126502865085611,10.445016515721012,13.67345324773585,3.448309615971763,-19.51016680843419,24.148875132280907,-23.384244242343488,23.1459530670302,-8.097290595215597,8.473868896563523,69,70,70,Laufen,mika
-0.0191877028047146,0.0148117939270314,-0.0162026751550618,11.817994364306244,12.359117957654824,3.4495151002020794,-28.28672386046433,22.72078667708399,-21.658830305835544,23.04743336294715,-7.293494625618465,8.130448009465095,71,71,71,Laufen,mika
-0.011575760344712,0.0011742561722048,0.0014950383498566,7.468656941691267,13.69683450296352,2.003510659886699,-14.888302094992987,15.10735684924721,-23.780032606115046,27.88790123185133,-5.15552648298978,4.795780978278333,130,130,130,Laufen,mika
0.008150142005515,-0.0191808308828275,0.0012967055134731,3.864735816523628,16.367942616032483,3.6017568848760804,-12.45337743485531,11.37975278785387,-42.9527247258983,26.16569794048587,-10.96939757224049,7.962771751448901,75,74,74,Laufen,Alex
0.0407824490205666,0.0807586003266315,-0.0337690045089575,14.507414999944215,13.090798616165218,4.69105231256604,-35.05941842323338,23.22111967909248,-24.43984939488002,26.640802814109986,-10.63194429735528,10.756386867260796,40,39,39,Laufen,mika
0.0332066898466745,-0.0443862226458575,0.0080224111978343,14.025042455443268,11.342697064973882,6.423099708619602,-20.500993487500555,33.330281139823484,-21.174911748310244,26.78649821066932,-11.05756889083468,14.914068414933796,48,43,49,Laufen,mika
-0.0172309961939421,0.0159691460665086,0.0040731478103341,14.0267290663947,14.188635407942684,3.986207662138253,-22.550513632328343,33.466775092497265,-24.4756570253797,25.156063374349927,-9.3602147455478,8.433170504915541,55,55,56,Laufen,mika
-1.9284039420156476,2.126628636930651,9.657532108986832,11.552001133507524,19.2858107250018,20.98322035934492,-43.399430199219154,7.553951105791731,-78.59281745658974,23.01686338636167,-68.70773547723785,40.73457155286926,0,0,0,Fahrstuhl fahren,Alex
-1696.1311033696734,1662.7740157336134,4644.3166607227895,10327.663773156784,10844.137803709587,26801.412994201764,-18186.95697586581,51482.85976308149,-8605.477168015992,55970.657640466256,-18609.91268748745,139776.4201659393,0,0,0,Fahrstuhl fahren,Fergan
-3.2599799882536384,-0.8874599882193183,2.798406562964266,11.003218016363263,5.467648016797805,7.496528879572185,-36.05091586274656,6.065727943374768,-19.17278215596518,3.665631560457847,-3.679611355530479,22.90251468928413,0,0,0,Fahrstuhl fahren,Alex
-55.02229954796045,-123.14038761471888,-58.54322118193634,361.93466233361227,1222.05549465669,725.8310843011958,-1591.6339746515953,285.4477993932084,-5826.026244814641,1061.4619019715003,-3501.441769545002,688.7828767171976,0,0,0,Fahrstuhl fahren,Fergan
0.0971404475061601,0.1253042379361299,0.4450925752670261,0.028065941626574,0.0260474227843277,0.0573465985175521,0.0410905226565326,0.1544758003889633,0.0782244599826946,0.224931916829025,0.1821077895982906,0.5691977325417974,0,0,0,Fahrstuhl fahren,Fergan
-4674591.699176709,1888507.128383076,6389295.21997134,15079841.307250168,5820452.396353104,19287955.15566223,-51288693.47137804,59170716.51963718,-3160758.1782482667,20568524.723755483,-75056963.12632462,64198594.11608236,0,1,1,Fahrstuhl fahren,Fergan
-29.950750129406185,-5.318460487061528,15.356253633298964,33.71165074466905,14.218209336713944,18.16859129114662,-82.1815482774731,11.76996097347027,-23.73094073786485,45.54512867633103,-18.006172670382554,43.44768442635024,0,0,0,Fahrstuhl fahren,Alex
247.3413343672266,-40.1230105906177,495.5702668160697,546.1785419285171,60.02758600872341,1188.1045610720328,-142.01462545447532,1836.335725806855,-158.30026700222368,14.332135288713152,-331.3613151069352,4363.137600470483,0,0,0,Fahrstuhl fahren,Fergan
-0.3430963247022512,0.2816904201749059,3.3217782456387623,2.4607604188993197,0.7986351596863245,5.024703740913269,-8.260933297489677,1.880895875171244,-2.2213809003814613,1.1881155168881896,-1.6164697938489752,13.052482106283875,0,0,0,Fahrstuhl fahren,Alex
1.0588056650085758,5.414758013655561,-2.5673899198174515,1.2743623483969289,7.348826456846604,3.262176559788548,-0.5722380710889509,3.200588207544794,-11.28924770030426,16.297656448635447,-7.692465761808183,3.79152455714891,0,0,0,Fahrstuhl fahren,Alex
0.0351136986608927,-0.7936848884367668,0.0174802191405924,0.2825825864839338,2.0637441404043733,0.567480651484692,-0.8259043918370467,0.5654698805006375,-6.248364116451555,1.4745375133378154,-1.8270011023452744,0.7133532794345768,0,0,0,Fahrstuhl fahren,Alex
-0.1176907844272159,0.1769178119446009,-0.0444661023466686,0.160783978197541,0.1834893089557863,0.1060291037568176,-0.7172641832680307,0.3345239320751039,-0.1839446956335458,0.5289537088842174,-0.2877097664252998,0.164623040536185,0,0,0,Fahrstuhl fahren,Fergan
0.1001486007363533,0.1256349448773367,-0.030814250661962,0.1524662633642445,0.267555590961901,0.0793649971615269,-0.3850343248723877,0.3361383735026769,-0.6303351016398753,0.9343693575623812,-0.1351988663056427,0.2248062411111567,0,0,0,Fahrstuhl fahren,Mika
-0.0322307540595949,0.0200633103066304,-0.0689036861484821,0.1102936255778017,0.33016963993986,0.0273265755367648,-0.2506416715372092,0.2268493142282282,-0.7281045974080592,0.780948339463287,-0.1335252900970316,0.004725166132183,0,0,0,Fahrstuhl fahren,Mika
-118.95172885844426,-30.514978951861785,-49.413132414790766,685.3159968604097,449.95317680328094,803.2955590955037,-2886.4375340003176,477.61929719058185,-542.3975855237413,1932.269100957168,-3465.008021171214,725.9696094951183,0,0,0,Fahrstuhl fahren,alex
-35.85859310296456,-196.39395690945872,-2.4857171397718125,54.76702603264986,238.87425594146515,5.853020517451378,-122.88135363121032,120.9122178200588,-586.0708771115349,76.73640599315557,-10.751135862015197,19.29470443505955,0,0,0,Fahrstuhl fahren,Alex
0.957942619727956,-6.3008768171641485,2.8685520825371893,1.3411945485482544,7.198756442113727,4.425076929446025,-1.918217808985775,4.730931559683753,-17.224806397317316,2.9310034848186866,-1.5172965094303603,10.791660008817368,0,0,0,Fahrstuhl fahren,Alex
0.0111649832610102,0.1779155682714711,-0.0014478823494716,0.1780552910202972,0.3853420281238334,0.0949824415263737,-0.3164941617887086,0.729144380798492,-0.7474804686638441,1.2563118698493436,-0.3644340443587728,0.2133687347020244,0,0,0,Fahrstuhl fahren,Mika
-0.2052407095219561,0.068247697250575,-0.1346912422000511,1.4121876202189927,0.5523583203105306,1.1060134244332085,-2.1389231912779425,3.195379825674076,-1.0354740189001692,0.9673417983114792,-1.4559121809315714,2.528584190714158,0,0,0,Fahrstuhl fahren,Mika
-0.0550068520170798,-0.1838793948540792,-0.1285686470638054,2.286740130371796,0.3572905081186078,2.540034702781484,-2.148006667510668,4.377372079433946,-1.150930129722684,0.6613797314167406,-6.200126037061723,2.1314783543698304,0,0,0,Fahrstuhl fahren,Mika
