Mean X,Mean Y,Mean Z,Standardabweichung X,Standardabweichung Y,Standardabweichung Z,Min X,Max X,Min Y,Max Y,Min Z,Max Z,Lokale Peaks X,Lokale Peaks Y,Lokale Peaks Z,Label
3.3921911638912796,-8.591000601249611,3.6450473025851977,2.9100779867657742,2.809880346627889,2.152369549342151,-8.20498848,15.03649712,-26.76132774,-0.7106683254,-9.961320877,20.39881325,833,728,875,Rad
-0.06350782370459943,-6.29465747831775,-7.106504912579633,1.431910164553231,4.507000275991375,2.340949737177743,-6.915257454,8.044670105,-23.00459671,4.814359188,-16.66361618,4.149154663,898,697,952,Rad
7.136401386955848,-6.588968719816044,-0.2123546940367078,2.389943206680198,2.810187850081968,0.7332180707757089,-0.5647061467,20.5806675,-16.08934021,0.6460621357,-3.077169895,2.723032236,293,220,418,Rad
6.6768242781499465,-7.248982882665928,-0.13135169319610285,2.903887435363607,3.108771547908875,0.9156921623768196,-1.907079697,19.27897263,-16.24487305,2.423929453,-3.749552965,4.728217602,234,199,365,Rad
7.192097633090772,-6.455906072050345,-0.38877261656151485,1.9627320967516044,2.8118412681523877,0.780852373490337,-1.392622828,16.59901047,-21.50429726,1.079162955,-7.259823799,5.422136307,346,259,485,Rad
6.818099030047471,-6.907163863059917,-0.5601089552464417,2.373258029923208,2.830205044048808,0.8940084338120771,-4.689932346,23.46880531,-21.30330086,4.503292084,-5.862415314,3.873979807,392,304,565,Rad
7.248818707188072,-6.402082490043378,-0.9534666268931073,2.711761869047216,3.2128826885695134,1.1310949922212137,-5.737988472,31.65943718,-28.31905556,5.769095421,-7.068397999,6.398407936,571,428,816,Rad
7.025042825884818,-5.458901831497855,-3.2480964298302446,3.2610342979953493,3.8487288202184966,1.804346342934983,-5.388636589,29.11347389,-29.64707184,6.451049805,-15.99123383,4.163511276,767,586,1164,Rad
5.5909451271693,-9.68397004187749,4.543259959137416,13.056804580824448,11.93533028406933,4.219391573221811,-29.40958405,30.53839874,-63.38527298,18.83211327,-9.101698875,18.58445549,199,174,241,Rad
-0.24657323824868596,-5.729221418489672,7.667285973303343,1.1560750412870322,3.0335147936686595,1.8166557166788833,-7.453449249,10.13016701,-22.56595039,6.914753914,-3.79480958,20.61946297,636,587,615,Rad
0.7883545491282292,-5.492032061404268,7.766047878391667,1.3623363595530977,3.353729945122136,2.311659916346758,-6.186916351,11.73428154,-50.70111084,11.75822353,-9.332897186,50.28931046,654,575,606,Rad
-0.17663423132473816,-6.1371877461346145,-7.121755189572584,1.615870272744914,3.130733154476042,2.783629312519594,-8.76068306,13.99680233,-22.22836685,7.259518623,-22.69044876,23.71995544,587,515,589,Rad
7.601968770633195,-5.637138193750649,-1.2672335768958465,1.617305968196443,2.124163860917261,0.826155364811508,-0.9253756714,14.975159,-17.80023422,0.8526269531,-5.046904907,2.641706543,416,411,463,Rad
0.9840788293577408,-5.504125944542194,7.750839540449191,1.090092050412692,3.6432559195632246,1.9174565504058871,-2.552218914,5.904400826,-14.89492702,5.143044472,0.5243301988,15.2899704,479,382,442,Rad
6.1299568457216465,-9.12727838326872,3.769068913407193,9.77028156680183,8.736083616832062,2.795777577686014,-22.21676064,24.8482666,-45.43790817,12.26979637,-8.855836868,11.7834549,137,124,206,Rad
8.42789035946977,-4.04497628433416,-1.8372069549709198,1.4946839823592957,2.039729427470163,0.7420998115485736,2.621498566,17.45430359,-12.21115677,2.175276489,-4.539759521,1.356778564,328,333,362,Rad
-0.6323974627079259,-5.963976558092085,7.5200797613298,1.262550228571263,3.011529867407099,1.5701135332190672,-7.961019993,7.142202854,-17.67938423,4.493916512,0.02633621916,17.09759331,560,544,606,Rad
-8.682972878209247,-4.019040250973812,2.0662874395719784,1.4727004428824888,2.0762965136954374,1.0562577223654241,-18.20095093,-2.611170044,-14.31039139,2.593207397,-2.126178589,7.527845764,470,465,519,Rad
5.111188883424339,-9.647395983310775,4.7581048139157485,13.69967854275826,12.567214045720897,3.666552686676439,-36.09632874,50.38805771,-70.99863434,18.83869362,-11.84387398,23.02433777,198,174,266,Rad
4.748930051594568,-8.739426616552004,-0.9823317080269846,4.39180788233063,4.454335160679046,2.0784192198255607,-9.556933403,24.02932358,-42.55276108,13.56072426,-22.38784599,23.60220528,682,643,940,Rad
-8.194718877780739,-4.519795845109992,2.541012320096214,1.838663424971277,2.324074546564034,1.046094844698024,-19.45055237,-0.7315287781,-17.06032288,3.489543457,-1.470092926,8.341104584,474,491,522,Rad
-8.781383727480563,-3.6722612345169847,2.1929563702042816,1.9715758824907241,2.1651339850311846,1.037047109921256,-18.11218552,-0.6198609924,-11.34161499,2.793341217,-1.635648651,6.978039093,450,456,509,Rad
-9.350018950381063,-1.5044604371351928,2.8675454510974636,1.7289504495908379,1.8309867565947233,0.9514731706356105,-20.02490799,-2.157912598,-11.53471344,6.152954865,-1.530118103,8.449030151,321,330,354,Rad
0.6968073268452883,-6.161484632905268,7.229195227807429,1.317165413423727,3.591903894757113,2.029237581626234,-6.318597794,8.995314598,-25.36746407,4.685452938,-1.493981838,19.01534843,688,616,674,Rad
8.858393721533803,-2.902346892259913,-2.0663416556329315,1.4372625291564474,1.9779151738481635,0.6300117370756082,1.617985382,22.51004013,-13.01947586,4.829706573,-9.39341629,1.336420898,262,276,274,Rad
6.242204181110047,-8.405147038163888,2.3807491090577675,6.559809157192683,6.686158971480919,1.7279816763428548,-8.364709854,19.47099686,-28.64507866,8.51844883,-3.117249727,7.194619656,84,120,214,Rad
0.13263475023138357,-5.436670705314075,7.842794607418746,1.1666036524412409,3.246616161840333,1.4747359327670637,-5.104737282,9.447818756,-31.6259079,5.67216301,-2.315192938,20.83015251,788,665,798,Rad
0.8517158932761018,-4.890146082617903,8.107149142267199,1.0459348038811134,3.107121481205826,1.8049259423533253,-11.76540661,11.36557484,-26.86623573,7.982567787,-2.090138197,29.12157249,1109,972,1014,Rad
-0.231679822032513,-6.400113879332219,7.133834295933182,1.4754543568428653,3.133241716707793,2.2898194313109945,-11.38712215,11.72470474,-49.74343109,11.61935997,-8.447042465,37.08977509,744,668,746,Rad
8.292116748590207,-4.489671747240375,-1.448063473613169,1.5971469187543226,2.147662947206574,0.7210430791162984,2.188149719,19.11285461,-12.35455856,4.632117462,-5.670657806,1.3350737,403,416,467,Rad
0.3469278779749932,-5.320332330340088,7.907632750958252,1.0855277587627297,3.321744248781971,1.4839240520071555,-4.985027313,5.643432617,-19.06323242,3.960009575,2.291250944,19.78628159,675,533,670,Rad
8.113169137505523,-7.355264632890459,3.338442324082998,13.038293567645216,8.662480194046719,2.9257769483094354,-26.71227646,38.7158699,-54.58327484,12.09212875,-7.359126091,11.71167088,261,265,358,Rad
-0.9460255135194217,-6.378545296735036,7.058976556860894,1.3071686396150555,2.8306502699995453,1.8390096212147524,-12.14608479,6.404788971,-19.69290733,7.623437405,-1.74776721,26.83750534,799,720,855,Rad
7.26631603970354,-5.07425289195346,-2.5675323688993457,2.1232468130009634,2.6640153630466767,1.2271135690485337,0.1977388,14.6964386,-13.38351883,1.33387619,-7.476053467,0.4472698975,241,239,257,Rad
-9.064599888030614,-2.453944999133544,2.876859441209898,1.6662982717578612,1.9153961897956053,0.9478295551886635,-18.5251767,-0.9533674622,-8.863817596,4.186045074,-1.745370483,8.747808838,462,472,521,Rad
-8.432851814136804,-1.5434837132232846,4.481434055508152,1.9122714408948207,2.2435835185168354,1.4309868586176688,-18.93442566,-1.048569489,-14.25829971,5.777086487,-0.3748205566,13.25658279,689,704,745,Rad
-8.68019428542414,-3.2172132548427017,3.1784630682728925,1.8216005448866741,2.2237950455930036,1.0574083189786279,-27.03198669,4.543651428,-22.89429108,7.244784393,-3.090623016,9.133406982,420,436,478,Rad
3.3088803433144616,-9.185774062444148,-0.9310808769639587,3.5620082163853195,4.011438391837824,1.860112683008374,-9.446265221,23.45145607,-40.37290192,5.650650501,-13.69711494,8.218149185,748,764,1011,Rad
-8.300475714591228,-3.825493345341468,3.151702866349239,1.6388172532811864,2.2146935111793056,1.2155702539885862,-14.85226456,1.737137604,-17.1502858,2.235750732,-1.456022186,10.1231488,431,423,471,Rad
0.5295047419829537,-7.329442192727721,-6.252016979169673,1.3338844125296132,4.102798438908246,1.7377532564716531,-4.316651821,6.034698486,-24.06701088,2.349751949,-14.97667694,-0.3158525825,648,510,768,Rad
7.033438809147803,-6.912079684718197,-0.2599880990554296,3.1938324434387204,3.388783157155692,0.9570485415787489,-1.938186288,19.82453537,-21.80579185,2.199003935,-4.120440483,5.938985825,284,232,473,Rad
6.937916328166739,-6.609302615418901,-0.681887465455017,3.478316705625122,3.5222092035391066,1.3076739996199607,-9.470791817,34.34178925,-30.27638435,3.297309637,-9.844072342,9.109476089,553,470,860,Rad
6.876200419788068,-6.9622325269469485,-0.30167737188345767,2.6651893874957495,3.0807348753900756,0.9059352587398078,-2.598605394,23.7439785,-24.54078865,2.660818815,-4.87417984,7.467999458,333,251,459,Rad
6.59212669695222,-7.179370324305299,-0.508572308417591,2.5409295207852916,3.306161772985857,0.8722062585058331,-4.307080746,18.80519295,-26.82593536,1.727617979,-5.424529076,5.795416355,470,339,682,Rad
7.282110522003978,-4.75475035301349,-3.579412205561725,2.687455551687575,3.3366850764282727,1.5997547485876016,-6.42472887,28.34537697,-21.2841568,9.683753014,-15.39542103,3.172882795,512,387,773,Rad
7.125007132877281,-6.687958068160297,-0.2166002554263188,2.9742943333732166,3.356861166729683,1.0878137839179756,-6.465406895,23.31327057,-24.37329102,3.732803345,-12.22014523,7.743174076,324,255,476,Rad
6.716507718726807,-7.140748223991474,-0.3598055623460327,2.9940569722087194,3.3255805812631847,0.9875233301319769,-4.139583111,18.95354843,-19.24068642,4.400400639,-4.02712059,4.52482748,272,214,390,Rad
6.836387659354464,-6.937549646543656,0.7405532000261607,3.4395038781932175,3.2304698649209103,1.3213623327362156,-3.818944931,25.89034081,-23.95215416,2.189432621,-6.754938126,8.930013657,497,439,737,Rad
6.266705042059558,-7.5339196948119005,0.3096528559501075,3.092420592074604,3.078405043364945,1.3439547053983383,-4.070191383,23.89951324,-26.05783844,0.8327022791,-4.658825874,6.422336102,801,643,1140,Rad
6.831347682488714,-6.558973664695085,-0.11461923386393547,3.0765177222834406,3.2491347287639396,1.108594436415031,-6.025127411,24.43071938,-25.23949242,3.804588079,-9.62154007,6.652047157,750,652,1129,Rad
4.332043617400775,-8.643858045931585,1.2495696333855357,3.370193777103716,3.7247396171350737,1.754526376888738,-8.92283535,23.37787628,-41.36711884,3.795016766,-15.62273884,15.08196068,1132,888,1547,Rad
-7.129453578339868,-6.55571950054333,1.8964444344951588,1.63911893654415,2.2632311943761736,0.8360350277786194,-14.03197037,-0.7749385071,-15.92044327,1.942211151,-2.117197266,6.20968689,143,145,150,Rad
-8.956235221770513,-2.5961318527354105,3.1785924888184054,1.4525133904474397,1.7977126504891714,0.8994693678241856,-15.80772766,-3.56528595,-10.22628433,2.542762299,-1.258283386,8.193661194,317,303,350,Rad
9.104203770621035,-1.6868654960754583,-2.4673656346785267,2.2005573075515565,2.091836697371421,0.8823764890889193,-4.26852356,22.61871414,-9.974058838,8.138126678,-8.909322968,1.588496704,438,467,498,Rad
0.5435604264635295,-6.0671105068401205,-6.9705554951299655,1.3386696298375478,2.7183642418336658,2.4899404452632483,-6.933907509,9.531616211,-19.45827484,1.814804912,-12.86195087,22.56834412,617,602,699,Rad
6.581364382682842,-6.432923667271997,-1.8159994105036004,2.195607516352793,2.001160191818125,0.8515249877809584,-4.376449127,14.98458939,-16.23793304,0.7948471069,-6.375242615,0.7159611511,456,453,493,Rad
-0.42914922954512913,-5.818151987727059,7.582536180634698,1.3562582053406684,3.2452043822930925,2.042554126938977,-10.39592266,8.681674957,-21.19167709,5.621884823,-5.514145851,22.51567078,724,671,716,Rad
0.8215927823212688,-6.765089541391103,6.782163808945032,1.3357211809318676,4.004934340470159,2.65164928105608,-5.509357452,6.19170475,-16.9108448,4.896441936,-2.549824715,14.93562889,228,186,209,Rad
0.09026652479616593,-5.800365406551504,7.587371724865036,1.1125189638754074,3.232659723063122,1.5176803909081973,-7.803002834,6.012139797,-17.47108841,7.434295654,-0.3399766386,18.6777668,492,428,494,Rad
0.031390151122838966,-6.230491482034094,-7.20835298947073,0.9734482625407586,2.550147004298579,1.4625661055455421,-7.202057838,8.542811394,-14.0279274,2.248155355,-17.28194618,-0.7733271718,546,482,536,Rad
5.633826132053688,-8.037176569758307,-1.4976859640486984,4.201006539020738,3.9746983896686627,2.044184294152131,-7.633104324,24.383461,-23.82114792,3.548556089,-16.44228172,6.337988853,543,527,784,Rad
-8.320222083983001,-3.2987150217169168,3.524790631910368,2.126891200352459,2.3629574468166776,1.4918796308006148,-16.03585327,0.3438349915,-14.95839386,3.331621857,-0.873583374,13.60655502,326,317,370,Rad
-0.13338160183723333,-9.278338793412349,-2.3544329879347146,2.268138648719266,3.5506988539025266,2.430303082175732,-9.788438797,14.13021564,-42.11367798,2.76909399,-19.61815453,8.471190453,1061,855,1106,Rad
-0.2906725510361492,-5.893092816263192,7.541641876719624,0.970419211242513,2.9611768934496623,1.1898415228205392,-4.649539471,4.235342979,-16.67860794,3.97916317,1.826775908,14.14284897,699,639,729,Rad
-1.0211722862618535,-6.58182648669574,7.018243227118494,1.7015281812826124,3.620377745391874,2.107915610826629,-9.663297653,6.71364069,-22.18766594,6.845322132,-5.758354187,17.00182533,600,526,635,Rad
0.11749163729140341,-5.5243621530035805,7.746274874270754,1.2388817767252638,3.343587162216835,1.7892459232914066,-7.139808655,6.840533733,-24.46455193,5.40401268,0.7900865674,23.34645844,671,616,663,Rad
7.3812771210491945,-8.448562768895982,2.9010236587573375,11.422736207896989,9.708812142257376,2.9481194586012553,-21.53600121,30.43012428,-54.21418381,14.63569927,-11.02373409,10.9932251,90,67,94,Rad
