"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221813.321,"2023-06-08 12:56:53.321 UTC+02:00"
"PAUSE",3.062855290E1,1686221843.949,"2023-06-08 12:57:23.949 UTC+02:00"
