"event","experiment time","system time","system time text"
"START",0.000000000E0,1686221989.946,"2023-06-08 12:59:49.946 UTC+02:00"
"PAUSE",3.129397152E1,1686222021.240,"2023-06-08 13:00:21.240 UTC+02:00"
