"event","experiment time","system time","system time text"
"START",0.000000000E0,1686772028.205,"2023-06-14 21:47:08.205 UTC+02:00"
"PAUSE",4.482410947E1,1686772073.029,"2023-06-14 21:47:53.029 UTC+02:00"
