"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.477114800E-2,-1.948125076E1,-2.115000153E1,-3.656250238E0
3.477114800E-2,-2.034375000E1,-2.071875000E1,-3.243750095E0
4.477114800E-2,-2.058750153E1,-2.017500114E1,-3.037500143E0
5.477114800E-2,-2.103750038E1,-2.000625038E1,-2.962500095E0
6.477114800E-2,-2.116875076E1,-1.965000153E1,-2.775000095E0
7.477114800E-2,-2.143125153E1,-1.957500076E1,-2.606250048E0
8.477114800E-2,-2.137500000E1,-1.970625114E1,-2.831250191E0
9.477114800E-2,-2.122500038E1,-1.980000114E1,-2.906250000E0
1.047711480E-1,-2.126250076E1,-1.998750114E1,-3.075000048E0
1.147711480E-1,-2.118750000E1,-2.008125114E1,-3.187500238E0
1.247711480E-1,-2.130000114E1,-2.015625000E1,-3.000000000E0
1.347711480E-1,-2.118750000E1,-2.000625038E1,-2.981250048E0
1.447711480E-1,-2.128125000E1,-2.043750000E1,-2.775000095E0
1.547711480E-1,-2.120625114E1,-2.070000076E1,-2.625000000E0
1.647711480E-1,-2.111250114E1,-2.070000076E1,-2.268750191E0
1.747711480E-1,-2.124375153E1,-2.055000114E1,-2.025000095E0
1.847711480E-1,-2.115000153E1,-2.055000114E1,-1.631250024E0
1.947711480E-1,-2.118750000E1,-2.064375114E1,-1.350000024E0
2.047711480E-1,-2.118750000E1,-2.070000076E1,-1.275000095E0
2.147711480E-1,-2.124375153E1,-2.075625038E1,-8.625000119E-1
2.247711480E-1,-2.118750000E1,-2.053125000E1,-6.000000238E-1
2.347711480E-1,-2.107500076E1,-2.043750000E1,-3.937500119E-1
2.447711480E-1,-2.148750114E1,-2.030625153E1,-1.125000045E-1
2.547711480E-1,-2.163750076E1,-2.040000153E1,3.187500238E-1
2.647711480E-1,-2.156250000E1,-2.036250114E1,3.375000060E-1
2.747711480E-1,-2.143125153E1,-1.991250038E1,6.000000238E-1
2.847711480E-1,-2.154375076E1,-1.989375114E1,9.562500119E-1
2.947711480E-1,-2.152500153E1,-2.008125114E1,1.312500000E0
3.047711480E-1,-2.161875153E1,-2.021250153E1,1.556250095E0
3.147711480E-1,-2.176875114E1,-2.004375076E1,2.043750048E0
3.247711480E-1,-2.158125114E1,-2.004375076E1,2.325000048E0
3.347711480E-1,-2.154375076E1,-2.017500114E1,2.737500191E0
3.447711480E-1,-2.161875153E1,-2.028750038E1,3.356250048E0
3.547711480E-1,-2.188125038E1,-2.068125153E1,3.600000143E0
3.647711480E-1,-2.176875114E1,-2.073750114E1,4.031250000E0
3.747711480E-1,-2.163750076E1,-2.103750038E1,4.312500000E0
3.847711480E-1,-2.163750076E1,-2.085000038E1,4.687500000E0
3.947711480E-1,-2.171250153E1,-2.100000000E1,4.875000000E0
4.047711480E-1,-2.184375000E1,-2.128125000E1,5.062500000E0
4.147711480E-1,-2.184375000E1,-2.128125000E1,5.062500000E0
4.247711480E-1,-2.176875114E1,-2.133750153E1,5.156250000E0
4.347711480E-1,-2.154375076E1,-2.143125153E1,5.643750191E0
4.447711480E-1,-2.190000153E1,-2.158125114E1,5.943750381E0
4.547711480E-1,-2.210625076E1,-2.124375153E1,6.150000095E0
4.647711480E-1,-2.203125000E1,-2.146875000E1,6.431250095E0
4.747711480E-1,-2.193750000E1,-2.150625038E1,6.862500191E0
4.847711480E-1,-2.199375153E1,-2.160000038E1,7.087500095E0
4.947711480E-1,-2.218125153E1,-2.176875114E1,7.518750191E0
5.047711480E-1,-2.231250000E1,-2.191875076E1,7.781250477E0
5.147711480E-1,-2.229375076E1,-2.227500153E1,8.193750381E0
5.247711480E-1,-2.199375153E1,-2.244375038E1,8.456250191E0
5.347711480E-1,-2.188125038E1,-2.265000153E1,8.943750381E0
5.447711480E-1,-2.199375153E1,-2.289375114E1,8.981250763E0
5.547711480E-1,-2.199375153E1,-2.325000000E1,8.981250763E0
5.647711480E-1,-2.171250153E1,-2.315625000E1,9.281250000E0
5.747711480E-1,-2.152500153E1,-2.323125076E1,9.487500191E0
5.847711480E-1,-2.146875000E1,-2.325000000E1,9.843750000E0
5.947711480E-1,-2.137500000E1,-2.319375038E1,9.618750572E0
6.047711480E-1,-2.126250076E1,-2.347500038E1,9.581250191E0
6.147711480E-1,-2.122500038E1,-2.366250038E1,9.450000763E0
6.247711480E-1,-2.113125038E1,-2.371875000E1,9.862500191E0
6.347711480E-1,-2.081250000E1,-2.373750114E1,1.006875038E1
6.447711480E-1,-2.068125153E1,-2.413125038E1,1.040625000E1
6.547711480E-1,-2.064375114E1,-2.448750114E1,1.080000019E1
6.647711480E-1,-2.049375153E1,-2.480625153E1,1.093125057E1
6.747711480E-1,-2.051250076E1,-2.506875038E1,1.147500038E1
6.847711480E-1,-2.075625038E1,-2.523750114E1,1.192500019E1
6.947711480E-1,-2.083125114E1,-2.555625153E1,1.237500095E1
7.047711480E-1,-2.083125114E1,-2.606250191E1,1.267500019E1
7.147711480E-1,-2.075625038E1,-2.662500191E1,1.291875076E1
7.247711480E-1,-2.049375153E1,-2.715000153E1,1.348125076E1
7.347711480E-1,-2.010000038E1,-2.758125114E1,1.381875038E1
7.447711480E-1,-1.970625114E1,-2.806875038E1,1.438125038E1
7.547711480E-1,-1.923750114E1,-2.863125038E1,1.479375076E1
7.647711480E-1,-1.858125114E1,-2.921250153E1,1.530000019E1
7.747711480E-1,-1.777500153E1,-2.983125114E1,1.576875019E1
7.847711480E-1,-1.710000038E1,-3.022500038E1,1.627500153E1
7.947711480E-1,-1.659375000E1,-3.069375038E1,1.696875000E1
8.047711480E-1,-1.608750153E1,-3.095625114E1,1.711875153E1
8.147711480E-1,-1.552500057E1,-3.121875191E1,1.725000000E1
8.247711480E-1,-1.511250019E1,-3.183750153E1,1.738125038E1
