"event","experiment time","system time","system time text"
"START",0.000000000E0,1686042276.605,"2023-06-06 11:04:36.605 UTC+02:00"
"PAUSE",1.992509042E2,1686042475.856,"2023-06-06 11:07:55.856 UTC+02:00"
