"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653567091356E9,"2023-06-13 12:52:47.091 UTC+02:00"
"PAUSE",2.607213308330392E1,1.686653593163634E9,"2023-06-13 12:53:13.164 UTC+02:00"
