"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.501095700E-2,8.793750763E0,7.200000286E0,-2.559375191E1
3.501095700E-2,8.906250000E0,7.331250191E0,-2.555625153E1
4.501095700E-2,8.775000572E0,7.387500286E0,-2.535000038E1
5.501095700E-2,8.737500191E0,7.425000191E0,-2.544375038E1
6.501095700E-2,8.793750763E0,7.387500286E0,-2.550000191E1
7.501095700E-2,8.868750572E0,7.575000286E0,-2.563125038E1
8.501095700E-2,8.981250763E0,7.481250286E0,-2.559375191E1
9.501095700E-2,8.775000572E0,7.462500095E0,-2.553750038E1
1.050109570E-1,8.718750000E0,7.556250095E0,-2.521875191E1
1.150109570E-1,8.606250763E0,7.668750286E0,-2.510625076E1
1.250109570E-1,8.512500763E0,7.968750477E0,-2.520000076E1
1.350109570E-1,8.606250763E0,8.025000572E0,-2.506875038E1
1.450109570E-1,8.362500191E0,8.306250572E0,-2.495625114E1
1.550109570E-1,7.875000477E0,8.437500000E0,-2.493750191E1
1.650109570E-1,7.462500095E0,8.662500381E0,-2.486250114E1
1.750109570E-1,7.443750381E0,8.906250000E0,-2.475000191E1
1.850109570E-1,7.237500191E0,8.868750572E0,-2.499375153E1
1.950109570E-1,6.975000381E0,8.737500191E0,-2.525625038E1
2.050109570E-1,6.918750286E0,8.456250191E0,-2.525625038E1
2.150109570E-1,6.618750095E0,8.643750191E0,-2.542500114E1
2.250109570E-1,6.675000191E0,8.475000381E0,-2.550000191E1
2.350109570E-1,6.881250381E0,8.606250763E0,-2.535000038E1
2.450109570E-1,6.843750477E0,8.437500000E0,-2.536875153E1
2.550109570E-1,6.412500381E0,8.231250763E0,-2.555625153E1
2.650109570E-1,6.431250095E0,8.175000191E0,-2.535000038E1
2.750109570E-1,6.375000477E0,8.568750381E0,-2.508750153E1
2.850109570E-1,6.431250095E0,8.737500191E0,-2.514375114E1
2.950109570E-1,6.225000381E0,8.700000763E0,-2.491875076E1
3.050109570E-1,5.906250000E0,8.737500191E0,-2.476875114E1
3.150109570E-1,5.831250191E0,8.718750000E0,-2.478750038E1
3.250109570E-1,5.962500095E0,8.981250763E0,-2.476875114E1
3.350109570E-1,5.943750381E0,9.375000000E0,-2.495625114E1
3.450109570E-1,5.737500191E0,9.600000381E0,-2.497500038E1
3.550109570E-1,5.793750286E0,9.543750763E0,-2.529375076E1
3.650109570E-1,5.681250095E0,9.637500763E0,-2.525625038E1
3.750109570E-1,5.737500191E0,9.825000763E0,-2.531250191E1
3.850109570E-1,5.981250286E0,9.975000381E0,-2.533125114E1
3.950109570E-1,6.037500381E0,1.006875038E1,-2.542500114E1
4.050109570E-1,5.925000191E0,1.016250038E1,-2.527500153E1
4.150109570E-1,6.225000381E0,9.993750572E0,-2.490000153E1
4.250109570E-1,6.450000286E0,1.006875038E1,-2.505000114E1
4.350109570E-1,6.393750191E0,1.008750057E1,-2.493750191E1
4.450109570E-1,6.281250477E0,9.956250191E0,-2.480625153E1
4.550109570E-1,6.600000381E0,9.918750763E0,-2.469375038E1
4.650109570E-1,6.337500095E0,9.825000763E0,-2.493750191E1
4.750109570E-1,6.300000191E0,9.656250000E0,-2.497500038E1
4.850109570E-1,6.168750286E0,9.543750763E0,-2.516250038E1
4.950109570E-1,6.300000191E0,9.693750381E0,-2.536875153E1
5.050109570E-1,6.187500477E0,9.637500763E0,-2.531250191E1
5.150109570E-1,6.112500191E0,9.787500381E0,-2.529375076E1
5.250109570E-1,6.300000191E0,9.825000763E0,-2.551875114E1
5.350109570E-1,6.168750286E0,9.825000763E0,-2.548125076E1
5.450109570E-1,6.281250477E0,1.003125000E1,-2.508750153E1
5.550109570E-1,6.225000381E0,1.023750019E1,-2.469375038E1
5.650109570E-1,6.431250095E0,1.020000076E1,-2.480625153E1
5.750109570E-1,6.187500477E0,1.014375019E1,-2.471250153E1
5.850109570E-1,6.206250191E0,1.025625038E1,-2.478750038E1
5.950109570E-1,6.506250381E0,1.020000076E1,-2.471250153E1
6.050109570E-1,6.262500286E0,1.038750076E1,-2.439375114E1
6.150109570E-1,6.075000286E0,1.066875076E1,-2.452500153E1
6.250109570E-1,6.075000286E0,1.081875038E1,-2.454375076E1
6.350109570E-1,6.225000381E0,1.083750057E1,-2.467500114E1
6.450109570E-1,5.981250286E0,1.119375038E1,-2.454375076E1
6.550109570E-1,6.018750191E0,1.128750038E1,-2.463750076E1
6.650109570E-1,5.962500095E0,1.111875057E1,-2.456250191E1
