"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.105384000E-3,-2.800051570E-1,-6.985238791E-1,1.626427472E-1
1.276616500E-2,-3.117701113E-1,-6.783653498E-1,1.547015011E-1
1.752126900E-2,-3.264308572E-1,-6.343830824E-1,1.449276656E-1
2.227626900E-2,-3.300960660E-1,-5.830704570E-1,1.266017258E-1
2.703126900E-2,-3.270417452E-1,-5.207622051E-1,9.972367436E-2
3.178632100E-2,-3.154352903E-1,-4.462367296E-1,6.856957078E-2
3.654132100E-2,-2.928332984E-1,-3.759872615E-1,3.924806044E-2
4.129637300E-2,-2.653443813E-1,-3.228420317E-1,1.114828233E-2
4.605137300E-2,-2.409097999E-1,-2.849684060E-1,-1.267544460E-2
5.080642500E-2,-2.195295244E-1,-2.678641975E-1,-2.489273995E-2
5.556142500E-2,-2.103665620E-1,-2.446513474E-1,-3.711003438E-2
6.031642500E-2,-2.115882933E-1,-1.982256174E-1,-4.566214234E-2
6.507147700E-2,-2.183077931E-1,-1.383608729E-1,-4.444041103E-2
6.982647700E-2,-2.244164497E-1,-9.315688163E-2,-3.100138716E-2
7.458152900E-2,-2.335794270E-1,-7.605266571E-2,-5.955931731E-3
7.933652900E-2,-2.427423894E-1,-8.399390429E-2,2.336557768E-2
8.409152900E-2,-2.506836355E-1,-9.804379940E-2,4.963276163E-2
8.884658200E-2,-2.555705607E-1,-1.127045527E-1,7.467821985E-2
9.360158200E-2,-2.561814189E-1,-1.304196268E-1,9.666935354E-2
9.835663400E-2,-2.543488145E-1,-1.621845961E-1,1.125518382E-1
1.031116340E-1,-2.525162399E-1,-2.098320574E-1,1.204930767E-1
1.078666860E-1,-2.519053519E-1,-2.635881603E-1,1.253799945E-1
1.126216860E-1,-2.519053519E-1,-3.155116439E-1,1.272125840E-1
1.173766860E-1,-2.525162399E-1,-3.619373739E-1,1.284343153E-1
1.221317380E-1,-2.531270981E-1,-4.040870368E-1,1.296560466E-1
1.268867380E-1,-2.567922771E-1,-4.462367296E-1,1.327103674E-1
1.316417900E-1,-2.604574561E-1,-4.896081090E-1,1.382081509E-1
1.363967900E-1,-2.641226649E-1,-5.305360556E-1,1.430950761E-1
1.411517900E-1,-2.677878439E-1,-5.635227561E-1,1.467602700E-1
1.459068420E-1,-2.702313066E-1,-5.849030018E-1,1.455385387E-1
1.506618420E-1,-2.751182318E-1,-5.897899270E-1,1.424842030E-1
1.554168940E-1,-2.775616944E-1,-5.855138898E-1,1.339320987E-1
1.601718940E-1,-2.812268734E-1,-5.781835318E-1,1.217148080E-1
1.649268940E-1,-2.848920524E-1,-5.696313977E-1,1.046105921E-1
1.696819460E-1,-2.885572612E-1,-5.561923981E-1,8.445205539E-2
1.744369460E-1,-2.879463732E-1,-5.354229808E-1,6.062832847E-2
1.791919980E-1,-2.836703360E-1,-5.042688847E-1,3.802633286E-2
1.839469980E-1,-2.763399482E-1,-4.633409381E-1,1.542433538E-2
1.887019980E-1,-2.641226649E-1,-4.150826037E-1,-7.788525894E-3
1.934570500E-1,-2.464075834E-1,-3.680460155E-1,-2.244928107E-2
1.982120500E-1,-2.238055766E-1,-3.258963525E-1,-3.161225095E-2
2.029670500E-1,-2.012035847E-1,-2.886336148E-1,-3.344484791E-2
2.077221020E-1,-1.761581302E-1,-2.550360560E-1,-2.977965772E-2
2.124771020E-1,-1.511126757E-1,-2.214384824E-1,-2.367101051E-2
2.172321540E-1,-1.291215420E-1,-1.890626550E-1,-1.756236330E-2
2.219871540E-1,-1.101847365E-1,-1.627954692E-1,-1.267544460E-2
2.267421540E-1,-9.857830405E-2,-1.432477981E-1,-7.177661173E-3
2.314972070E-1,-9.185878932E-2,-1.291978955E-1,-3.512472380E-3
2.362522070E-1,-9.430225194E-2,-1.151480079E-1,-1.679878100E-3
2.410072590E-1,-1.046869531E-1,-9.682206810E-2,-4.581485991E-4
2.457622590E-1,-1.205694377E-1,-8.216131479E-2,3.817904973E-3
2.505172590E-1,-1.443931609E-1,-8.643736690E-2,8.704823442E-3
2.552723110E-1,-1.731038094E-1,-1.322522312E-1,2.092211880E-2
2.600273110E-1,-2.036470473E-1,-2.055560052E-1,3.741546720E-2
2.647823110E-1,-2.409097999E-1,-2.501491308E-1,4.108065739E-2
2.695373630E-1,-2.732856274E-1,-2.507599890E-1,3.558287397E-2
2.742923630E-1,-2.946659029E-1,-2.299905866E-1,2.519817278E-2
2.790474150E-1,-3.068831861E-1,-2.232710719E-1,1.481347065E-2
2.838024150E-1,-3.160461783E-1,-2.428187430E-1,-4.581485991E-4
2.885574150E-1,-3.215439618E-1,-2.733619809E-1,-1.817322709E-2
2.933124670E-1,-3.221548200E-1,-2.941313982E-1,-3.772090003E-2
2.980674670E-1,-3.178787529E-1,-2.996291816E-1,-5.849030241E-2
3.028225190E-1,-3.087157905E-1,-2.904661894E-1,-7.803797722E-2
3.075775190E-1,-2.977202237E-1,-2.721402645E-1,-9.330959618E-2
3.123325190E-1,-2.855029404E-1,-2.495382577E-1,-1.055268943E-1
3.170875710E-1,-2.738964856E-1,-2.232710719E-1,-1.140789986E-1
3.218425710E-1,-2.635118067E-1,-1.896735132E-1,-1.195767820E-1
3.265975710E-1,-2.525162399E-1,-1.456912458E-1,-1.171333194E-1
3.313526230E-1,-2.402989268E-1,-9.132428467E-2,-1.061377525E-1
3.361076230E-1,-2.299142331E-1,-2.962694131E-2,-8.842267841E-2
3.408626230E-1,-2.201403975E-1,3.268126398E-2,-6.459894776E-2
3.456176750E-1,-2.115882933E-1,9.010255337E-2,-3.955349326E-2
3.503726750E-1,-2.030361742E-1,1.389717311E-1,-1.328630932E-2
3.551277270E-1,-1.963166744E-1,1.798996776E-1,8.704823442E-3
3.598827270E-1,-1.889862865E-1,2.110537887E-1,2.519817278E-2
3.646377270E-1,-1.847102344E-1,2.318231910E-1,3.313941509E-2
3.693927790E-1,-1.883754283E-1,2.397644222E-1,3.375028074E-2
3.741477790E-1,-1.963166744E-1,2.409861535E-1,3.130681813E-2
3.789027790E-1,-2.054796368E-1,2.397644222E-1,2.825249545E-2
3.836578320E-1,-2.152534723E-1,2.324340492E-1,2.764163166E-2
3.884128320E-1,-2.250273079E-1,2.183841616E-1,3.069595434E-2
3.931678320E-1,-2.329685539E-1,2.000582218E-1,3.558287397E-2
3.979228840E-1,-2.415206581E-1,1.798996776E-1,4.169152305E-2
4.026778840E-1,-2.482401729E-1,1.566868126E-1,4.902189970E-2
4.074329360E-1,-2.549596727E-1,1.334739476E-1,5.696314201E-2
4.121879360E-1,-2.586248815E-1,1.108719558E-1,6.490438432E-2
4.169429360E-1,-2.598465979E-1,8.643736690E-2,7.406735420E-2
4.216979880E-1,-2.586248815E-1,6.994401664E-2,8.933897316E-2
4.264529880E-1,-2.549596727E-1,6.200277433E-2,1.082757786E-1
4.312079880E-1,-2.451858521E-1,5.222893879E-2,1.247691289E-1
4.359630400E-1,-2.329685539E-1,1.252272818E-2,1.394298822E-1
4.407180400E-1,-2.134208828E-1,-2.229656465E-2,1.528689116E-1
4.454730400E-1,-1.859319657E-1,-5.345066637E-2,1.565341055E-1
4.502280920E-1,-1.553887278E-1,-7.849612087E-2,1.498145908E-1
4.549830920E-1,-1.266780794E-1,-9.621120244E-2,1.345429718E-1
4.597380920E-1,-1.016326249E-1,-1.065959036E-1,1.162170246E-1
4.644931440E-1,-8.208495378E-2,-1.108719558E-1,9.911280870E-2
4.692481440E-1,-7.047852129E-2,-1.108719558E-1,8.323032409E-2
4.740031440E-1,-6.620246917E-2,-1.047633067E-1,7.101303339E-2
4.787581960E-1,-6.986765563E-2,-8.826996386E-2,6.062832847E-2
4.835131960E-1,-7.903063297E-2,-6.078104675E-2,5.085449293E-2
4.882681960E-1,-9.491311759E-2,-2.718348242E-2,4.352411628E-2
