"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685448069109159E9,"2023-05-30 14:01:09.109 UTC+02:00"
"PAUSE",7.325764712502132E1,1.685448142366001E9,"2023-05-30 14:02:22.366 UTC+02:00"
