"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686652635139926E9,"2023-06-13 12:37:15.140 UTC+02:00"
"PAUSE",4.263748670829227E1,1.686652677777646E9,"2023-06-13 12:37:57.778 UTC+02:00"
