"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685900587449942E9,"2023-06-04 19:43:07.450 UTC+02:00"
"PAUSE",7.681333904166240E1,1.685900664263400E9,"2023-06-04 19:44:24.263 UTC+02:00"
