"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.333589979E0,5.323518180E1,1.040496740E1,2.265114490E1,0.000000000E0,0.000000000E0,2.657699966E1,1.000000000E0
4.089964651E0,5.323493099E1,1.040496804E1,1.842447995E1,0.000000000E0,0.000000000E0,2.400000000E1,2.019438744E1
5.094961150E0,5.323489979E1,1.040487754E1,2.478337332E1,0.000000000E0,0.000000000E0,2.400000000E1,1.985790443E1
6.111464726E0,5.323486479E1,1.040483768E1,2.050702386E1,0.000000000E0,0.000000000E0,2.400000000E1,2.134790421E1
7.123275264E0,5.323493495E1,1.040485820E1,2.229337520E1,0.000000000E0,0.000000000E0,8.000000000E0,1.333822632E1
8.121161840E0,5.323493963E1,1.040484727E1,3.032394621E1,0.000000000E0,0.000000000E0,1.200000000E1,1.150611496E1
9.131459186E0,5.323493931E1,1.040489595E1,3.267994071E1,8.157395720E-1,1.189816513E2,8.000000000E0,9.650504112E0
9.909176839E0,5.323493741E1,1.040493489E1,2.961547687E1,1.406272173E0,1.512084656E2,6.000000000E0,8.240995407E0
1.090047357E1,5.323492447E1,1.040496469E1,2.895890368E1,1.966231108E0,1.156378326E2,6.000000000E0,7.412045002E0
1.189909999E1,5.323491633E1,1.040500154E1,2.783496757E1,2.478641987E0,1.172411499E2,6.000000000E0,6.886933804E0
1.290721853E1,5.323490764E1,1.040504152E1,2.727598777E1,2.534078360E0,1.147900848E2,6.000000000E0,6.459641457E0
1.392144714E1,5.323489897E1,1.040507996E1,2.681234905E1,2.547781467E0,1.152355499E2,4.000000000E0,6.093053341E0
1.491759414E1,5.323489281E1,1.040511983E1,2.644142178E1,2.385088444E0,1.107155838E2,4.000000000E0,5.749709129E0
1.591356560E1,5.323488873E1,1.040515744E1,2.603903306E1,1.905707836E0,1.094162064E2,4.000000000E0,5.444005013E0
1.691700656E1,5.323488637E1,1.040518594E1,2.590880279E1,1.438714981E0,8.368750000E1,4.000000000E0,5.185975552E0
1.792698756E1,5.323489031E1,1.040521137E1,2.608865587E1,1.423955441E0,8.125281525E1,4.000000000E0,4.912774563E0
1.891264295E1,5.323489406E1,1.040523645E1,2.605810640E1,1.466568232E0,7.729009247E1,4.000000000E0,4.700357437E0
1.992749618E1,5.323489920E1,1.040526711E1,2.653522900E1,1.820041060E0,6.591420746E1,4.000000000E0,4.526239872E0
2.091253010E1,5.323491051E1,1.040529297E1,2.646083152E1,1.685975432E0,5.925471115E1,4.000000000E0,4.347468376E0
2.192256048E1,5.323492117E1,1.040531731E1,2.608976754E1,1.885139823E0,5.951781845E1,4.000000000E0,4.199752331E0
2.291984583E1,5.323493279E1,1.040534668E1,2.589195283E1,2.094598770E0,6.953540802E1,4.000000000E0,4.077775478E0
2.392157237E1,5.323493435E1,1.040539193E1,2.608878880E1,2.683518410E0,8.685736847E1,4.000000000E0,3.967753649E0
2.491092337E1,5.323493918E1,1.040543430E1,2.565851624E1,2.767361879E0,8.627105713E1,4.000000000E0,3.884221554E0
2.590925771E1,5.323494195E1,1.040547785E1,2.582734448E1,2.686222076E0,8.582635498E1,4.000000000E0,3.803723097E0
2.692320440E1,5.323494514E1,1.040552296E1,2.547273281E1,2.797487020E0,8.582621765E1,4.000000000E0,3.717993259E0
2.792438694E1,5.323494726E1,1.040556553E1,2.538568032E1,2.838308573E0,8.964121246E1,4.000000000E0,3.644915342E0
2.892034044E1,5.323494473E1,1.040560915E1,2.528466332E1,2.876090527E0,9.097274780E1,4.000000000E0,3.581535578E0
2.992354229E1,5.323494317E1,1.040565890E1,2.514431515E1,3.193979979E0,9.322151184E1,4.000000000E0,3.525040865E0
3.092343606E1,5.323494520E1,1.040570786E1,2.520063383E1,3.171376944E0,9.293116760E1,4.000000000E0,3.472513199E0
3.192867598E1,5.323494618E1,1.040575742E1,2.507181747E1,3.275080681E0,9.125976562E1,4.000000000E0,3.418459892E0
3.290715167E1,5.323494931E1,1.040580580E1,2.494022258E1,3.413421392E0,9.131604004E1,4.000000000E0,3.362250090E0
3.392948571E1,5.323494935E1,1.040585585E1,2.487521544E1,3.493242741E0,9.054522705E1,4.000000000E0,3.310779572E0
