"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.029401466E0,5.322844800E1,1.040456150E1,3.984101206E1,0.000000000E0,0.000000000E0,4.250000000E1,6.233881474E0
2.134040147E1,5.322850960E1,1.040431700E1,3.354117898E1,0.000000000E0,0.000000000E0,7.290000153E1,6.176041126E0
