"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.967769861E-1,5.325087305E1,1.043503385E1,3.587870152E1,0.000000000E0,8.336544517E1,4.837186575E0,4.837186575E0
1.696773529E0,5.325087022E1,1.043503500E1,3.588415304E1,0.000000000E0,8.336544535E1,4.839955339E0,4.839955339E0
2.696770668E0,5.325086573E1,1.043504775E1,3.564244797E1,7.752728763E-1,1.027504437E2,4.864962108E0,4.864962108E0
3.696767449E0,5.325085712E1,1.043504283E1,3.547783425E1,6.687212501E-1,1.114633960E2,4.830797132E0,4.830797132E0
4.696763635E0,5.325085818E1,1.043505102E1,3.555862539E1,1.056583330E0,9.982613390E1,4.827178590E0,4.827178590E0
5.696760297E0,5.325085699E1,1.043509023E1,3.581014030E1,1.917012834E0,9.511430173E1,4.837195815E0,4.837195815E0
6.696756482E0,5.325085900E1,1.043512350E1,3.550588836E1,1.712155740E0,9.144127482E1,4.842463940E0,4.842463940E0
7.696752548E0,5.325085761E1,1.043515280E1,3.613693744E1,1.704165126E0,9.215685648E1,4.842978064E0,4.842978064E0
8.696748972E0,5.325085055E1,1.043518570E1,3.588148039E1,1.846615864E0,9.882951867E1,4.853148840E0,4.853148840E0
9.696745515E0,5.325083986E1,1.043521952E1,3.579932434E1,1.778003159E0,1.027640694E2,4.856211140E0,4.856211140E0
1.069674075E1,5.325083304E1,1.043525496E1,3.578204507E1,1.829216484E0,1.011657680E2,4.853682992E0,4.853682992E0
1.169673765E1,5.325083326E1,1.043528724E1,3.568018033E1,1.771670683E0,9.469062364E1,4.850879648E0,4.850879648E0
1.269673395E1,5.325083237E1,1.043532127E1,3.552704298E1,1.591754712E0,9.474070723E1,4.858465962E0,4.858465962E0
1.369672966E1,5.325081702E1,1.043536930E1,3.448984303E1,2.465210201E0,1.092880828E2,4.866092408E0,4.866092408E0
1.469672561E1,5.325080747E1,1.043542665E1,3.591503139E1,3.135377264E0,1.188546452E2,4.852855858E0,4.852855858E0
1.569672096E1,5.325080683E1,1.043549414E1,3.579512707E1,3.466085713E0,1.127481339E2,4.851384581E0,4.851384581E0
1.669733059E1,5.325080457E1,1.043556381E1,3.601206683E1,3.761906151E0,1.123681359E2,4.853286696E0,4.853286696E0
1.769637668E1,5.325079150E1,1.043561612E1,3.520314945E1,3.480706224E0,1.192337008E2,4.864658898E0,4.864658898E0
1.869637239E1,5.325078659E1,1.043568815E1,3.632756733E1,3.693792422E0,1.129129638E2,4.865627550E0,4.865627550E0
1.969722319E1,5.325078771E1,1.043575442E1,3.654899360E1,3.580682964E0,1.059710421E2,4.867126699E0,4.867126699E0
2.069692945E1,5.325078154E1,1.043580293E1,3.625431284E1,3.242277212E0,1.046975155E2,4.875982430E0,4.875982430E0
2.169692576E1,5.325078697E1,1.043584747E1,3.617973742E1,2.896039788E0,9.652517019E1,4.884711884E0,4.884711884E0
2.269739580E1,5.325078851E1,1.043590379E1,3.681784729E1,3.201231699E0,9.266239549E1,4.874659830E0,4.874659830E0
2.369690228E1,5.325076701E1,1.043594921E1,3.664393306E1,3.399495844E0,1.060921736E2,4.870181060E0,4.870181060E0
2.469689775E1,5.325077756E1,1.043599000E1,3.693330524E1,2.982310853E0,9.417874889E1,4.858195191E0,4.858195191E0
2.569689429E1,5.325077377E1,1.043603958E1,3.648781188E1,2.956673398E0,9.968431890E1,4.849960271E0,4.849960271E0
2.669702888E1,5.325076685E1,1.043610891E1,3.698252646E1,3.282957984E0,1.040839188E2,4.839737333E0,4.839737333E0
2.769702446E1,5.325077431E1,1.043616045E1,3.728976675E1,3.102214345E0,9.485347780E1,4.845081494E0,4.845081494E0
2.869694519E1,5.325077571E1,1.043622760E1,3.719773468E1,3.543035094E0,9.304929488E1,4.843615225E0,4.843615225E0
2.969737720E1,5.325077404E1,1.043628742E1,3.716294596E1,3.665692475E0,9.678131288E1,4.843243553E0,4.843243553E0
3.069737232E1,5.325077295E1,1.043633770E1,3.668173008E1,3.589453477E0,1.018305673E2,4.849537199E0,4.849537199E0
3.169736826E1,5.325076881E1,1.043639618E1,3.713333567E1,3.803167812E0,1.063528497E2,4.832529305E0,4.832529305E0
3.269736397E1,5.325077009E1,1.043644743E1,3.741590493E1,3.387236019E0,1.002747766E2,4.813904211E0,4.813904211E0
3.369735944E1,5.325076244E1,1.043650119E1,3.786820644E1,3.318947032E0,1.050326567E2,4.817365360E0,4.817365360E0
3.469735456E1,5.325076236E1,1.043655233E1,3.872511433E1,3.277147920E0,1.002019730E2,4.813281859E0,4.813281859E0
3.569735062E1,5.325075726E1,1.043663048E1,3.799198912E1,4.044924754E0,1.009844846E2,4.825212872E0,4.825212872E0
3.669734597E1,5.325074683E1,1.043670013E1,3.677616621E1,4.318143688E0,1.060567765E2,4.849533928E0,4.849533928E0
3.769734192E1,5.325075130E1,1.043674937E1,3.802491416E1,3.847756258E0,1.073962392E2,4.853273296E0,4.853273296E0
3.869733727E1,5.325076512E1,1.043681532E1,3.790647498E1,3.890462958E0,9.484228077E1,4.851420440E0,4.851420440E0
3.969733262E1,5.325075929E1,1.043687121E1,3.788203752E1,3.683593054E0,9.941090331E1,4.848059951E0,4.848059951E0
