"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.385416589E-4,-4.469854889E0,3.566782837E0,8.812174988E0
9.387458340E-3,-4.585863647E0,3.543431396E0,9.290580139E0
1.931345834E-2,-3.979923706E0,3.329376526E0,8.904832306E0
2.923845834E-2,-4.020788727E0,2.365979919E0,8.657247162E0
3.916445834E-2,-4.261488190E0,2.155517578E0,8.607400818E0
4.908945833E-2,-4.013004913E0,2.441423035E0,8.379574585E0
5.901545833E-2,-4.027225342E0,2.749781799E0,8.291407928E0
6.894045834E-2,-4.178111572E0,3.076252899E0,8.332422638E0
7.886645834E-2,-4.177662506E0,3.287014618E0,8.478668518E0
8.879145834E-2,-3.970343628E0,3.185675354E0,8.450377350E0
9.871745834E-2,-3.658991089E0,2.969375153E0,8.393196259E0
1.086424583E-1,-3.416046295E0,2.658172302E0,8.240663452E0
1.185684583E-1,-3.364553375E0,2.433040466E0,7.974067841E0
1.284934583E-1,-3.361409912E0,2.492766266E0,7.940088501E0
1.384194583E-1,-3.464395752E0,2.629282379E0,8.032147064E0
1.483444583E-1,-3.563938751E0,2.549797668E0,8.052804108E0
1.582704583E-1,-3.628155212E0,2.357747040E0,8.184081116E0
1.681964583E-1,-3.416794739E0,2.193688202E0,8.272996216E0
1.781214583E-1,-3.103795624E0,1.925595703E0,8.361312561E0
1.880474583E-1,-2.897374878E0,1.486408997E0,8.137827301E0
1.979724583E-1,-2.866539001E0,9.536668396E-1,7.781867523E0
2.078984583E-1,-2.623594208E0,6.738986206E-1,7.638465729E0
2.178234583E-1,-2.174827423E0,5.152285767E-1,7.499404907E0
2.277494583E-1,-1.965113525E0,1.428030396E-1,7.192692719E0
2.376744583E-1,-1.717977448E0,-2.317181396E-1,6.704707489E0
2.476004583E-1,-1.370699615E0,-7.617658997E-1,6.169420624E0
2.575254583E-1,-8.708889771E-1,-1.569635925E0,5.464237061E0
2.674514583E-1,-2.171983337E-1,-2.040257263E0,4.919370117E0
2.773764583E-1,-1.553768921E-1,-2.632126465E0,5.082979889E0
2.873024583E-1,-2.453398132E-1,-3.245550842E0,4.564158783E0
2.972274583E-1,-8.681945801E-3,-3.448977814E0,4.020938416E0
3.071534583E-1,5.755531311E-1,-3.475173340E0,3.882775726E0
3.170784583E-1,9.996212769E-1,-3.837120667E0,3.447181549E0
3.270044583E-1,1.286724243E0,-4.716990967E0,3.074606323E0
3.369304583E-1,1.213825836E0,-6.565796356E0,2.236199799E0
3.468554583E-1,-9.205856323E-2,-9.144184570E0,1.857487335E0
3.567814583E-1,-1.339714050E-1,-8.781189423E0,4.397405548E0
3.667064583E-1,4.510121155E-1,-8.249046021E0,3.758983154E0
3.766324583E-1,-9.193881226E-1,-9.070537720E0,4.466112671E0
3.865574583E-1,-1.940115509E0,-9.932894440E0,5.325325928E0
3.964834583E-1,-3.184178467E0,-1.040142014E1,6.010151825E0
4.064084583E-1,-4.961881714E0,-1.082414108E1,6.694079590E0
4.163344583E-1,-6.975195007E0,-1.201925583E1,7.774083710E0
4.262594583E-1,-9.576186218E0,-1.241697876E1,9.485923920E0
4.361854583E-1,-1.196012878E1,-1.147932861E1,1.061098434E1
4.461104583E-1,-1.400412827E1,-1.100945572E1,1.046009811E1
4.560364583E-1,-1.552122345E1,-1.103939346E1,1.004710693E1
4.659614583E-1,-1.734338425E1,-1.105705673E1,9.836345215E0
4.758874583E-1,-1.906540329E1,-1.079255676E1,9.600435791E0
4.858134583E-1,-2.008687912E1,-1.052880524E1,9.185947723E0
4.957384583E-1,-2.047741699E1,-1.027657974E1,8.799451447E0
5.056644583E-1,-2.025228516E1,-9.904303894E0,8.148455200E0
5.155894583E-1,-1.934816528E1,-9.264384613E0,7.899822235E0
5.255154583E-1,-1.776595551E1,-8.557554474E0,7.804620209E0
5.354404583E-1,-1.635903122E1,-7.828720093E0,7.974666595E0
5.453664583E-1,-1.517469406E1,-7.149582367E0,7.785460052E0
5.552914583E-1,-1.479508347E1,-6.586004333E0,7.327262878E0
5.652174583E-1,-1.386027740E1,-6.479725342E0,6.686894531E0
5.751424583E-1,-1.307501038E1,-6.607559509E0,5.773044891E0
5.850684583E-1,-1.321646622E1,-6.928342438E0,5.422324219E0
5.949934583E-1,-1.328921494E1,-7.085066528E0,5.053191833E0
6.049194583E-1,-1.269779480E1,-7.240144043E0,4.961282959E0
6.148399583E-1,-1.162467636E1,-7.143445129E0,4.802014160E0
6.247659583E-1,-1.136391861E1,-6.581813049E0,4.909939728E0
6.346909583E-1,-1.113235016E1,-5.963448944E0,4.968168640E0
6.446169583E-1,-1.040830582E1,-5.760171661E0,4.850363617E0
6.545419583E-1,-9.416917419E0,-5.533243561E0,4.609813843E0
6.644679583E-1,-8.941506042E0,-5.081782379E0,4.330494690E0
6.743939583E-1,-9.058712311E0,-4.582720184E0,4.356241150E0
6.843189583E-1,-9.160051575E0,-4.128265228E0,4.116589508E0
6.942449583E-1,-9.258995819E0,-4.397704926E0,3.848197632E0
7.041699583E-1,-9.413624268E0,-5.154082031E0,3.569477234E0
7.140959583E-1,-9.553732910E0,-5.488336945E0,3.293451233E0
7.240209583E-1,-9.748028870E0,-4.910538483E0,3.163970490E0
7.339469583E-1,-9.834399261E0,-4.347708893E0,3.145558777E0
7.438719583E-1,-9.494605865E0,-4.029770050E0,2.881956940E0
7.537979583E-1,-9.192683716E0,-3.864214325E0,2.821931763E0
7.637229583E-1,-8.722511444E0,-3.128194885E0,2.522853699E0
7.736489583E-1,-8.634494476E0,-1.891915741E0,2.772833862E0
7.835739583E-1,-8.050259399E0,-5.966592407E-1,3.135529633E0
7.934999583E-1,-7.198979645E0,-2.941383362E-1,3.239712982E0
8.034259583E-1,-7.053482208E0,-1.026116180E0,2.994822235E0
8.133509583E-1,-7.159761200E0,-1.840123444E0,2.327809296E0
8.232769583E-1,-7.271728363E0,-2.087109833E0,1.493743744E0
8.332019583E-1,-7.533533936E0,-3.023412781E0,1.103804626E0
8.431279583E-1,-7.144942017E0,-2.927911377E0,1.222807159E0
8.530529583E-1,-6.835535431E0,-2.562670898E0,7.435038757E-1
8.629789583E-1,-7.725285187E0,-3.329226837E0,-2.249821472E-1
8.729039583E-1,-8.650211792E0,-4.166286163E0,-4.782554626E-1
8.828299583E-1,-8.449329529E0,-3.024011536E0,-2.766247559E-1
8.927549583E-1,-7.972570953E0,-2.163151703E0,-4.927752686E-1
9.026809583E-1,-7.203619995E0,-1.995350647E0,-3.390449524E-1
9.126059583E-1,-6.327940979E0,-1.755699005E0,-3.510200500E-1
9.225319583E-1,-5.511987762E0,-1.567091217E0,-2.896476746E-1
9.324579583E-1,-4.903503113E0,-2.168989563E0,-4.900808716E-1
9.423829583E-1,-4.600233765E0,-2.906655579E0,-7.360194397E-1
9.523089583E-1,-4.195176086E0,-3.243754578E0,-9.521699524E-1
9.622339583E-1,-4.061953125E0,-3.548221436E0,-1.087338867E0
9.721599583E-1,-4.502037964E0,-4.277654572E0,-1.390308838E0
9.820849583E-1,-5.088967438E0,-4.344864807E0,-1.471589813E0
9.920109583E-1,-5.397326202E0,-4.636608124E0,-1.085692291E0
1.001935958E0,-6.168971558E0,-4.850064240E0,-7.720944214E-1
1.011861958E0,-7.092251587E0,-4.510570221E0,-3.200344849E-1
1.021786958E0,-7.923173676E0,-4.475992126E0,-3.332070923E-1
1.031712958E0,-8.196205902E0,-4.503385162E0,7.529342651E-2
1.041637958E0,-8.371042328E0,-5.002746735E0,2.042502594E0
1.051563958E0,-7.397017822E0,-5.847589874E0,2.358645172E0
1.061489958E0,-6.275400238E0,-6.275699615E0,1.911075897E0
1.071414958E0,-6.308631134E0,-7.469616852E0,1.953886871E0
1.081340958E0,-6.702162781E0,-8.667276306E0,1.474882965E0
1.091265958E0,-6.749314728E0,-7.839946747E0,-1.332229614E-1
1.101191958E0,-7.613467712E0,-7.204967194E0,5.733078003E-2
1.111116958E0,-8.183482361E0,-7.332501984E0,4.483177185E-1
1.121042958E0,-8.085136871E0,-8.075107727E0,1.645528107E0
1.130967958E0,-8.560398560E0,-9.083111572E0,3.747157745E0
1.140893958E0,-9.156309357E0,-9.618099060E0,3.836072845E0
1.150818958E0,-8.964857483E0,-1.003363495E1,3.479214935E0
1.160744958E0,-8.609945526E0,-1.089808731E1,2.259850616E0
1.170669958E0,-9.508676605E0,-1.150806885E1,1.928439789E0
1.180595958E0,-9.892927551E0,-1.079959213E1,1.807042236E0
1.190521958E0,-9.743388519E0,-1.043285477E1,1.485660553E0
1.200446958E0,-9.408534851E0,-1.026999344E1,4.180805969E-1
1.210372958E0,-8.722511444E0,-8.543483734E0,-2.577639771E-1
1.220297958E0,-7.743098145E0,-6.833290100E0,-1.086740112E-1
1.230223958E0,-6.633156281E0,-5.943240967E0,-4.490661621E-2
1.240148958E0,-5.753884735E0,-6.069727936E0,5.171745300E-1
1.250074958E0,-5.388045502E0,-6.568939819E0,7.876620483E-1
1.259999958E0,-5.645659790E0,-6.915169830E0,3.330574036E-1
1.269925958E0,-6.023623810E0,-6.769373016E0,1.646575928E-2
1.279850958E0,-6.917415161E0,-6.710994415E0,-4.309538269E-1
1.289776958E0,-7.955955505E0,-7.004084930E0,-6.010002136E-1
1.299701958E0,-8.267757111E0,-7.270081787E0,-2.776725769E-1
1.309627958E0,-8.100854187E0,-7.152426453E0,-3.683839417E-1
1.319552958E0,-7.678731995E0,-6.968159637E0,-1.568737793E-1
1.329478958E0,-7.234006805E0,-7.032974854E0,6.033952332E-1
1.339404958E0,-7.050937500E0,-7.527995453E0,8.704399109E-1
1.349329958E0,-7.051386566E0,-7.836204529E0,3.610491943E-1
1.359255958E0,-6.879992981E0,-7.726632385E0,7.164102173E-1
1.369180958E0,-5.777086487E0,-7.398963776E0,1.516646118E0
1.379106958E0,-4.708608398E0,-7.230863342E0,1.307081909E0
1.389031958E0,-4.229604492E0,-7.105274506E0,1.045875092E0
1.398957958E0,-4.680317230E0,-6.757397919E0,9.924362183E-1
