"event","experiment time","system time","system time text"
"START",0.000000000E0,1685962279.768,"2023-06-05 12:51:19.768 UTC+02:00"
"PAUSE",9.126793459E1,1685962371.036,"2023-06-05 12:52:51.036 UTC+02:00"
