"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.164124977E-3,-4.173022156E0,6.951843567E0,6.237978058E0
1.208912500E-2,-4.305346985E0,6.633904724E0,6.304589539E0
2.201512500E-2,-4.274511108E0,6.156547394E0,6.634653168E0
3.194012499E-2,-4.138444061E0,5.746400299E0,6.689439240E0
4.186512498E-2,-3.988755341E0,5.467081146E0,6.732100525E0
5.179112498E-2,-3.871549072E0,5.165907440E0,7.019802246E0
6.171612500E-2,-3.693868561E0,4.938530273E0,7.094197540E0
7.164212500E-2,-3.429817657E0,4.965773621E0,7.192692719E0
8.156712499E-2,-3.470083923E0,4.968018951E0,7.192692719E0
9.149312499E-2,-3.547922058E0,4.947511597E0,7.506290588E0
1.014181250E-1,-3.414998474E0,4.752167816E0,7.942184143E0
1.113431250E-1,-2.935844879E0,4.758155365E0,8.328680420E0
1.212691250E-1,-2.432142334E0,4.822970581E0,8.548722839E0
1.311941250E-1,-2.388582916E0,4.730912018E0,8.495433655E0
1.411201250E-1,-2.384541321E0,4.755610657E0,8.258177032E0
1.510451250E-1,-2.147584076E0,4.906347198E0,8.242459717E0
1.609711250E-1,-1.794318695E0,4.844974823E0,8.520581360E0
1.708961250E-1,-1.333726501E0,4.720882874E0,8.818012848E0
1.808221250E-1,-1.416953430E0,4.510270844E0,8.469537506E0
1.907471250E-1,-1.744472351E0,4.369114380E0,8.003556519E0
2.006721250E-1,-1.660646667E0,4.361929321E0,8.185578003E0
2.105981250E-1,-1.186582489E0,4.158652039E0,8.570727081E0
2.205231250E-1,-6.494993591E-1,3.673211517E0,8.736582184E0
2.304491250E-1,-3.198847961E-1,3.398832092E0,9.175020447E0
2.403741250E-1,-6.152206421E-2,3.486250305E0,8.466244354E0
2.503001250E-1,-3.035687256E-1,3.617078247E0,9.075028381E0
2.602251250E-1,-6.804849243E-1,3.656596069E0,8.271499329E0
2.701501250E-1,-8.586145020E-1,3.706292725E0,8.067623291E0
2.800761250E-1,-8.605604553E-1,3.607647858E0,8.112230530E0
2.900011250E-1,-6.709048462E-1,3.297492828E0,8.199948120E0
2.999271250E-1,-3.197351074E-1,2.745889893E0,8.188422089E0
3.098521250E-1,-4.207749939E-1,2.337838440E0,8.254734192E0
3.197781250E-1,-7.575746155E-1,2.436632996E0,8.082143097E0
3.297031250E-1,1.524579620E0,2.237846375E0,8.405171356E0
3.396291250E-1,-7.699987793E-1,2.104922791E0,1.455932373E1
3.495541250E-1,-3.887865143E0,4.095034332E0,1.100212097E1
3.594791250E-1,-1.651665344E0,4.596491547E0,6.882837067E0
3.694051250E-1,-1.755848694E-1,3.948339386E0,7.764353943E0
3.793301250E-1,3.957769775E-1,3.111579437E0,7.151378632E0
3.892561250E-1,7.514373779E-1,2.906655579E0,4.791685638E0
3.991811250E-1,1.099912720E0,2.980601807E0,4.011208649E0
4.091071250E-1,5.656736755E-1,1.808988190E0,6.575975189E0
4.190321250E-1,-4.837939453E-1,6.113287354E-1,9.113498383E0
4.289581250E-1,-1.256487122E0,-1.200503540E-1,1.069271439E1
4.388831250E-1,-2.209704895E0,-1.097218323E0,1.422746384E1
4.488082083E-1,-3.710034943E0,-1.315913544E0,1.653775955E1
4.587342083E-1,-4.090693359E0,4.480183411E-1,1.416414551E1
4.686592083E-1,-4.578828278E0,1.970801697E0,1.118848343E1
4.785852083E-1,-5.421875153E0,2.346221008E0,9.810598755E0
4.885102083E-1,-6.222560120E0,1.793869629E0,8.124954071E0
4.984362083E-1,-5.963598633E0,7.658074951E-1,8.236172791E0
5.083612083E-1,-4.333937531E0,5.156776428E-1,7.411088562E0
5.182872083E-1,1.057999878E0,4.288731537E0,1.166374512E0
5.282122083E-1,-5.490133209E0,3.542233887E0,4.458179169E0
5.381372083E-1,-7.966134338E0,-9.774673462E-2,1.159024796E1
5.480632083E-1,-2.778821411E0,-2.417772217E0,1.087728058E1
5.579882083E-1,1.292262726E0,-3.489094391E0,7.807763672E0
5.679142083E-1,1.294657745E0,-4.060755615E0,7.751031647E0
5.778392083E-1,-5.200186157E-1,-3.326682129E0,7.973768463E0
5.877652083E-1,-1.242416382E-1,-2.176773376E0,5.952222290E0
5.976902083E-1,-2.659968567E-1,-2.065854034E0,3.605402527E0
6.076162083E-1,-2.067051544E0,-3.234922943E0,2.103575592E0
6.175412083E-1,-3.204386444E0,-4.796026611E0,1.587149506E0
6.274662083E-1,-3.184477844E0,-5.665867767E0,2.625390472E0
6.373922083E-1,-3.157833252E0,-5.190306702E0,3.717070312E0
6.473172083E-1,-3.787573700E0,-4.415068817E0,4.075425110E0
6.572432083E-1,-4.464316406E0,-4.067341919E0,4.362228699E0
6.671682083E-1,-5.868097229E0,-4.506229248E0,5.803880768E0
6.770942083E-1,-7.829618225E0,-5.657036133E0,7.963589630E0
6.870192083E-1,-9.390572205E0,-7.284601593E0,8.644523621E0
6.969452083E-1,-9.893526306E0,-7.955955505E0,6.519093475E0
7.068702083E-1,-1.029214737E1,-7.509134674E0,5.871240692E0
7.167952083E-1,-1.115854568E1,-7.043153687E0,6.998396759E0
7.267212083E-1,-1.177810730E1,-6.717880096E0,7.165898438E0
7.366462083E-1,-1.231998047E1,-6.734196167E0,7.087611237E0
7.465722083E-1,-1.326451630E1,-6.622229004E0,7.591912537E0
7.564972083E-1,-1.477667175E1,-6.475084991E0,8.397387543E0
7.664232083E-1,-1.711944992E1,-6.315367126E0,8.692424011E0
7.763482083E-1,-1.764500702E1,-5.781876526E0,7.476203156E0
7.862732083E-1,-1.607806549E1,-5.678591309E0,6.224655762E0
7.961992083E-1,-1.633882324E1,-5.918841705E0,5.893544312E0
8.061242083E-1,-1.623763367E1,-6.102659454E0,6.212231598E0
8.160502083E-1,-1.545012131E1,-5.988297272E0,5.419180756E0
8.259752083E-1,-1.447534836E1,-5.669310608E0,5.589526520E0
8.359012083E-1,-1.384081787E1,-5.715414734E0,5.971083069E0
8.458262083E-1,-1.394155838E1,-5.901926880E0,5.844895477E0
8.557522083E-1,-1.324595490E1,-6.000571747E0,5.954018555E0
8.656772083E-1,-1.262998581E1,-5.991590424E0,5.425916748E0
8.756022083E-1,-1.160327087E1,-6.158493347E0,5.225633240E0
8.855282083E-1,-1.018706589E1,-6.672973480E0,4.360582123E0
8.954532083E-1,-8.948691101E0,-7.096442871E0,3.366948395E0
9.053792083E-1,-8.387059021E0,-7.259004822E0,2.843786316E0
9.153042083E-1,-8.226293335E0,-7.184459839E0,2.258653107E0
9.252302083E-1,-7.772287445E0,-7.234156494E0,1.948647766E0
9.351552083E-1,-7.530390472E0,-7.212900696E0,1.913620605E0
9.450812083E-1,-7.348069611E0,-7.113357697E0,1.776356049E0
9.550062083E-1,-7.012467499E0,-6.770121460E0,1.884730682E0
9.649322083E-1,-6.668183441E0,-6.134543152E0,2.217638397E0
9.748572083E-1,-7.125781860E0,-5.586981812E0,2.274819489E0
9.847822083E-1,-7.739954681E0,-4.859195251E0,1.926344147E0
9.947082083E-1,-7.926915894E0,-3.741020508E0,1.694027252E0
1.004633208E0,-7.849826202E0,-2.338437195E0,1.492246857E0
1.014559208E0,-8.506061554E0,-2.619552612E0,2.055525513E0
1.024484208E0,-9.080566864E0,-3.207080841E0,2.072440338E0
1.034410208E0,-9.444609833E0,-3.307222595E0,1.391805725E0
1.044335208E0,-9.921817474E0,-3.112926636E0,1.054107971E0
1.054261208E0,-1.003543121E1,-2.833757172E0,1.135239258E0
1.064186208E0,-9.622290344E0,-2.451901245E0,1.720971222E0
1.074111208E0,-8.921597443E0,-2.027683411E0,2.524949341E0
1.084037208E0,-8.029452667E0,-1.874851227E0,3.150049438E0
1.093962208E0,-7.815098419E0,-1.723066864E0,3.470832367E0
1.103888208E0,-8.061186676E0,-1.461860046E0,3.604055328E0
1.113813208E0,-8.237070923E0,-1.672921143E0,3.534749451E0
1.123739208E0,-8.540939026E0,-2.479743347E0,3.229384460E0
1.133664208E0,-8.766819305E0,-3.827241211E0,2.744243317E0
1.143590208E0,-8.788673859E0,-5.034929810E0,1.980531464E0
1.153515208E0,-8.965755615E0,-5.467979279E0,1.274300079E0
1.163440208E0,-8.743168488E0,-4.940326538E0,1.497336273E0
1.173366208E0,-7.793393555E0,-4.475393372E0,1.785636749E0
1.183291208E0,-7.075187073E0,-4.922064514E0,1.231638794E0
1.193217208E0,-7.325765991E0,-5.577252045E0,9.729766846E-3
1.203142208E0,-8.267607422E0,-5.147645416E0,-1.523831177E-1
1.213068208E0,-7.796387329E0,-3.860921173E0,1.312770081E-1
1.222993208E0,-7.217990112E0,-3.945046234E0,8.954379272E-1
1.232919208E0,-7.252867584E0,-4.660857697E0,1.413959656E0
1.242844208E0,-7.022796021E0,-5.082081757E0,1.053808594E0
1.252769208E0,-7.240892487E0,-5.642067261E0,1.191821594E0
1.262695208E0,-7.466623077E0,-5.872138824E0,1.321152649E0
1.272620208E0,-7.514074402E0,-6.092630310E0,1.358574829E0
1.282546208E0,-7.754324799E0,-6.274801483E0,1.359472961E0
1.292471208E0,-8.000413055E0,-5.583239594E0,9.226812744E-1
1.302397208E0,-7.529043274E0,-4.328997803E0,-5.204676819E-1
1.312322208E0,-7.146588593E0,-3.602109375E0,-7.533833313E-1
1.322248208E0,-6.695426788E0,-3.405268707E0,-8.408015442E-1
