"event","experiment time","system time","system time text"
"START",0.000000000E0,1686142621.361,"2023-06-07 14:57:01.361 UTC+02:00"
"PAUSE",9.930317840E1,1686142720.664,"2023-06-07 14:58:40.664 UTC+02:00"
