"event","experiment time","system time","system time text"
"START",0.000000000E0,1686772756.662,"2023-06-14 21:59:16.662 UTC+02:00"
"PAUSE",3.823451016E1,1686772794.896,"2023-06-14 21:59:54.896 UTC+02:00"
