"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686075308030707E9,"2023-06-06 20:15:08.031 UTC+02:00"
"PAUSE",5.527180691667309E1,1.686075363289771E9,"2023-06-06 20:16:03.290 UTC+02:00"
"START",5.527180691667309E1,1.686075365671771E9,"2023-06-06 20:16:05.672 UTC+02:00"
"PAUSE",5.614539900000091E1,1.686075366545325E9,"2023-06-06 20:16:06.545 UTC+02:00"
