"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686220419288467E9,"2023-06-08 12:33:39.288 UTC+02:00"
"PAUSE",4.771251945834956E1,1.686220467001607E9,"2023-06-08 12:34:27.002 UTC+02:00"
