"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685518786095637E9,"2023-05-31 09:39:46.096 UTC+02:00"
"PAUSE",1.175096674583328E2,1.685518903604958E9,"2023-05-31 09:41:43.605 UTC+02:00"
