"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686653392242388E9,"2023-06-13 12:49:52.242 UTC+02:00"
"PAUSE",3.540580412501004E1,1.686653427648392E9,"2023-06-13 12:50:27.648 UTC+02:00"
