"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.573021000E-3,4.806742370E-1,-2.054032870E-2,1.844048053E-1
9.327657000E-3,3.871355653E-1,-2.510654330E-1,2.168570012E-1
1.398750100E-2,2.826776803E-1,-4.294379354E-1,2.742782831E-1
1.874224000E-2,1.812741160E-1,-5.265654325E-1,3.457494676E-1
2.349692800E-2,8.842267841E-2,-5.619956255E-1,4.214966893E-1
2.825161500E-2,3.512472380E-3,-5.503891706E-1,4.874700904E-1
3.300630300E-2,-7.284562290E-2,-5.094612241E-1,5.290089250E-1
3.776099000E-2,-1.363755614E-1,-4.465421438E-1,5.406153202E-1
4.251567800E-2,-1.834121495E-1,-3.677406013E-1,5.204567909E-1
4.727036500E-2,-2.084576041E-1,-2.852738500E-1,4.715875983E-1
5.202510500E-2,-2.145662606E-1,-2.089157552E-1,3.988946974E-1
5.677979200E-2,-2.023489624E-1,-1.514944583E-1,3.066541255E-1
6.153448000E-2,-1.754709035E-1,-1.178968996E-1,2.009745091E-1
6.628916700E-2,-1.418733448E-1,-9.957095981E-2,8.613193035E-2
7.104380300E-2,-1.070540547E-1,-9.224057943E-2,-3.481929377E-2
7.579854200E-2,-7.773254067E-2,-8.368847519E-2,-1.539379209E-1
8.055328200E-2,-6.062832847E-2,-6.719512492E-2,-2.590066791E-1
8.530796900E-2,-5.757400393E-2,-4.581485689E-2,-3.402516842E-1
9.006265700E-2,-7.284562290E-2,-3.054323979E-2,-3.952295184E-1
9.481734400E-2,-1.052214578E-1,-2.687804960E-2,-4.245510101E-1
9.957203200E-2,-1.498145908E-1,-3.909534588E-2,-4.355465770E-1
1.043267190E-1,-2.029598206E-1,-6.719512492E-2,-4.331031144E-1
1.090814590E-1,-2.628245652E-1,-1.075121984E-1,-4.239401519E-1
1.138361460E-1,-3.269653618E-1,-1.667660922E-1,-4.129445851E-1
1.185908340E-1,-3.941605091E-1,-2.541197538E-1,-4.092794061E-1
1.233455210E-1,-4.570795596E-1,-3.689623177E-1,-4.178315103E-1
1.281002090E-1,-5.169443488E-1,-4.929678738E-1,-4.410443604E-1
1.328549490E-1,-5.700895786E-1,-6.194168925E-1,-4.752528071E-1
1.376096360E-1,-6.128500700E-1,-7.470875978E-1,-5.198459029E-1
1.423643240E-1,-6.427824497E-1,-8.729257584E-1,-5.723803043E-1
1.471190110E-1,-6.666061878E-1,-9.718858600E-1,-6.304124594E-1
1.518737510E-1,-6.855430007E-1,-1.042746186E0,-6.884446144E-1
1.566284380E-1,-7.032580972E-1,-1.109941363E0,-7.354812026E-1
1.613831260E-1,-7.215840220E-1,-1.168584347E0,-7.739656568E-1
1.661378130E-1,-7.411317229E-1,-1.219896913E0,-8.038980365E-1
1.708925530E-1,-7.625119686E-1,-1.265711784E0,-8.265000582E-1
1.756472400E-1,-7.826704979E-1,-1.288924694E0,-8.362739086E-1
1.804019280E-1,-7.954986691E-1,-1.271209598E0,-8.356630206E-1
1.851566670E-1,-8.009964228E-1,-1.211955667E0,-8.216131330E-1
1.899113550E-1,-8.003855944E-1,-1.131321549E0,-7.941241860E-1
1.946660420E-1,-7.954986691E-1,-1.052520037E0,-7.538071275E-1
1.994207300E-1,-7.893900275E-1,-1.003039956E0,-7.061597109E-1
2.041754690E-1,-7.851139307E-1,-1.001207352E0,-6.530144215E-1
2.089301570E-1,-7.918334603E-1,-1.054963470E0,-6.004800797E-1
2.136848440E-1,-8.132137656E-1,-1.153923512E0,-5.595521331E-1
2.184395840E-1,-8.510873318E-1,-1.279761672E0,-5.332849622E-1
2.231942710E-1,-9.048434496E-1,-1.413541079E0,-5.210676789E-1
2.279489590E-1,-9.689842463E-1,-1.547320485E0,-5.204567909E-1
2.327036460E-1,-1.044120669E0,-1.673158646E0,-5.320632458E-1
2.374583860E-1,-1.127198219E0,-1.780059934E0,-5.497782826E-1
2.422130740E-1,-1.215773582E0,-1.852752924E0,-5.742129087E-1
2.469678130E-1,-1.311068535E0,-1.906508923E0,-6.078104377E-1
2.517225010E-1,-1.411250353E0,-1.955989003E0,-6.511818767E-1
2.564771880E-1,-1.512653947E0,-1.994473457E0,-6.982184649E-1
2.612319280E-1,-1.607948780E0,-2.005469084E0,-7.409789562E-1
2.659866150E-1,-1.706908941E0,-1.992640853E0,-7.812960744E-1
2.707413030E-1,-1.822973251E0,-1.943160892E0,-8.265000582E-1
2.754960420E-1,-1.954309106E0,-1.844811678E0,-8.704823256E-1
2.802507300E-1,-2.095418930E0,-1.722027779E0,-9.004147053E-1
2.850054690E-1,-2.238361359E0,-1.610239506E0,-9.010255337E-1
2.897601570E-1,-2.375805855E0,-1.515555501E0,-8.582650423E-1
2.945148440E-1,-2.493702650E0,-1.418428063E0,-7.843503952E-1
2.992695840E-1,-2.587165117E0,-1.307250619E0,-6.921098232E-1
3.040242710E-1,-2.656192780E0,-1.175914645E0,-5.870410800E-1
3.087789590E-1,-2.701396704E0,-1.006705165E0,-4.734202027E-1
3.135336990E-1,-2.716668367E0,-7.935133576E-1,-3.616319597E-1
3.182883860E-1,-2.689790249E0,-5.766563416E-1,-2.571740746E-1
3.230431260E-1,-2.628703833E0,-4.459312856E-1,-1.740964651E-1
3.277978130E-1,-2.525467634E0,-4.471530318E-1,-1.154534444E-1
3.325525530E-1,-2.366642952E0,-5.992583632E-1,-7.941242307E-2
3.373072400E-1,-2.171166182E0,-8.851430416E-1,-7.635809481E-2
3.420619280E-1,-1.959196091E0,-1.180801630E0,-1.087339297E-1
3.468166670E-1,-1.746004224E0,-1.408654213E0,-1.649334878E-1
3.515713550E-1,-1.539531946E0,-1.562592149E0,-2.290742993E-1
3.563260940E-1,-1.351996422E0,-1.660330415E0,-2.907716334E-1
3.610807820E-1,-1.186452150E0,-1.703091025E0,-3.488037884E-1
3.658355210E-1,-1.042898893E0,-1.684765100E0,-4.019490182E-1
3.705902090E-1,-9.207259417E-1,-1.613904715E0,-4.465421438E-1
3.753449490E-1,-8.193224072E-1,-1.490510106E0,-4.715875983E-1
3.800996360E-1,-7.331904769E-1,-1.292589903E0,-4.697550237E-1
3.848543760E-1,-6.580541134E-1,-1.032361507E0,-4.337140024E-1
3.896090630E-1,-5.847502947E-1,-7.476984859E-1,-3.640754223E-1
3.943638030E-1,-5.120574236E-1,-4.905244112E-1,-2.638935745E-1
3.991184900E-1,-4.411970973E-1,-3.066541255E-1,-1.417206228E-1
4.038732300E-1,-3.709476292E-1,-2.040288299E-1,-8.552107029E-3
4.086279170E-1,-3.037525117E-1,-1.698204130E-1,1.295033395E-1
4.133826570E-1,-2.432768941E-1,-1.863137633E-1,2.675587833E-1
4.181373440E-1,-1.913533956E-1,-2.229656428E-1,3.982838392E-1
4.228920840E-1,-1.534797698E-1,-2.101374865E-1,5.131264329E-1
4.276467710E-1,-1.266017258E-1,-1.954767257E-1,6.169734001E-1
4.324015110E-1,-1.009454057E-1,-1.826485693E-1,7.098248601E-1
4.371561990E-1,-7.834340632E-2,-1.710421443E-1,8.032872081E-1
4.419109380E-1,-5.329795182E-2,-1.728747338E-1,9.034690261E-1
4.466656780E-1,-2.886336111E-2,-1.924224049E-1,1.019533277E0
4.514203650E-1,4.734201822E-3,-2.278525680E-1,1.154534459E0
4.561751050E-1,5.238165334E-2,-2.247982323E-1,1.298698545E0
4.609297920E-1,1.183550507E-1,-2.302960157E-1,1.452636480E0
4.656845320E-1,2.063195854E-1,-2.675587833E-1,1.612683058E0
4.704392190E-1,3.119991720E-1,-3.268126547E-1,1.777616501E0
4.751939590E-1,4.347830117E-1,-4.037816226E-1,1.937663078E0
4.799486990E-1,5.765036345E-1,-4.966330528E-1,2.087324858E0
4.847033860E-1,7.292198539E-1,-5.919279456E-1,2.221104383E0
4.894581260E-1,8.941532969E-1,-6.774490476E-1,2.332281828E0
4.942128130E-1,1.065195441E0,-7.330377102E-1,2.418413639E0
4.989675530E-1,1.242346287E0,-7.287616730E-1,2.470947981E0
5.037222920E-1,1.421940446E0,-6.566796303E-1,2.484997988E0
5.084769800E-1,1.604589105E0,-4.703658819E-1,2.456287384E0
5.132317190E-1,1.815948248E0,1.160643063E-2,2.378707409E0
5.179864070E-1,2.037081242E0,4.819723070E-1,2.240041256E0
5.227411460E-1,2.208123446E0,5.345066786E-1,2.061668634E0
5.274958860E-1,2.338848591E0,5.253437161E-1,1.863748431E0
5.322505740E-1,2.454302073E0,6.224712133E-1,1.658497930E0
5.370053130E-1,2.559981585E0,7.122683525E-1,1.455690742E0
5.417600530E-1,2.642448425E0,7.422007322E-1,1.262657523E0
5.465147400E-1,2.700480461E0,6.860011220E-1,1.072678566E0
5.512694800E-1,2.740186691E0,5.937605500E-1,8.924734592E-1
5.560242190E-1,2.761566877E0,5.039634705E-1,7.220421433E-1
5.607789070E-1,2.762788773E0,3.683514595E-1,5.687150955E-1
5.655336460E-1,2.725525856E0,5.986474827E-2,4.337140024E-1
5.702883860E-1,2.618013620E0,-5.064069033E-1,3.127627671E-1
5.750430740E-1,2.414595842E0,-1.267544389E0,1.930332631E-1
5.797978130E-1,2.121380568E0,-2.034790516E0,6.963858753E-2
5.845525530E-1,1.762803078E0,-2.715293884E0,-4.642572254E-2
5.893072920E-1,1.403614521E0,-3.217424870E0,-1.270598769E-1
5.940619800E-1,1.103679895E0,-3.433670998E0,-1.466075480E-1
5.988167190E-1,8.550579548E-1,-3.393353939E0,-1.111773923E-1
6.035714590E-1,6.595812440E-1,-3.161225319E0,-4.886918142E-2
6.083261460E-1,5.044215918E-1,-2.764163017E0,1.343902480E-2
6.130808860E-1,3.785834610E-1,-2.281579971E0,5.681042373E-2
6.178356260E-1,3.052796721E-1,-1.788612127E0,8.979712427E-2
6.225903650E-1,3.071122766E-1,-1.297476768E0,1.215620935E-1
6.273450530E-1,3.608683646E-1,-8.234457374E-1,1.588248461E-1
6.320997920E-1,4.353938699E-1,-3.842339516E-1,2.052505612E-1
6.368545320E-1,5.062541962E-1,1.649334840E-2,2.602283955E-1
6.416092710E-1,5.667297840E-1,3.597993553E-1,3.115410507E-1
6.463639590E-1,6.162098646E-1,6.035344005E-1,3.494146466E-1
6.511186990E-1,6.620246768E-1,7.250964642E-1,3.830122054E-1
6.558734380E-1,7.151699662E-1,7.648026943E-1,4.159989059E-1
6.606281780E-1,7.841976881E-1,7.892373204E-1,4.502073526E-1
6.653829170E-1,8.727730513E-1,7.929024696E-1,4.856374860E-1
6.701376050E-1,9.833396077E-1,7.293725610E-1,5.198459029E-1
6.748923440E-1,1.106734276E0,6.175842881E-1,5.516108871E-1
6.796470840E-1,1.237459302E0,5.082395077E-1,5.870410800E-1
6.844018240E-1,1.360854030E0,4.037816226E-1,6.267472506E-1
6.891565630E-1,1.476918340E0,3.066541255E-1,6.640099883E-1
6.939112510E-1,1.583819628E0,2.272416949E-1,6.939423680E-1
6.986659900E-1,1.677281976E0,1.600465775E-1,7.055488229E-1
7.034207300E-1,1.750585794E0,1.166751757E-1,6.872228980E-1
7.081754690E-1,1.799454927E0,1.032361463E-1,6.316341758E-1
7.129302090E-1,1.816559196E0,9.285144508E-2,5.418370366E-1
7.176849490E-1,1.803730965E0,6.352993846E-2,4.214966893E-1
7.224396360E-1,1.760970473E0,1.832594350E-2,2.791652083E-1
7.271943760E-1,1.689499259E0,-3.604102135E-2,1.270598769E-1
7.319491150E-1,1.591760874E0,-1.038470119E-1,-2.565632015E-2
7.367038550E-1,1.483637810E0,-1.808159798E-1,-1.679878086E-1
7.414585940E-1,1.374903917E0,-2.504545450E-1,-3.048215210E-1
7.462133340E-1,1.280219913E0,-3.194822669E-1,-4.184423685E-1
7.509680740E-1,1.211192131E0,-3.781253099E-1,-4.948004782E-1
7.557227610E-1,1.175761938E0,-4.172206521E-1,-5.448913574E-1
7.604775010E-1,1.168431640E0,-4.367683232E-1,-5.662716627E-1
7.652322400E-1,1.181259751E0,-4.343248606E-1,-5.723803043E-1
7.699869800E-1,1.205694318E0,-4.147771895E-1,-5.766563416E-1
7.747417190E-1,1.234405041E0,-3.921751976E-1,-5.845975876E-1
7.794964590E-1,1.256396174E0,-3.720166385E-1,-5.974257588E-1
7.842511990E-1,1.270446062E0,-3.475820720E-1,-6.157516837E-1
7.890059380E-1,1.275332928E0,-3.188714087E-1,-6.340776682E-1
7.937606780E-1,1.269835114E0,-3.158170879E-1,-6.462949514E-1
7.985154170E-1,1.254563570E0,-3.378082216E-1,-6.597339511E-1
8.032701570E-1,1.226463795E0,-3.787361681E-1,-6.750055552E-1
8.080248440E-1,1.186146736E0,-4.373791814E-1,-6.896663308E-1
8.127795840E-1,1.135444880E0,-5.021308661E-1,-7.067705393E-1
8.175343240E-1,1.073747516E0,-5.626064539E-1,-7.281508446E-1
8.222890630E-1,9.980003238E-1,-6.163625717E-1,-7.525854111E-1
8.270438030E-1,9.063706398E-1,-6.676751971E-1,-7.751874328E-1
8.317985420E-1,7.988584042E-1,-7.275399566E-1,-7.922916412E-1
8.365532820E-1,6.748528481E-1,-8.100066781E-1,-8.020654321E-1
8.413080210E-1,5.416843295E-1,-9.279035926E-1,-7.990111113E-1
8.460627610E-1,4.127918780E-1,-1.070845962E0,-7.751874328E-1
8.508175010E-1,2.961167097E-1,-1.219286084E0,-7.348703146E-1
8.555722400E-1,1.965457499E-1,-1.360395908E0,-6.811142564E-1
8.603269800E-1,1.146898642E-1,-1.458134174E0,-6.194168925E-1
8.650817190E-1,4.566214234E-2,-1.515555501E0,-5.503891706E-1
8.698364590E-1,-6.872228812E-3,-1.552207351E0,-4.654789567E-1
8.745911990E-1,-4.291325063E-2,-1.587026715E0,-3.628536761E-1
8.793459380E-1,-7.162389904E-2,-1.620013356E0,-2.498437017E-1
8.841006780E-1,-9.056070447E-2,-1.658497930E0,-1.288924664E-1
8.888554170E-1,-1.064431891E-1,-1.726303816E0,-3.054323839E-3
8.936101570E-1,-1.198822111E-1,-1.835037827E0,1.227838174E-1
8.983648960E-1,-1.339320987E-1,-1.998138666E0,2.357937992E-1
9.031196360E-1,-1.492037177E-1,-2.221715212E0,3.231474757E-1
9.078743760E-1,-1.644753367E-1,-2.492939234E0,3.775144219E-1
9.126291150E-1,-1.742491722E-1,-2.753778458E0,3.891208768E-1
9.173838550E-1,-1.773035079E-1,-2.985907078E0,3.634645343E-1
9.221385940E-1,-1.718057245E-1,-3.169166565E0,3.158170879E-1
9.268933340E-1,-1.577558219E-1,-3.320660830E0,2.498437017E-1
9.316480740E-1,-1.308777779E-1,-3.409847260E0,1.844811589E-1
9.364028130E-1,-8.811724186E-2,-3.439168692E0,1.295033395E-1
9.411575530E-1,-2.458730713E-2,-3.408014536E0,9.162971377E-2
9.459122920E-1,5.360338464E-2,-3.326158762E0,7.147117704E-2
9.506670320E-1,1.482874304E-1,-3.196044445E0,6.841685623E-2
9.554217710E-1,2.551887631E-1,-3.044549942E0,8.124501258E-2
9.601765110E-1,3.681987524E-1,-2.875340462E0,9.773836285E-2
9.649312510E-1,4.824304581E-1,-2.753167629E0,1.075121984E-1
9.696859900E-1,5.960513353E-1,-2.665203094E0,1.099556610E-1
9.744407820E-1,7.170025110E-1,-2.590066671E0,9.773836285E-2
9.791955210E-1,8.489493132E-1,-2.546084404E0,6.841685623E-2
9.839502610E-1,9.815070033E-1,-2.552193165E0,2.687804960E-2
9.887050010E-1,1.100625634E0,-2.624275208E0,-2.199113183E-2
9.934597400E-1,1.199585676E0,-2.735452414E0,-7.208204269E-2
9.982144800E-1,1.283274174E0,-2.866788387E0,-1.172860414E-1
1.002969219E0,1.344360709E0,-3.039052248E0,-1.362228394E-1
1.007723959E0,1.371238708E0,-3.295004606E0,-1.325576603E-1
1.012478699E0,1.362686634E0,-3.563174248E0,-1.026252806E-1
1.017233438E0,1.336419463E0,-3.776976824E0,-5.314523727E-2
1.021988178E0,1.318704367E0,-3.902815104E0,4.886918236E-3
1.026742969E0,1.308319688E0,-3.976729631E0,5.436696485E-2
1.031497709E0,1.301600099E0,-4.047590256E0,9.162971377E-2
1.036252449E0,1.295491457E0,-4.080576897E0,1.270598769E-1
1.041007188E0,1.293658853E0,-4.051255226E0,1.631008983E-1
1.045761928E0,1.302211046E0,-3.992612123E0,2.028071135E-1
1.050516667E0,1.322369576E0,-3.902815104E0,2.474002391E-1
1.055271407E0,1.356577992E0,-3.800800562E0,2.919933498E-1
1.060026146E0,1.399338484E0,-3.725664377E0,3.323104382E-1
1.064780938E0,1.444542527E0,-3.648695230E0,3.714057803E-1
1.069535678E0,1.489135623E0,-3.562563419E0,4.068359435E-1
1.074290417E0,1.531285286E0,-3.478874922E0,4.379900396E-1
1.079045157E0,1.557552457E0,-3.454440355E0,4.624246359E-1
1.083799896E0,1.568548083E0,-3.451996803E0,4.905244112E-1
1.088554636E0,1.566715479E0,-3.460548878E0,5.241219997E-1
1.093309376E0,1.536172152E0,-3.514305115E0,5.589412451E-1
1.098064167E0,1.483637810E0,-3.556454659E0,6.023126841E-1
1.102818907E0,1.408501506E0,-3.540572166E0,6.572905183E-1
1.107573646E0,1.313817382E0,-3.447109938E0,7.244856358E-1
1.112328386E0,1.200196624E0,-3.310276270E0,8.051197529E-1
1.117083126E0,1.072525859E0,-3.186270714E0,9.046907425E-1
1.121837865E0,9.344704151E-1,-3.043328285E0,1.029307127E0
1.126592657E0,7.823650837E-1,-2.863123178E0,1.170416951E0
1.131347396E0,6.204859018E-1,-2.670089960E0,1.313970089E0
1.136102136E0,4.610501826E-1,-2.464839458E0,1.461188555E0
1.140856876E0,3.199404180E-1,-2.270584345E0,1.608407021E0
1.145611615E0,2.093739063E-1,-2.162461281E0,1.745851517E0
1.150366407E0,1.348484010E-1,-2.141691923E0,1.873522282E0
1.155121146E0,1.043051630E-1,-2.154520035E0,1.982256174E0
1.159875886E0,1.201876476E-1,-2.193615437E0,2.059225082E0
1.164630626E0,1.818849891E-1,-2.249814987E0,2.101985693E0
1.169385365E0,2.906189263E-1,-2.306625366E0,2.117257357E0
1.174140157E0,4.274526238E-1,-2.402531147E0,2.100153208E0
1.178894896E0,5.569559336E-1,-2.568075418E0,2.042120934E0
1.183649636E0,6.479747891E-1,-2.790430307E0,1.959043384E0
1.188404376E0,6.937896609E-1,-2.999956846E0,1.885128736E0
1.193159167E0,6.876810193E-1,-3.163668633E0,1.820376992E0
1.197913907E0,6.424770355E-1,-3.278511286E0,1.754403591E0
1.202668646E0,5.734493136E-1,-3.344484568E0,1.688430309E0
1.207423386E0,4.891499579E-1,-3.371362686E0,1.625511169E0
1.212178126E0,3.944659233E-1,-3.365254164E0,1.572976828E0
1.216932917E0,3.046688139E-1,-3.349982500E0,1.532048821E0
1.221687657E0,2.319758981E-1,-3.295004606E0,1.501505613E0
1.226442396E0,1.757763475E-1,-3.168555498E0,1.473405838E0
1.231197136E0,1.391244531E-1,-2.985907078E0,1.444084287E0
1.235951928E0,1.293506175E-1,-2.776380539E0,1.403156400E0
1.240706667E0,1.519526094E-1,-2.576627731E0,1.353065491E0
1.245461407E0,1.977674663E-1,-2.407418013E0,1.298698545E0
1.250216146E0,2.661843300E-1,-2.290742874E0,1.244942427E0
1.254970938E0,3.620901108E-1,-2.216828346E0,1.195462346E0
1.259725678E0,4.683805704E-1,-2.196669817E0,1.144149780E0
1.264480417E0,5.722275972E-1,-2.203389168E0,1.083063245E0
1.269235209E0,6.681333780E-1,-2.217439175E0,9.999856353E-1
1.273989949E0,7.530435324E-1,-2.263864756E0,8.979712129E-1
1.278744688E0,8.355103135E-1,-2.332892656E0,7.880155444E-1
1.283499428E0,9.161444306E-1,-2.403752804E0,6.676751971E-1
