"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.208041920E-1,5.323383750E1,1.040997850E1,1.634752916E1,0.000000000E0,0.000000000E0,1.754400063E1,1.129692674E0
2.062007864E0,5.323309744E1,1.041033275E1,4.982961409E1,4.929999828E0,8.899999619E0,1.592437267E1,1.871274185E1
3.060750468E0,5.323322797E1,1.041030951E1,3.677763496E1,4.789999962E0,2.000000000E0,1.089237404E1,1.361603260E1
4.060693436E0,5.323331499E1,1.041030717E1,2.764678669E1,4.070000172E0,4.699999809E0,8.828726768E0,1.122216415E1
5.060654947E0,5.323336393E1,1.041032102E1,2.455518204E1,4.230000019E0,1.039999962E1,7.057505131E0,8.799854279E0
6.060669321E0,5.323340801E1,1.041033789E1,2.584571016E1,4.820000172E0,8.199999809E0,5.326101780E0,6.590792179E0
7.060674946E0,5.323344256E1,1.041034744E1,2.552862108E1,2.829999924E0,1.230000019E1,4.745597363E0,5.704308033E0
8.060891559E0,5.323347536E1,1.041035729E1,2.511466646E1,2.990000010E0,1.970000076E1,4.544973373E0,5.241149426E0
9.060756820E0,5.323351124E1,1.041037462E1,2.486929328E1,3.380000114E0,2.570000076E1,4.580186844E0,5.341254711E0
1.006063505E1,5.323354449E1,1.041039853E1,2.528413133E1,3.019999981E0,2.939999962E1,4.256338596E0,4.867723465E0
1.106145640E1,5.323357132E1,1.041042109E1,2.552586432E1,2.150000095E0,2.239999962E1,4.194336414E0,4.831509590E0
1.206145041E1,5.323360183E1,1.041044638E1,2.546907911E1,3.359999895E0,2.710000038E1,4.369128227E0,4.723160267E0
1.306067291E1,5.323364080E1,1.041047685E1,2.588618211E1,3.930000067E0,2.420000076E1,4.861522198E0,4.600423336E0
1.406072807E1,5.323367939E1,1.041051084E1,2.685369847E1,3.500000000E0,2.720000076E1,4.118542671E0,4.316856861E0
1.506067411E1,5.323371958E1,1.041054565E1,2.449821896E1,3.640000105E0,2.860000038E1,3.839923382E0,4.119287014E0
1.606111406E1,5.323376537E1,1.041058434E1,2.325175554E1,4.659999847E0,2.839999962E1,4.499418736E0,4.124817371E0
1.706139734E1,5.323380583E1,1.041061561E1,2.335007393E1,2.900000095E0,2.310000038E1,3.790092468E0,3.887715816E0
1.806130682E1,5.323384468E1,1.041064122E1,2.315023491E1,3.289999962E0,2.579999924E1,3.790092468E0,3.828836679E0
1.906135807E1,5.323388291E1,1.041066867E1,2.263191292E1,2.579999924E0,2.810000038E1,3.790092468E0,3.961834431E0
2.006126020E1,5.323391401E1,1.041069593E1,2.103179302E1,2.019999981E0,3.790000153E1,3.790092468E0,4.061210155E0
2.106096645E1,5.323393945E1,1.041072230E1,2.104775366E1,1.740000010E0,3.679999924E1,3.790092468E0,3.913979292E0
2.206092588E1,5.323396873E1,1.041075344E1,2.086462197E1,3.029999971E0,3.620000076E1,4.197079659E0,3.947135448E0
2.306071822E1,5.323400293E1,1.041078555E1,2.044559658E1,2.990000010E0,2.929999924E1,4.147354126E0,3.994667292E0
2.406115197E1,5.323402940E1,1.041080741E1,2.013636489E1,1.289999962E0,2.950000000E1,3.790092468E0,3.906856298E0
2.506107937E1,5.323404637E1,1.041082271E1,1.928879071E1,1.080000043E0,2.779999924E1,3.790092468E0,3.651581049E0
2.606097082E1,5.323406190E1,1.041083959E1,1.950639939E1,1.149999976E0,3.160000038E1,3.790092468E0,3.634308577E0
2.706120228E1,5.323407840E1,1.041085942E1,1.914057357E1,1.200000048E0,3.940000153E1,3.790092468E0,3.505065441E0
2.806122572E1,5.323409472E1,1.041088286E1,1.873006861E1,1.269999981E0,4.490000153E1,3.790092468E0,3.364485025E0
2.906043848E1,5.323410937E1,1.041090509E1,1.938969087E1,1.139999986E0,4.229999924E1,3.790092468E0,3.183506250E0
3.006086535E1,5.323412243E1,1.041092316E1,1.966814747E1,8.899999857E-1,3.990000153E1,3.808240891E0,3.334720612E0
3.106057436E1,5.323414187E1,1.041094808E1,2.026576447E1,0.000000000E0,0.000000000E0,3.790092468E0,3.163968325E0
3.206091869E1,5.323416616E1,1.041095145E1,2.004375448E1,1.230000019E0,3.575000000E2,4.356747150E0,3.588134289E0
3.306135702E1,5.323418822E1,1.041095598E1,2.052163087E1,1.759999990E0,3.700000048E0,5.393659592E0,3.928161621E0
3.406065900E1,5.323421112E1,1.041096523E1,2.078588402E1,1.909999967E0,1.019999981E1,7.053206921E0,4.164232254E0
3.506107150E1,5.323423463E1,1.041100867E1,2.094288862E1,2.779999971E0,4.059999847E1,6.892902374E0,4.386968136E0
3.606082889E1,5.323426283E1,1.041105702E1,2.107694960E1,3.160000086E0,4.379999924E1,7.190478325E0,4.449585438E0
3.706126051E1,5.323429021E1,1.041110045E1,2.140174573E1,3.390000105E0,4.359999847E1,6.474465370E0,4.287847042E0
3.806065733E1,5.323432322E1,1.041112530E1,2.077251572E1,3.519999981E0,4.070000076E1,5.956717968E0,4.087993622E0
3.906079915E1,5.323436177E1,1.041115737E1,2.031266444E1,3.920000076E0,4.179999924E1,4.408222675E0,3.852848768E0
4.006086342E1,5.323439829E1,1.041119492E1,1.878402173E1,3.849999905E0,3.970000076E1,3.871724129E0,3.677381516E0
4.106097540E1,5.323443382E1,1.041124318E1,1.919586488E1,4.659999847E0,4.150000000E1,3.790092468E0,3.551870346E0
4.206123347E1,5.323446815E1,1.041129723E1,2.085202813E1,4.719999790E0,4.220000076E1,3.790092468E0,3.591912746E0
4.306096905E1,5.323450140E1,1.041135744E1,1.936316827E1,4.760000229E0,4.370000076E1,3.996717691E0,3.760800123E0
4.406085175E1,5.323454354E1,1.041141835E1,1.820403362E1,5.219999790E0,4.179999924E1,4.243346214E0,3.556931257E0
4.506128905E1,5.323458002E1,1.041146914E1,2.006839208E1,4.369999886E0,4.079999924E1,3.790092468E0,3.411815882E0
4.606073160E1,5.323461671E1,1.041152390E1,1.999512753E1,4.449999809E0,4.150000000E1,3.790092468E0,3.440131426E0
4.706124498E1,5.323466638E1,1.041157982E1,1.750781987E1,5.260000229E0,4.109999847E1,3.790092468E0,3.724625349E0
4.806143212E1,5.323471354E1,1.041163813E1,1.890332014E1,5.059999943E0,3.979999924E1,3.790092468E0,3.668544292E0
4.906089009E1,5.323475635E1,1.041169146E1,1.972368107E1,4.789999962E0,4.009999847E1,3.926924944E0,3.713361263E0
5.006096670E1,5.323479853E1,1.041174832E1,1.976498721E1,4.920000076E0,4.029999924E1,4.198409081E0,3.798210859E0
5.106046623E1,5.323483710E1,1.041179866E1,1.959504721E1,4.599999905E0,3.900000000E1,5.299203396E0,4.063299179E0
5.206137972E1,5.323487549E1,1.041185189E1,1.930956649E1,4.610000134E0,3.990000153E1,6.498341084E0,4.206308842E0
5.306123894E1,5.323492247E1,1.041190153E1,1.875731529E1,4.960000038E0,3.160000038E1,4.572046757E0,4.112010002E0
5.406045336E1,5.323497662E1,1.041196286E1,1.826494682E1,5.570000172E0,3.770000076E1,4.013810635E0,3.902122021E0
5.506070232E1,5.323502990E1,1.041202970E1,1.730223838E1,5.230000019E0,3.609999847E1,3.790092468E0,3.772071600E0
5.606114935E1,5.323507909E1,1.041208459E1,1.786101185E1,4.739999771E0,2.829999924E1,3.790092468E0,3.723893881E0
5.706102758E1,5.323512870E1,1.041213283E1,1.742491498E1,4.860000134E0,2.629999924E1,3.974521637E0,3.852436543E0
5.806095373E1,5.323517184E1,1.041217442E1,1.723722344E1,4.349999905E0,2.710000038E1,5.042580605E0,4.012393475E0
5.906073909E1,5.323521428E1,1.041222616E1,1.742648078E1,4.349999905E0,3.079999924E1,5.794089794E0,4.039208412E0
6.006125477E1,5.323525328E1,1.041224581E1,1.737404372E1,3.089999914E0,1.489999962E1,4.340276241E0,3.993128538E0
6.106060602E1,5.323529804E1,1.041225512E1,1.720668947E1,2.579999924E0,2.099999905E0,4.250620842E0,3.970774174E0
6.206129831E1,5.323533760E1,1.041226281E1,1.690834636E1,2.700000048E0,5.699999809E0,4.413638592E0,4.054206848E0
6.306075638E1,5.323538127E1,1.041226233E1,1.733407213E1,3.130000114E0,3.547000122E2,1.036894989E1,4.105124950E0
6.406097946E1,5.323543804E1,1.041227210E1,1.720451676E1,4.989999771E0,4.199999809E0,1.081725407E1,4.148015022E0
6.506068326E1,5.323551273E1,1.041225445E1,1.573124726E1,6.099999905E0,3.565000000E2,1.052628326E1,4.239902496E0
6.606053664E1,5.323558441E1,1.041223051E1,1.304538969E1,5.090000153E0,3.445000000E2,1.020722771E1,4.121233940E0
6.706065451E1,5.323564014E1,1.041216900E1,1.440029113E1,4.880000114E0,3.207999878E2,1.019421864E1,4.157471180E0
6.806077503E1,5.323567827E1,1.041208321E1,1.305052252E1,5.679999828E0,3.052999878E2,1.034871674E1,4.392783642E0
6.906132336E1,5.323571033E1,1.041199279E1,1.277453764E1,5.750000000E0,3.021000061E2,1.083307934E1,4.828370571E0
7.006070674E1,5.323573846E1,1.041191732E1,1.302564170E1,5.050000191E0,3.028999939E2,1.137089825E1,5.140950680E0
7.106121263E1,5.323576606E1,1.041184256E1,1.357563389E1,4.980000019E0,3.021000061E2,1.216492844E1,5.501677513E0
7.206128940E1,5.323579885E1,1.041179799E1,1.335865674E1,3.289999962E0,3.106000061E2,1.099867630E1,5.167395115E0
7.306144976E1,5.323582533E1,1.041176716E1,1.357684635E1,2.680000067E0,3.177000122E2,1.107732296E1,5.290415287E0
7.406138289E1,5.323585560E1,1.041173463E1,1.298797438E1,2.650000095E0,3.142000122E2,1.095583630E1,5.218165398E0
7.506105101E1,5.323591613E1,1.041173866E1,1.196359012E1,3.359999895E0,3.557999878E2,1.044806862E1,4.728555202E0
7.606079575E1,5.323596630E1,1.041173024E1,1.204209927E1,2.759999990E0,7.000000000E0,4.287299156E0,4.154904366E0
