"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.121666071E0,5.322857320E1,1.040466390E1,3.344116943E1,0.000000000E0,0.000000000E0,2.074799919E1,1.000000000E0
3.082307229E0,5.322928107E1,1.040105356E1,-1.966432847E2,0.000000000E0,0.000000000E0,8.000000000E0,4.309057007E2
4.089746266E0,5.322929879E1,1.040106601E1,-1.966432616E2,0.000000000E0,0.000000000E0,2.400000000E1,4.309209290E2
5.092491189E0,5.322933423E1,1.040109091E1,-1.966432153E2,0.000000000E0,0.000000000E0,2.400000000E1,4.310478821E2
7.119136687E0,5.322921118E1,1.040165127E1,-4.759830282E0,0.000000000E0,0.000000000E0,3.200000000E1,2.909956360E1
8.126328417E0,5.322885618E1,1.040281662E1,1.687973382E0,0.000000000E0,0.000000000E0,1.600000000E1,1.454902744E1
1.013694976E1,5.322882928E1,1.040309449E1,5.301363596E0,3.307466507E0,9.575298309E1,3.200000000E1,4.912191772E1
1.114232972E1,5.322883330E1,1.040326369E1,7.364349651E0,0.000000000E0,0.000000000E0,3.200000000E1,5.625967407E1
1.215386922E1,5.322883528E1,1.040354561E1,1.109260677E1,3.348990679E0,1.041907349E2,2.400000000E1,3.831475449E1
1.315682999E1,5.322881619E1,1.040372831E1,1.272799124E1,3.722173929E0,1.387112732E2,2.400000000E1,4.904854584E1
1.413218603E1,5.322864976E1,1.040468784E1,4.217056074E1,3.095150471E0,1.535483704E2,2.400000000E1,2.206348991E1
1.513771514E1,5.322859594E1,1.040474164E1,3.908832320E1,3.175982475E0,1.627305145E2,2.400000000E1,1.745304489E1
1.649326014E1,5.322855663E1,1.040479928E1,3.794857324E1,2.156182528E0,1.448234253E2,1.600000000E1,1.366420937E1
1.751346556E1,5.322854514E1,1.040483550E1,3.856237159E1,2.759097576E0,1.306445160E2,1.600000000E1,1.262826157E1
1.854018276E1,5.322854325E1,1.040488759E1,4.090285340E1,3.349757195E0,1.270675125E2,1.600000000E1,1.189964199E1
1.952917806E1,5.322852654E1,1.040494060E1,4.209346941E1,4.153413773E0,1.347449188E2,1.200000000E1,1.105449963E1
2.051592264E1,5.322851615E1,1.040500322E1,4.455169823E1,4.096958160E0,1.136955261E2,1.200000000E1,1.016993141E1
2.151454660E1,5.322851431E1,1.040508301E1,4.669794784E1,4.131963253E0,1.156687317E2,1.200000000E1,9.501729965E0
2.250895541E1,5.322850241E1,1.040516398E1,4.680261862E1,3.763953686E0,1.035735931E2,1.200000000E1,8.993487358E0
2.351956787E1,5.322851071E1,1.040524547E1,4.670285187E1,2.780986786E0,1.109962540E2,8.000000000E0,8.441260338E0
2.450963814E1,5.322852065E1,1.040530243E1,4.716212023E1,1.901432157E0,1.339767761E2,8.000000000E0,8.002516747E0
2.552050810E1,5.322852591E1,1.040532861E1,4.734908252E1,1.964533567E0,1.363894196E2,8.000000000E0,7.563276768E0
2.652482887E1,5.322852903E1,1.040536460E1,4.833148862E1,2.841495514E0,8.879514313E1,8.000000000E0,7.150406837E0
2.752053121E1,5.322854406E1,1.040542109E1,4.900537189E1,2.031309366E0,6.856610870E1,8.000000000E0,6.832959652E0
2.852566690E1,5.322858746E1,1.040542791E1,5.041361802E1,2.711208582E0,9.444255829E0,8.000000000E0,6.523168564E0
2.950865829E1,5.322863412E1,1.040543973E1,5.173113527E1,2.161348581E0,3.518936768E2,8.000000000E0,6.200032711E0
3.051012690E1,5.322868620E1,1.040543384E1,5.343082047E1,3.314411163E0,3.555895081E2,8.000000000E0,5.850835323E0
3.151877325E1,5.322874210E1,1.040543716E1,5.386696279E1,3.766083002E0,3.572380371E2,8.000000000E0,5.573394299E0
3.252250159E1,5.322879329E1,1.040544074E1,5.397064666E1,4.062477589E0,3.572236633E2,8.000000000E0,5.369299889E0
3.352797405E1,5.322884527E1,1.040544282E1,5.391428362E1,3.590860844E0,3.577042847E2,8.000000000E0,5.227135181E0
3.451712624E1,5.322889313E1,1.040544669E1,5.403734667E1,3.719161034E0,3.579264526E2,8.000000000E0,5.097248554E0
3.551679901E1,5.322893784E1,1.040544455E1,5.383760950E1,4.261944294E0,3.552708435E2,6.000000000E0,5.034523487E0
3.653003097E1,5.322898705E1,1.040543863E1,5.318041118E1,4.661711693E0,3.529401550E2,6.000000000E0,4.975928307E0
3.753030840E1,5.322903556E1,1.040543143E1,5.252582676E1,4.465553761E0,3.539044800E2,6.000000000E0,4.946570396E0
3.851605451E1,5.322908269E1,1.040542206E1,5.205895583E1,4.422727108E0,3.538091125E2,6.000000000E0,4.961595058E0
3.952743147E1,5.322913287E1,1.040541744E1,5.178813877E1,4.443220615E0,3.540638733E2,8.000000000E0,4.970318317E0
