"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.231338939E0,5.323054640E1,1.039749940E1,3.694641091E1,0.000000000E0,0.000000000E0,2.293899918E1,1.000000000E0
2.565338939E0,5.323053050E1,1.039760150E1,3.694635480E1,0.000000000E0,0.000000000E0,2.140299988E1,1.000000000E0
6.091303611E0,5.323061039E1,1.039752795E1,5.537986203E1,0.000000000E0,0.000000000E0,4.800000000E1,1.117274094E2
7.096415957E0,5.323068784E1,1.039753226E1,8.111198294E1,0.000000000E0,0.000000000E0,4.800000000E1,5.886101151E1
8.113667418E0,5.323074667E1,1.039755310E1,8.908485298E1,1.426114678E0,3.327753601E2,3.200000000E1,3.867142868E1
9.111930109E0,5.323074890E1,1.039753808E1,8.352580755E1,1.708004355E0,3.365833740E2,2.400000000E1,3.009773064E1
1.005347361E1,5.323074595E1,1.039744917E1,6.586784588E1,1.720405459E0,3.381453247E2,1.600000000E1,2.395095444E1
1.106038622E1,5.323072638E1,1.039741306E1,5.387387279E1,1.837960839E0,3.422077637E2,1.600000000E1,1.837193108E1
1.208296307E1,5.323072606E1,1.039739232E1,5.126028705E1,1.624682665E0,3.342345581E2,1.200000000E1,1.501319885E1
1.307897718E1,5.323073233E1,1.039737164E1,5.106300117E1,1.666187286E0,3.357607117E2,1.200000000E1,1.285547066E1
1.409134203E1,5.323072717E1,1.039735560E1,4.907022175E1,1.628872395E0,3.365956421E2,8.000000000E0,1.172661591E1
1.508720926E1,5.323072750E1,1.039734133E1,4.769698699E1,1.348229289E0,3.361347656E2,8.000000000E0,1.085989380E1
1.609786799E1,5.323072805E1,1.039733123E1,4.658296142E1,1.153337479E0,3.345206909E2,8.000000000E0,1.017807198E1
1.708000626E1,5.323073489E1,1.039731517E1,4.565989200E1,1.243837714E0,3.328467712E2,8.000000000E0,9.637783051E0
1.808969103E1,5.323074554E1,1.039729634E1,4.519588761E1,1.379357576E0,3.323048096E2,6.000000000E0,9.193517685E0
1.910116156E1,5.323075351E1,1.039728009E1,4.459648384E1,1.378009558E0,3.334088745E2,6.000000000E0,8.869725227E0
2.008595918E1,5.323076163E1,1.039726726E1,4.436913971E1,1.318668962E0,3.346828613E2,6.000000000E0,8.568758011E0
2.109525022E1,5.323076483E1,1.039726037E1,4.330929116E1,8.790927529E-1,3.346828613E2,6.000000000E0,8.363452911E0
2.210041183E1,5.323076310E1,1.039726872E1,4.196777665E1,8.331080675E-1,3.346828613E2,6.000000000E0,8.060596466E0
2.309188483E1,5.323076151E1,1.039727656E1,4.169048516E1,5.248852372E-1,3.346828613E2,6.000000000E0,7.847961903E0
