"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.030162900E-2,8.287500381E0,-3.318750000E1,-3.590625000E1
5.030162900E-2,8.362500191E0,-3.333750153E1,-3.660000229E1
6.030162900E-2,7.518750191E0,-3.339375305E1,-3.643125153E1
7.030162900E-2,7.556250095E0,-3.341250229E1,-3.626250076E1
8.030162900E-2,7.275000095E0,-3.348750305E1,-3.616875076E1
9.030162900E-2,7.106250286E0,-3.330000305E1,-3.641250229E1
1.003016290E-1,6.900000095E0,-3.318750000E1,-3.628125000E1
1.103016290E-1,6.843750477E0,-3.328125000E1,-3.643125153E1
1.203016290E-1,6.806250095E0,-3.318750000E1,-3.639375305E1
1.303016290E-1,6.731250286E0,-3.315000153E1,-3.645000076E1
1.403016290E-1,6.975000381E0,-3.311250305E1,-3.667500305E1
1.503016290E-1,6.937500477E0,-3.301875305E1,-3.661875153E1
1.603016290E-1,7.050000191E0,-3.253125000E1,-3.693750000E1
1.703016290E-1,7.125000477E0,-3.249375153E1,-3.703125000E1
1.803016290E-1,6.918750286E0,-3.236250305E1,-3.738750076E1
1.903016290E-1,6.787500381E0,-3.183750153E1,-3.736875153E1
2.003016290E-1,6.318750381E0,-3.163125038E1,-3.776250076E1
2.103016290E-1,6.037500381E0,-3.114375114E1,-3.813750076E1
2.203016290E-1,5.700000286E0,-3.065625191E1,-3.845625305E1
2.303016290E-1,5.400000095E0,-3.016875076E1,-3.924375153E1
2.403016290E-1,5.137500286E0,-2.988750076E1,-3.980625153E1
2.503016290E-1,4.950000286E0,-2.917500114E1,-4.025625229E1
2.603016290E-1,5.175000191E0,-2.844375038E1,-4.055625153E1
2.703016290E-1,5.268750191E0,-2.780625153E1,-4.106250000E1
2.803016290E-1,5.662500381E0,-2.705625153E1,-4.155000305E1
2.903016290E-1,5.868750095E0,-2.636250114E1,-4.175625229E1
3.003016290E-1,6.093750477E0,-2.561250114E1,-4.205625153E1
3.103016290E-1,6.431250095E0,-2.512500191E1,-4.228125000E1
3.203016290E-1,6.900000095E0,-2.480625153E1,-4.237500000E1
3.303016290E-1,7.237500191E0,-2.435625076E1,-4.245000076E1
3.403016290E-1,7.275000095E0,-2.405625153E1,-4.278750229E1
3.503016290E-1,7.218750477E0,-2.403750038E1,-4.306875229E1
3.603016290E-1,7.087500095E0,-2.403750038E1,-4.321875000E1
3.703016290E-1,7.068750381E0,-2.411250114E1,-4.333125305E1
3.803016290E-1,6.937500477E0,-2.430000114E1,-4.329375076E1
3.903016290E-1,6.637500286E0,-2.413125038E1,-4.314375305E1
4.003016290E-1,6.243750095E0,-2.401875114E1,-4.308750153E1
4.103016290E-1,5.943750381E0,-2.420625114E1,-4.325625229E1
4.203016290E-1,6.056250095E0,-2.441250038E1,-4.318125153E1
4.303016290E-1,6.243750095E0,-2.450625038E1,-4.282500076E1
4.403016290E-1,6.318750381E0,-2.461875153E1,-4.284375000E1
4.503016290E-1,6.450000286E0,-2.475000191E1,-4.290000153E1
4.603016290E-1,6.375000477E0,-2.493750191E1,-4.310625076E1
4.703016290E-1,6.600000381E0,-2.533125114E1,-4.310625076E1
4.803016290E-1,6.637500286E0,-2.563125038E1,-4.301250076E1
4.903016290E-1,6.637500286E0,-2.591250038E1,-4.261875153E1
5.003016290E-1,6.468750477E0,-2.630625153E1,-4.246875000E1
5.103016290E-1,6.375000477E0,-2.670000076E1,-4.258125305E1
5.203016290E-1,6.168750286E0,-2.713125038E1,-4.203750229E1
5.303016290E-1,6.037500381E0,-2.726250076E1,-4.155000305E1
5.403016290E-1,5.887500286E0,-2.767500114E1,-4.098750305E1
5.503016290E-1,5.625000000E0,-2.816250038E1,-4.061250305E1
5.603016290E-1,5.456250191E0,-2.865000153E1,-4.014375305E1
5.703016290E-1,5.268750191E0,-2.915625191E1,-3.984375000E1
