"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685599601470912E9,"2023-06-01 08:06:41.471 UTC+02:00"
"PAUSE",1.126246185416530E2,1.685599714094198E9,"2023-06-01 08:08:34.094 UTC+02:00"
