"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.783376200E-2,-2.519817278E-2,-1.562286615E-1,-3.966803253E-1
2.268386600E-2,-3.436114267E-2,-1.299614757E-1,-3.899607956E-1
2.753391800E-2,-4.108065739E-2,-1.159115955E-1,-3.753000498E-1
3.238402200E-2,-4.718930274E-2,-1.146898642E-1,-3.539197743E-1
3.723407500E-2,-5.390881747E-2,-1.214093715E-1,-3.319286406E-1
4.208417900E-2,-6.429351866E-2,-1.262962967E-1,-3.136027157E-1
4.693428300E-2,-7.345648855E-2,-1.226311028E-1,-3.013854027E-1
5.178433500E-2,-8.506292105E-2,-1.085812151E-1,-2.995528281E-1
5.663443900E-2,-9.544762224E-2,-9.147699922E-2,-3.026071489E-1
6.148449100E-2,-1.021671370E-1,-7.559451461E-2,-3.050506115E-1
6.633459500E-2,-1.033888608E-1,-6.337722391E-2,-3.074940443E-1
7.118464700E-2,-1.052214578E-1,-5.971203372E-2,-3.099375069E-1
7.603475200E-2,-1.101083755E-1,-6.765327603E-2,-3.105483949E-1
8.088485600E-2,-1.149952933E-1,-7.559451461E-2,-3.099375069E-1
8.573490800E-2,-1.235474050E-1,-8.414662629E-2,-3.087157905E-1
9.058501200E-2,-1.339320987E-1,-9.208786488E-2,-3.068831861E-1
9.543506400E-2,-1.437059343E-1,-9.758564830E-2,-3.044397235E-1
1.002851680E-1,-1.504254490E-1,-9.758564830E-2,-3.032180071E-1
1.051352720E-1,-1.540906429E-1,-9.147699922E-2,-3.093266487E-1
1.099853250E-1,-1.492037177E-1,-7.315105945E-2,-3.172678947E-1
1.148354290E-1,-1.339320987E-1,-4.871646687E-2,-3.233765364E-1
1.196854810E-1,-1.149952933E-1,-3.100138716E-2,-3.313177824E-1
1.245355850E-1,-9.544762224E-2,-1.267544460E-2,-3.392590284E-1
1.293856370E-1,-7.651081681E-2,3.207040019E-3,-3.478111327E-1
1.342357410E-1,-6.490438432E-2,1.420260593E-2,-3.533089161E-1
1.390857930E-1,-6.123919412E-2,2.153298259E-2,-3.581958413E-1
1.439358970E-1,-6.918043643E-2,2.458730713E-2,-3.606393039E-1
1.487860020E-1,-8.628465235E-2,3.130681813E-2,-3.618610203E-1
1.536360540E-1,-1.082757786E-1,4.291325063E-2,-3.618610203E-1
1.584861580E-1,-1.333212405E-1,5.879573524E-2,-3.606393039E-1
1.633362100E-1,-1.589775532E-1,7.834340632E-2,-3.630827665E-1
1.681863140E-1,-1.815795600E-1,9.789107740E-2,-3.673588037E-1
1.730363660E-1,-1.999054998E-1,1.156061590E-1,-3.759109080E-1
1.778864700E-1,-2.109010667E-1,1.272125840E-1,-3.881282210E-1
1.827365220E-1,-2.206749022E-1,1.302669197E-1,-4.015672207E-1
1.875866270E-1,-2.231183648E-1,1.308777779E-1,-4.143953919E-1
1.924367310E-1,-2.261726856E-1,1.247691289E-1,-4.253909588E-1
1.972867830E-1,-2.286161482E-1,1.101083755E-1,-4.357756674E-1
2.021368870E-1,-2.316704690E-1,8.689551800E-2,-4.455494881E-1
2.069869390E-1,-2.347247899E-1,5.635227636E-2,-4.516581595E-1
2.118370430E-1,-2.408334464E-1,2.275471389E-2,-4.522690177E-1
2.166870950E-1,-2.438877672E-1,-5.345067009E-3,-4.516581595E-1
2.215372000E-1,-2.426660359E-1,-2.367101051E-2,-4.492146969E-1
2.263873040E-1,-2.304487377E-1,-3.222311661E-2,-4.449386299E-1
2.312373560E-1,-2.121227980E-1,-3.772090003E-2,-4.431060255E-1
