"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.339432300E-2,-2.700000048E0,2.156250000E0,-5.047500229E1
3.519057300E-2,-3.693750143E0,1.856250048E0,-5.133750153E1
4.519057300E-2,-3.450000048E0,9.375000596E-1,-5.139375305E1
5.519057300E-2,-3.037500143E0,8.437500596E-1,-5.171250153E1
6.519057300E-2,-2.981250048E0,9.000000358E-1,-5.161875153E1
7.519057300E-2,-2.662500143E0,7.312500477E-1,-5.180625153E1
8.519057300E-2,-2.475000143E0,7.312500477E-1,-5.161875153E1
9.519057300E-2,-2.400000095E0,9.000000358E-1,-5.146875381E1
1.051905730E-1,-2.137500048E0,6.000000238E-1,-5.154375076E1
1.151905730E-1,-1.537500024E0,3.750000000E-1,-5.139375305E1
1.251905730E-1,-1.162500024E0,4.500000179E-1,-5.131875229E1
1.351905730E-1,-9.562500119E-1,2.812500000E-1,-5.111250305E1
1.451905730E-1,-6.562500000E-1,-7.500000298E-2,-5.101875305E1
1.551905730E-1,-5.062500238E-1,-5.625000224E-2,-5.094375229E1
1.651905730E-1,-3.375000060E-1,-1.500000060E-1,-5.115000153E1
1.751905730E-1,-3.375000060E-1,-7.500000000E-1,-5.100000381E1
1.851905730E-1,-3.187500238E-1,-7.312500477E-1,-5.115000153E1
1.951905730E-1,-5.625000000E-1,-8.062500358E-1,-5.107500076E1
2.051905730E-1,-8.625000119E-1,-9.187500477E-1,-5.090625381E1
2.151905730E-1,-1.125000000E0,-7.312500477E-1,-5.081250381E1
2.251905730E-1,-1.293750048E0,-6.375000477E-1,-5.077500153E1
2.351905730E-1,-1.443750024E0,-4.875000119E-1,-5.064375305E1
2.451905730E-1,-1.312500000E0,-3.750000000E-1,-5.049375153E1
2.551905730E-1,-1.350000024E0,1.312500089E-1,-5.073750305E1
2.651905730E-1,-1.406250000E0,2.250000089E-1,-5.036250305E1
2.751905730E-1,-1.537500024E0,3.562500179E-1,-5.049375153E1
2.851905730E-1,-1.743750095E0,4.875000119E-1,-5.064375305E1
2.951905730E-1,-2.025000095E0,2.812500000E-1,-5.068125153E1
3.051905730E-1,-2.325000048E0,4.875000119E-1,-5.075625229E1
3.151905730E-1,-2.981250048E0,2.437500060E-1,-5.064375305E1
