"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
5.992782290E-1,5.323564537E1,1.041224005E1,2.092212740E1,1.500000060E-1,3.540000000E2,8.536726952E0,9.576499939E0
1.918504270E0,5.323564303E1,1.041223644E1,2.264832126E1,2.399999946E-1,3.540000000E2,8.056397438E0,8.909997940E0
2.917456666E0,5.323563415E1,1.041223983E1,2.319139750E1,0.000000000E0,0.000000000E0,6.819102764E0,7.729453564E0
3.918041249E0,5.323562782E1,1.041223967E1,2.434592894E1,3.600000143E-1,3.516000061E2,6.071135044E0,6.927062035E0
4.917317602E0,5.323560707E1,1.041225274E1,2.482605685E1,1.519999981E0,3.200000000E2,4.720112801E0,5.544665813E0
5.917672602E0,5.323562471E1,1.041224431E1,2.515305166E1,1.659999967E0,3.377999878E2,4.337182999E0,4.988972664E0
6.917929112E0,5.323562518E1,1.041223699E1,2.444553514E1,2.430000067E0,3.478999939E2,3.880169392E0,4.450963497E0
7.917222236E0,5.323564813E1,1.041223907E1,2.399360407E1,3.450000048E0,4.099999905E0,3.790092468E0,4.024902344E0
8.917755257E0,5.323566465E1,1.041225324E1,2.409335621E1,3.559999943E0,1.330000019E1,3.790092468E0,3.467922211E0
9.917342028E0,5.323569441E1,1.041225914E1,2.187727414E1,4.179999828E0,3.599999905E0,3.790092468E0,3.153753281E0
1.091791614E1,5.323572903E1,1.041225416E1,2.064454029E1,4.619999886E0,3.561000061E2,3.790092468E0,3.084911585E0
1.191733505E1,5.323576274E1,1.041224145E1,1.894024986E1,4.050000191E0,3.505000000E2,3.790092468E0,2.958244801E0
1.291776125E1,5.323577713E1,1.041222872E1,1.720132310E1,1.700000048E0,3.352999878E2,3.790092468E0,2.776084661E0
1.391728432E1,5.323579645E1,1.041219651E1,1.791315459E1,3.609999895E0,3.192000122E2,3.790092468E0,2.856150866E0
1.491772489E1,5.323580900E1,1.041216452E1,1.830185559E1,2.170000076E0,3.091000061E2,3.790092468E0,2.832093954E0
1.591733713E1,5.323581941E1,1.041212636E1,1.823346298E1,2.849999905E0,2.988999939E2,3.790092468E0,3.034682035E0
1.691702166E1,5.323584001E1,1.041206643E1,1.837426019E1,4.579999924E0,3.025000000E2,4.671914101E0,3.285663128E0
1.791768859E1,5.323584744E1,1.041199778E1,1.854537456E1,3.400000095E0,2.882999878E2,4.108544350E0,3.506174564E0
1.891732895E1,5.323586435E1,1.041193367E1,1.733375047E1,3.559999943E0,2.991000061E2,3.790092468E0,3.638115168E0
1.991792286E1,5.323589107E1,1.041188351E1,1.735120188E1,3.619999886E0,3.127999878E2,4.057490826E0,3.709069252E0
2.091756577E1,5.323591675E1,1.041185120E1,1.735717149E1,3.009999990E0,3.216000061E2,4.803095341E0,3.816765070E0
2.191702572E1,5.323596618E1,1.041181866E1,1.711995222E1,4.329999924E0,3.352999878E2,4.785784721E0,3.991153955E0
2.291763400E1,5.323601725E1,1.041180977E1,1.423508398E1,3.940000057E0,3.557000122E2,3.790092468E0,3.713948011E0
2.391719765E1,5.323606399E1,1.041180776E1,1.477983346E1,3.680000067E0,4.099999905E0,3.790092468E0,3.578552723E0
2.491786385E1,5.323610584E1,1.041180842E1,1.511394234E1,3.849999905E0,1.310000038E1,3.790092468E0,3.319937468E0
2.591730905E1,5.323614947E1,1.041182541E1,1.321220896E1,4.340000153E0,2.639999962E1,3.790092468E0,3.167398453E0
2.691801186E1,5.323619556E1,1.041184874E1,1.291905887E1,4.750000000E0,2.329999924E1,3.790092468E0,3.209408522E0
2.791743228E1,5.323624409E1,1.041186815E1,1.241851627E1,4.840000153E0,1.879999924E1,3.790092468E0,3.179636002E0
2.891776884E1,5.323629503E1,1.041188780E1,1.186505978E1,4.900000095E0,1.850000000E1,3.790092468E0,3.212222815E0
2.991721629E1,5.323634277E1,1.041190726E1,1.303431576E1,4.849999905E0,1.950000000E1,3.790092468E0,3.181442261E0
3.091765739E1,5.323638872E1,1.041192755E1,1.271034367E1,4.960000038E0,1.979999924E1,3.790092468E0,3.121897221E0
3.191801066E1,5.323643163E1,1.041194725E1,1.311878900E1,4.699999809E0,1.929999924E1,3.790092468E0,3.153003693E0
3.291778962E1,5.323647597E1,1.041196671E1,1.286610378E1,4.699999809E0,1.829999924E1,3.790092468E0,2.915417671E0
3.391804639E1,5.323651443E1,1.041198567E1,1.360620761E1,4.119999886E0,1.910000038E1,3.790092468E0,2.967225552E0
3.491715889E1,5.323654884E1,1.041200434E1,1.412963057E1,3.730000019E0,2.039999962E1,3.790092468E0,2.586861849E0
